code,name,lecturer,description,ects
DR3402,Lighting Design,,"Learning Outcomes:
On successful completion of this module students should be able to:

 
·     demonstrate knowledge of the principles of electricity optics light sources and lanterns

·     demonstrate knowledge of control systems computer-aided design colour and special effects

·     demonstrate an awareness of light and its communicating potential in visual culture

·     conceive and execute scale drawing and the realisation of a lighting plan based on a dramatic text

·     conceive and realise a lighting design for a theatre production


 
Module Learning Aims:
This module aims to develop the student’s creativity as a lighting designer as well as to foster learning of the technical skills associated with lighting design.
Module Content:
Available 2012/2013 Classes convene once a week in a seminar format led by a professional lighting designer with additional practical projects. Throughout the module students will be encouraged to develop an awareness of light through observation of theatre cinema the visual arts and nature. The first part of the module will examine the nature of light and it’s qualities together with the functions of stage lighting the role of lighting in theatre with particular emphasis on the relevance of stage lighting to the theatre director. Students will explore the relationship between Lighting Design and other design elements e.g. costume design set design. The mechanics of stage lighting will be covered in detail to include the principles of electricity optics light sources and theatre lanterns. The second part of the module will concentrate on the principles and mechanics of lighting the stage. Students will learn how to choose lighting instruments calculate lighting angles control light distribution etc. The Stanley McCandless ‘’Method’’ of stage lighting will be examined in detail together with it’s relevance to modern stage lighting.

Lighting professionals who have previously participated in this course will be brought in to share their experiences and their approach to design.
The role of Automated Lighting will be discussed with practical demonstrations.

 
",10
DR3408,Principles Of Theatre Management,Co-ordinatorChrissie Poulter,"Learning Outcomes:
 

Upon successful completion of this module students should be able to:

·     recognise and compare administrative and management practices

·     review a particular aspect of organisational practice communicating findings and recommendations through a report and a presentation

·     demonstrate skills for consultation group-work and presentation

 
Module Learning Aims:
This module is designed as an introduction to the field of administration and management as it applies to small and medium scale arts organisations/companies.  Students wishing to undertake a practical project in this area may go on to the Applied Theatre Management module if they successfully complete Principles. This first level of the module aims

to develop the students’ awareness and understanding of personal and organisational management

To introduce a range of practices that are relevant to the field

To develop the students awareness and understanding of good practice 
Module Content:
Availabl 2012/2013 The module will be taught through seminars and a supervised project.

Small group discussion peer-learning and case studies form the core teaching and learning strategies.

 
",5
DR3411,Principles Of Devising 2,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
DR3412,Comedy And The Comic,Co-ordinatorEric Weitz,"Learning Outcomes:
Students should be able to:

demonstrate a working grasp of humour theory and its relevance to text and performance

articulate primary theoretical and philosophical questions regarding the comic in western theatre practice

demonstrate insight into the play and texture of genre with regard to comedy and the comic and key historical incarnations

demonstrate an increased awareness of the potential political currents at work in and between the lines of a comic text and through comic performance

identify common comic strategies on the page of a dramatic text as well as the historical practical possibilities they tend to generate

engage in thoughtful critical analysis of the manners in which contemporary stage film television video and non-dramatic performance have appropiated and exploited comic practices.


 
Module Learning Aims:
This module intends to supply students with a theoretical grasp of the process by which comic text gives way to comic practice in performance. This project leads to an exploration of form and theatre practice over the course of western theatre and into contemporary implications for stage screen television and video. The module also will engage with issues of comedy and the comic with regard to performance genre and politics in the past and present.

 
Module Content:
Available 2012/2013. Classes meet once a week for two hours and will be comprised of theoretical and historical exploration always with an eye upon practice.

Lectures readings seminar discussion response papers classroom presentations.

 
",5
DR3414,Principles Of Directing,Co-ordinatorTBC StaffTBC,"Learning Outcomes:
On successful completion of this module students should be able to:

conceive and work toward theatricalisation of a concept based on a dramatic text

identify and work with actors toward a realisation of objectives in a text

conceptualise action scenically

arrange and populate the stage space with an eye toward signification

choose appropriate dramaturgical strategies for embodiment

utilise techniques for the motivation of actors

identify textual and character trajectories and work with actors toward their realisation 


 
Module Learning Aims:
This is the first module of a three-part cycle designed to equip students with the skills of the theatre director. This first part of the module will offer a practical engagement with the role of the theatre director and her/his relationship with a text in a workshop environment. The discipline of directing will be considered in turns as an interpretive a pragmatic and a creative art.

 
Module Content:
This module is primarily practical in nature and students should come to class prepared for practical work and with any supplementary reading covered. Throughout the module students should be prepared to present work and to comment critically upon each others work. In the final week of the module each student will direct and present in class a ten-minute scene (duologue) from a text of their own choosing. All text choices must be approved by the module tutor. The module operates throughout the first semester in a series of workshop classes. This course focuses on some of the more fundamental aspects of drama. Looking individually at composition rhythm stages convention subtext articulation play and stage properties the course asks at all times: what is it in each of these things that we find interesting? What is dramatic? And how does that effect our decisions as a director? A certain amount of time and space in these classes will be allotted for demonstration and/or practical engagement with the exercises methodologies and approaches raised in class-time.

 
",5
DR3418,African Theatre,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
DR3419,Principles Of Drama And Community,Co-ordinatorChrissie Poulter,"Learning Outcomes:
On successful completion of this module students should be able to:

recognise and compare Applied Theatre practices

design and develop a theatre workshop

research a particular aspect of Applied Theatre practice

demonstrate a facility to participate constructively and productively in group-work 


 
Module Learning Aims:
This module is the first of three and is designed as an introduction to the growing field of drama and theatre practice known as Applied Theatre or Socially-engaged Theatre. Applied Theatre uses techniques from theatre and drama applying them to non-theatre contexts including Educational drama & Theatre-in-Education (T.I.E.) Youth Theatre Community theatre and drama Theatre Outreach & Education projects Prison drama/ theatre Arts and Health Disability Arts Theatre of the Oppressed and more.

 
Module Content:
The module will be taught through seminars some of which will include practical engagement in active workshops for the purpose of exploring and analysing different elements of Applied Theatre practice.

 
",5
DR3421,Principles Of Costume,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
DR3422,Applied Costume,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
DR3424,Producing And Marketing,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
DR3425,Performing Otherists,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
DR3428,Performance Art,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
DR3431,Applied Devising,Co-ordinatorBrian Singleton,"Learning Outcomes:
On successful completion of this module students should be able to:

recognise and compare different approaches to group creativity

develop their ability to create and lead drama/theatre activities as part of the devising process

engage in personal and group research as part of the ongoing process of catalysing and responding to each other’s ideas and the developing performance possibilities

translate ideas research materials and theoretical concepts into theatre

develop their experience and facility for group-work through the teaching and learning strategies used to deliver this module

work within a group to present a 20-minute piece of group-created theatre

document and analyse practice in a reflective report


 
Module Learning Aims:
This module is the second of three designed to develop in stages a student’s ability to devise a piece of theatre – with the involvement of a group at some point in the creative process leading to the pre-rehearsal scripting/scoring of the piece to be performed. The focus is on the creative research and production processes involved in the development and production of a 20-minute piece of group-devised theatre based on or inspired by the history geography or architecture of the site of Trinity College.

 
Module Content:
The module will be taught through practical workshops.

After a series of formal workshop classes students will devise and present a 20-minute piece of group-devised theatre in a site of their own choosing (dependent on relevant permissions being granted)


 
",10
DR3450,Principles Of Devising,Co-ordinatorBrian Singleton,"Learning Outcomes:
On successful completion of this module students should be able to:

recognise and compare different approaches to group creativity

translate ideas research materials and theoretical concepts into theatre

understand the processes and practices of professional theatre-making through devising from a historical perspective

work within a group to present a 7-10 minute piece of group-created theatre

document and analyse theatre practice from a devising perspective 


 
Module Learning Aims:
This module is the first of three and is designed as an introduction to the practice of group-created theatre with a focus on the process of developing an ensemble and negotiating the balance between individual and group creativity.

 
Module Content:
The module will be taught through practical workshops

There are eleven 2-hour sessions in the last of which the students present 7-10-minute performance pieces devised in groups during the second half of the semester

Small group discussion peer-learning and reflective analysis form the core teaching and learning strategies


 
",5
DR3462,Applied Theatre Management,Francis Thackaberry,"Learning Outcomes:
On successful completion of this module students should be able to:

demonstrate awareness and understanding of personal and organisational management in a practical situation

apply a grasp of best management practice in a work setting

to reflect constructively and productively upon their own management practices


 
Module Learning Aims:
Module Content:
 
The module will be taught through individual supervised projects according

to the schedule of events in the Samuel Beckett Theatre.

 

 
",5
DR3464,Applied Drama And Community,Co-ordinatorChrissie Poulter,"Learning Outcomes:
Upon successful completion of this module students should be able to:

 
·     document analyse and evaluate practice as observed in the field

·     research and compare particular aspects of Applied Theatre practice in order to contextualise their placement

·     write a reflective portfolio on of their experiences

 
Module Learning Aims:
This module is the second of three and is designed as an observational work placement of the growing field of drama and theatre practice known as Applied Theatre or Socially-engaged Theatre.

The aim of this second level of the module is that students undertake a study of Applied Theatre in action as a participant observer of a group or project led by an experienced practitioner and evaluate these experiences within the context of a developed knowledge and understanding of the field. 

 
Module Content:
The course centres on a placement to be negotiated by the student in which the student observes the work of an experienced drama/ theatre facilitator. As a participant-observer the student may be invited to assist the project leader or to simply participate as a member of the group.

Fieldwork small-group discussion and reflection and reflective journaling form the core teaching and learning strategies.

(Note: approval for the placement must be given by the course tutor in advance of it taking place.)

 
",5
DR3474,Stage Design,Co-ordinatorBrian Vahey,"Learning Outcomes:
On successful completion of this module students should be able to:

conceive and realise theatrical set-design concepts based on dramatic texts

apply principles of arrangement and signification to stage space

conduct appropriate research with regard to stage design

conceive and build a model box

articulate a design concept for practical realisation


 
Module Learning Aims:
This module aims to foster the student’s creativity as a theatre designer as well as to support learning of the technical skills associated with stage design. The module culminates in the realisation of stage designs for three playtexts in the form of model boxes.

 
Module Content:
Twice-weekly classes will introduce students to the basic skills of the stage designer as well as introducing students to the practicalities of design scale models and use of materials. Inspiration for individual design work by students will be taken from prescribed playtexts and the process will be supervised continually by the module tutor.

The Stage Design room on the top floor of 191 Pearse Street is dedicated to this module and the student is expected to work outside class times. At the end of the first semester there will be a small assessment to check design progress. By the middle of the second semester three design projects will be in progress. Two of these projects will be seen to completion and then all projects will be assessed

 
",10
DR3476,Theatre And Ireland 1,co-ordinatorMelissa Sihra,"Learning Outcomes:
On successful completion of this module students should be able to:

demonstrate knowledge of Irish playwrights and related historical and cultural contexts through the mid-twentieth century

demonstrate knowledge of themes traits and tropes emerging in Irish theatre during the period

analyse and interrogate notions of ‘Irishness’ and cultural identity as represented in Irish theatre with regard to a range of theoretical and political approaches


 
Module Learning Aims:
This module introduces a range of Irish plays and practices from the Melodrama of Dion Boucicault up to the mid-twentieth century. The module explores the founding of the Irish Literary Theatre (ILT) at the turn of the twentieth century and plays by Lady Gregory W.B. Yeats J.M. Synge G.B. Shaw Oscar Wilde Sean O’Casey Teresa Deevy and Mairead Ni Ghrada. The module considers the plays in the light of diverse cultural political and historical contexts relating to gender sexuality class nation colonialism and post-colonialism.

 
Module Content:
The module is composed of a series of weekly one-hour lectures and seminars. A number of plays are covered each week with prescribed critical readings. Lectures explore the plays in-depth as well as the socio-political and cultural climates of the time. Weekly seminars allow for discussion of the plays and the themes and issues that they raise.


 

 
",5
DR3477,Theatre And Ireland 2,Co-ordinatorMelissa Sihra,"Learning Outcomes:
On successful completion of this module students should be able to:

demonstrate knowledge of Irish playwrights and related historical and cultural contexts from the latter twentieth century through the early twenty-first century

demonstrate knowledge of themes traits and tropes emerging in Irish theatre during the period

analyse and interrogate notions of ‘Irishness’ and cultural identity as represented in Irish theatre with regard to a range of theoretical socio-cultural and political approaches


 
Module Learning Aims:
This module introduces students to the major playwrights of Irish theatre from Samuel Beckett to Marina Carr. The module explores a number of recent and contemporary companies such as Field Day Charabanc and Operating Theatre. Students will study the work of Samuel Beckett Brian Friel Tom Murphy Frank McGuinness Anne Devlin Christina Reid Tom Kilroy Mark O’Rowe Stella Feehily Martin McDonagh and Marina Carr. The module will consider key works within socio-cultural contexts as well as their histories of production and reception.

 
Module Content:
The module is composed of a series of lectures and seminars. A number of plays are covered each week with prescribed critical readings. Lectures explore the plays in-depth as well as the socio-political and cultural contexts of the time. Seminars allow for discussion of the plays and the themes and issues that they raise. Class will view DVD and VTR interview and film footage through-out the semester during the lecture. 
",5
DR3492,American Drama,LecturerNicholas Johnson,"Learning Outcomes:
On completion of this module students should be able to demonstrate:

Awareness of historical geographic economic and political conditions affecting American Drama

Contextual awareness of major playwrights critical tradition and aesthetic theories of the 20th and early 21st centuries in the US

Ability to analyze and contextualize dramatic texts from the US

Expanded awareness of complexity of identity representation particularly in the US context

 
Module Learning Aims:
This is a one-term course in Hilary Term that focuses on the canonical work of some of the major figures in American playwriting in the twentieth century. The focus of the course will be on the ways that these playwrights have represented aspects of national and cultural identity. We will read and discuss playtexts and will consult supplementary readings for context and criticism.
Module Content:
This course runs for 12 weeks in Hilary Term with weekly two-hour seminar classes moving through course content in approximately chronological order. Readings for each week will include one to two plays (frequently in dialogue with one another) in addition to historical theoretical and/or critical selections. Classes will include presentations on theatrical movements playwrights etc. followed by guided discussion of the themes and issues involved in each week’s readings. Issues raised weekly will be considered in a comparative context over the whole of the year. Students will be expected to prepare one- to two-page typed responses to readings regularly as well as to prepare one class presentation on a chosen topic during the semester.

 
",5
DR3494,Acting,Co-ordinatorEric Weitz,"Learning Outcomes:
On successful completion of this module students should be able to:

demonstrate a core sense of honest behaviour under the given conditions thrown up by a written text

demonstrate a dual sense of engagement with a scene partner and the fictional conditions both in thrall to the here-and-now of performance

demonstrate an abiding sense of the kind of freedom in performance that comes from effective rehearsal

access a provisional template for reading and analysing a text and exploring its dramatic potential

demonstrate an awareness of the technical demands for body voice and space in making the stage world accessible to the spectator

embody a professional-calibre work ethic in terms of personal reliability and ensemble commitment


 
Module Learning Aims:
This is a studio module in the establishment of a personal acting technique primarily as regards exploration and rehearsal of dramatic text toward a present and crafted performance. Each student works toward the self-driven rehearsal and performance of a series of scenes and monologues. 

 
Module Content:
This module is a workshop-based acting class for which vital learning takes place in the studio. As a result full attendance and unflagging commitment are essential. At the same time there is a strong emphasis on the actor’s responsibility to work outside class. Although theoretical texts about acting will be referred to along the way there are no formal reading assignments aside from plays – constant reflection and analysis is encouraged through regular class discussion and written engagement. The module begins with a series of exercises improvisations and assignments designed to instil a sense of spontaneous engagement and simple truth to behaviour under fictional circumstances. In a beginning round of scene work students are led through the process of reading a text as an actor plumbing and exploring the text through a two-pronged attention to organic behaviour and rooted readable performance. While students receive personal attention and insight into the actor’s toolbox throughout the process they are also expected to take personal responsibility for the scene’s growth rehearsing without supervision and putting in work outside of class. A written assignment in the form of a log-like reflection on practice and process is due at the end of each semester. Attention will also be given to the use of voice and body in the rehearsal process. Students are required to take both semesters of the module but those who demonstrate insufficient commitment face exclusion after the first semester.
",10
DR3495,Principles Of Directing 2,Co-ordinatorTBC StaffTBC,"Learning Outcomes:
On successful completion of this module students should be able to:

conceive and work toward theatricalisation of a concept based on a dramatic text

identify and work with actors toward a realisation of objectives in a text

conceptualise action scenically

arrange and populate the stage space with an eye toward signification

choose appropriate dramaturgical strategies for embodiment

utilise techniques for the motivation of actors

identify textual and character trajectories and work with actors toward their realisation 


 
Module Learning Aims:
This module is designed to equip students with the basic skills of the theatre director. The module will offer practical engagement with the role of the theatre director and her/his relationship with a text in a workshop environment. The discipline of directing will be considered in turns as an interpretive a pragmatic and a creative art. NB: This module is aimed particularly at those who do not intend to progress to Applied Directing. Students hoping to take Applied Directing should opt for Principles of Directing 1.

 

 
Module Content:
This module is primarily practical in nature and students should come to class prepared for practical work and with any supplementary reading covered. Throughout the module students should be prepared to present work and to comment critically upon each other’s work. In the final week of the module each student will direct and present a ten-minute scene (duologue) from a text of their own choosing. All text choices must be approved by the module tutor. The module operates throughout the second semester in a series of workshop classes. This course focuses on some of the more fundamental aspects of drama. Looking individually at composition rhythm stages convention subtext articulation play and stage properties the course asks at all times: what is it in each of these things that we find interesting? What is dramatic? And how does that effect our decisions as a director? A certain amount of time and space in these classes will be allotted for demonstration and/or practical engagement with the exercises methodologies and approaches raised in class-time. 

 
",5
DR3496,Women In The Theatre,Co-ordinatorMelissa Sihra,"Learning Outcomes:
On successful completion of this module students should be able to:

demonstrate knowledge of key plays by women dramatists performance artists and feminist and lesbian theatre groups

display an awareness of the complexities of feminisms the history of gender sexuality and the body

demonstrate an ability to apply diverse feminist and queer theories to theatrical and cultural contexts


 
Module Learning Aims:
This module introduces students to a selection of women playwrights performance artists and lesbian and feminist political theatre. Students will consider issues of gender sexuality and embodiment in cultural historical and theatrical contexts in the light of feminist and queer theories. Additionally students will interrogate the politics of canon-formation and gendered issues of authorship and representation as well as the theoretical and practical developments of Feminism(s) in relation to the history of women in theatre and contemporary practice. Playwrights explored are Marina Carr Simone Benmussa Eve Ensler Sarah Daniels Paula Vogel Sarah Kane and Caryl Churchill and performance artists Orlan Carolee Schneeman and Holly Sprinkle as well as feminist theatre group the Guerrilla Girls on Tour and lesbian theatre companies WOW Split Britches and the raunch culture of new burlesque. Popular culture and media will also be discussed including ‘pot-feminism’ and the third-wave feminism of ‘Sex and the City’. Students will analyse plays and performance-pieces in the light of contemporary feminist criticism and theories of performance by Elin Diamond Peggy Phelan Elaine Aston Sue Ellen Case and French feminist theory among others. 

 
Module Content:
This module is composed of a series of weekly two-hour sessions. The first hour of the session consists of a lecture and the second hour is an exploratory interactive seminar/work-shop. A number of plays are explored every week in addition to prescribed theoretical and critical readings. Students frame the plays in short presentations during the work-shop hour and explore the texts through group scene-work and open discussion. Each week is regarded as an ongoing continuation of explorations into gender politics female subjectivity and feminism(s) and students are encouraged to think holistically and reflexively throughout the nine-weeks. Productions images (PowerPoint) video and DVD footage are shown in the first hour. 

 

 
",5
DR3498,Playwriting,Co-ordinatorTBC StaffTBC,"Learning Outcomes:
On successful completion of this module students should be able to:

demonstrate an awareness of skills necessary to an understanding of dramatic effectiveness

demonstrate an understanding of how to evaluate a playwriting work in progress

assess what questions best serve to help explore the inner workings of a play

recognize when a piece of dramatic text or performance is not working why and what direction might next be taken

write a short play


 
Module Learning Aims:
This module will give students the opportunity to develop their own playwriting skills by working in stages towards completing a one-act play. They will explore some elements of dramatic theory in relation to plays read seen and heard in class. The overall aim is to build confidence in assessing what makes plays work and to enable students to transfer skills learnt in class to the complex process of dramatic writing. 

 
Module Content:
Semester one: 

Students will read and discuss set works of dramatic theory and dramatic texts. They will read and then see a play in performance. They will complete an essay and six short writing exercises.

Semester two: 

Students will read each other's work in class and learn the methodology of play workshops.

Students meet once a week for two hours over two semesters. Students will be allocated reading in advance of each workshop for discussion in class in the first semester. During this semester students will also be required to complete one 1500 word essay on dramatic theory from an assigned text or on an assigned play and six short dramatic writing exercises. Some of these will also be read in class for discussion. In the second semester excerpts from the students’ own plays in progress will be read by the class each week and then discussed. The emphasis in the second semester is on hearing work and developing the ability to critique what is heard in a constructive way. The student can then learn to internalise this process to help with their own writing.


 
",10
DR4003,Advanced Acting,Co-ordinatorEric Weitz,"Learning Outcomes:
On successful completion of this module students should be able to:

incorporate an abiding sense of organic behaviour rooting even the most extravagant performance styles

demonstrate a continued sense of engagement with a scene partner and the fictional conditions both in thrall to the here-and-now of performance

maintain an appreciation for the importance of research particularly with regard to historical texts

demonstrate an expansion of the basic template for reading and analysing a text and exploring its dramatic potential especially as material inclines away from the contemporary and naturalistic

demonstrate an increased grasp of the technical demands for body voice and space in making the stage world accessible to the spectator

demonstrate a continued instilment of a professional-calibre work ethic in terms of personal reliability and ensemble commitment

demonstrate a further wherewithal to oversee one’s progress as an actor in life after acting class


 
Module Learning Aims:
This module follows on from the Acting module to engrain and build upon rehearsal philosophies for the approach of more challenging historical texts. It is a studio module in the advanced cultivation of a personal acting technique primarily as regards exploration and rehearsal of dramatic text toward a present and crafted performance. The demands on the student increase at this level to include research and analysis as well as more difficult and diverse material. Class meets for two hours per week with students obliged to undertake the bulk of rehearsal (two to four hours) outside formal class time.

 
Module Content:
This module is a workshop-based acting class for which vital learning takes place in the studio. As a result full attendance and unflagging commitment are essential. At the same time there is a strong emphasis on the actor’s responsibility to think research and rehearse outside of class. There are no formal reading assignments aside from chosen plays – but a far greater emphasis will be placed on work done outside class including rehearsal research and analytical engagement. A failure to give suitable priority to the demands of the module during first semester may result in exclusion for the second semester. Advanced exercises and games will be used to further stretch the performer’s senses of organic connection and spontaneity however the focus of the module remains upon the process of rehearsal. Further attention will be given to the technical demands of voice and body with increasing responsibility placed upon the student to develop an awareness of the instrument its capabilities and obligations. Increased focus will be placed on the performer’s responsibility to research text and reflect upon process.

 
Class work over two semesters will focus on a succession of scenes addressing the stylistic demands of tragedy comedy and their various historical permutations as well as Shakespearean verse and monologue/soliloquy
",10
DR4015,Advanced Devising,Co-ordinatorBrian Singleton,"Learning Outcomes:
On successful completion of this module students should be able to:

develop their ability to create and lead drama/theatre activities as part of the devising process

instigate personal and group research as part of an ongoing process of catalysing and responding to ideas and developing performance possibilities

translate ideas research materials and theoretical concepts into theatre 

develop their experience of and facility for group-work through facilitatingdirecting and teaching others

document and analyse practice in a reflective report


 
Module Learning Aims:
This module is the final one of three designed to develop in stages a student’s ability to devise a piece of theatre – involving other people in the creative process and leading to the pre-rehearsal scripting/scoring of a piece to be performed and then directing and/or performing in the finished piece.

This module comprises an individual independent project in which the student is free to choose the context participants and form devising a piece of up to one hour’s duration in which s/he is overall director/deviser and not necessarily performer.

 
Module Content:
The module centres on an individual practical project designed and directed by the student. The student is responsible for negotiating all aspects such as times spaces participants permissions insurances etc. (Approval for the time of final presentation must be given by the module tutor in advance of it taking place to ensure that all appropriate arrangements are in place.)

 
",10
DR4016,Advanced Lighting Design,Co-ordinatorBernard Griffin,"Learning Outcomes:
On successful completion of this module students should be able to:

demonstrate a sophisticated practical awareness of light and its communicating potential in visual culture

conceive and execute scale drawing and realisation of a lighting plan at an advanced level

oversee the hanging focus and plotting of a lighting design for a theatre production

conceive a lighting design based on a dramatic text negotiate its development with director and other designers and see through its application in production working with stage manager and actors as required


 
Module Learning Aims:
This module aims to continue development of the student’s creativity as a lighting designer and to impart technical skills associated with Lighting Design at a more advanced level than in DR3402.

 
Module Content:
There will be individual supervision of research and practical project. Students will create the lighting Design for a one-hour production in conjunction with the Advanced Directing Module. Alternatively students may design lighting for a production in Players Theatre or elsewhere with the prior permission of the instructor. Each student will be supervised throughout the design process.

 
",10
DR4017,Advanced Stage Design,,"Learning Outcomes:
On successful completion of this module students should be able to:

conceive and realise theatrical set-design concepts working with a stage director and technical director

apply principles of arrangement signification and ‘picturing’ to an advanced level

consider and adjust to the real-life eventualities of working through production meetings to technical rehearsals and into performance

see through a design concept to practical realisation working with stage director and technical director as member of a creative team

 

 
Module Learning Aims:
The aim for this module is to continue fostering the student’s creativity as a theatre designer as well as to support acquisition of some of the technical skills associated with stage design at a more advanced and applied level than were possible in DR 3474.

 
Module Content:
Twice-weekly classes will continue student tuition regarding skills relevant to a stage designer with continued development of design practice and use of materials. A fully invested design project seen from conception through to production will be supervised by the module tutor.Classes will continue supervised development of design skills. The Stage Design room on the top floor of 191 Pearse Street is dedicated to this module and students are expected to work outside class times. As well as conceiving and realising a model box under supervision students will be expected to conceive and realise a design in the Samuel Becket Theatre under supervision from the module tutor.

 

 
",10
DR4019,Contemporary Irish Theatre In Context 2,Steve Wilmer,"Learning Outcomes:
On successful completion of this module students should be able to:

recognise and compare the work of the state agencies for the organisation and funding of theatre in Ireland

discuss contemporary Irish Theatre (including its funding institutions and agencies) in an international context

research design and deliver an oral presentation on professional theatre artists funders and/or policy makers 


 
Module Learning Aims:
This module aims to develop students’ awareness understanding and experience of contemporary Irish theatre with specific reference to the policies and programmes of national funding agencies theatre industry forums and international liaison systems. 

On completing the module all students should be conversant with the current organisation of theatre in Ireland as a system as well as its relationship with external organisations and other cultural bodies.


 
Module Content:
The module will be taught through lectures public interviews and seminars. Each week students will conduct research on a module topic in preparation for a Q and A session with an invited guest speaker. The series of lectures and public interviews with practitioners and policy-makers will form the basis of the weekly schedule and will be accompanied by class seminars. 

Current arts policy and support mechanisms for the production of theatre-related activities in Ireland
",5
