code,name,lecturer,description,ects
LA3428,International Human Rights Law,,"Learning Outcomes:
Having successfully completed this module, students should be able to:

Identify and describe the essential characteristics of the international human rights regime;

Debate different theoretical and cultural perspectives on the foundations of international human rights;

Discuss and evaluate the interaction between different international mechanisms for the enforcement of human rights;

Apply concepts, doctrines and rules to practical human rights challenges to resolve hypothetical fact scenarios;

Successfully complete substantial independent research into a particular aspect of international human rights.
Module Learning Aims:
Module Content:
This course examines the foundations and development of international human rights law. It considers the historical, political and legal context from which the current framework for human rights has emerged and analyses the international and regional instruments and mechanisms for monitoring and enforcing human rights. Select case studies explore the complex interplay between law and policy and the role of international and national actors in responding to human rights violations. Lectures will highlight the central debates surrounding, and shaping, the evolution of international human rights norms, legal instruments and state and non-governmental practices, as well as the current trends and challenges in advancing human rights protection in a diverse and dynamic community of nations.
",10
LA3429,Collective Labour Law,Gerry Whyte,"Learning Outcomes:
Having successfully completed this module, students should be able to:

Critically assess how the law regulates the relationship between employers and workers operating through trade unions, in particular, in relation to collective bargaining and industrial conflict;

Explain the salient elements of Irish industrial relations;

Apply critical analysis and problem-solving skills and techniques to different essay and problem questions based on material covered in the module;

Research topics in law regulating the relationship between employers and trade unions. 



 
Module Learning Aims:
Module Content:
Collective Labour law examines the legal relationship between a) employers and workers acting collectively through unions and b) unions and their members. In relation to the employer/union relationship, we will examine the law relating to collective bargaining, including statutory regulation of collective bargaining and the legal status of collective agreements, and the law on trade disputes, including liability for engaging in industrial action and legal immunities available to participants in such action. In relation to the union/member relationship, we will examine how the law regulates the formation of this relationship, the legal incidents of the relationship and the termination of the relationship.


 
",10
LA3430,Employment Law,Des Ryan,"Learning Outcomes:
Having successfully completed this module, students should be able to:

Identify and analyse the relationship between the different sources of Irish employment law and the various fora in which employment disputes are litigated;

Appraise and evaluate the substantive legal principles in a number of distinct areas of employment law;

Identify and evaluate the range of remedies available in employment litigation;

Apply critical analysis and problem-solving skills and techniques to different essay and problem-based employment law questions.
 
Module Learning Aims:
Module Content:
This module offers a thorough overview of employment law in Ireland, introducing students both to the variety of overlapping sources of employment law and to the multiplicity of different fora in which employment disputes may be adjudicated upon in addition to (and including) the civil courts. It analyses the nature of the employment relationship, the contract of employment, and atypical types of employment status including agency workers, part-time workers and fixed term workers. A thorough analysis is undertaken of employers’ statutory and common law obligations to their employees, including the study of emerging causes of action such as the liability of employers for workplace harassment, bullying and stress, and the potential for vicarious liability being imposed upon employers for wrongs committed by their employees. Employment equality law also receives detailed treatment in this module, as does the termination of employment under both common law and statute. The module concludes with a detailed analysis of remedies in employment law, with special emphasis on the distinctive body of law that continues to grow in the context of employment injunctions.
",10
LA3435,Public Interest Law,Gerry Whyte,"Learning Outcomes:
Having successfully completed this module, students should be able to:

Critically assess how the legal system may promote social and political reform, having regard, in particular, to the relationship between the political and legal systems;

Describe how the Irish courts have dealt with legal claims pursued by people with learning difficulties, children from dysfunctional families, members of the Traveller community and social welfare claimants;

Describe the different models for delivering legal services to marginalised communities and the different types of service provided;

Conduct research into substantive and adjectival areas of the law relating to social exclusion.
Module Learning Aims:
Module Content:
Public Interest Law can be defined as 'the use of litigation and public advocacy to advance the cause of minority or disadvantaged groups and individuals.' The course examines the use of litigation to promote social inclusion. In Part A, we consider the definition and history of Public Interest Law and the issue of access to legal services; In Part B, we consider a number of issues relating specifically to the use of litigation, namely, the constitutional and political legitimacy of public interest litigation; the implications of Public Interest Law for court practice and procedures; and the merits and demerits of litigation strategy. In Part C, we consider selected areas of substantive law such as social welfare law, Travellers' rights, and children's rights in an evaluation of the role of the Irish courts in promoting social inclusion.
",10
LA3436,European Human Rights,C. Donnelly,"Learning Outcomes:
Having successfully completed this module, students should be able to: 

Conduct effective and targeted research in case law and academic legal commentary regarding the protection of human rights pursuant to the European Convention on Human Rights; 

Identify, evaluate and critique the evolution of human rights pursuant to the European Convention on Human Rights; 

Discuss and debate the moral, theoretical and ethical assumptions underpinning human rights;

Apply the law and theory of human rights to concrete practical problems and to the challenge of ensuring effective implementation and protection of human rights.  
Module Learning Aims:
Module Content:
This course is divided in two parts. The first part of the course will focus on the regional human rights regime established by European Convention on Human Rights and Fundamental Freedoms. In addition to a general discussion of practice and procedure under the ECHR, case law concerning substantive rights, such as the right to respect for private and family life, the right to freedom of religion, and the right to freedom of expression, will be analysed in-depth. In the second part of the course, specific questions related to the protection of human rights in Europe will be addressed, such as protection of socio-economic rights. The course will also draw upon experience outside Europe to analyse European responses. 
",10
LA3437,Food Law,Caoimhin MacMaolain,"Learning Outcomes:
Having successfully completed this module, students should be able to:

Identify the key sources of Irish Food Law;

Categorise the main areas of Food Law and assess the most significant rules and regulations in each;

Appraise the manner in which the production and marketing of food is regulated;

Analyse the interaction between Food Law and human behaviour;

Assess the impact of other disciplines on the formulation of Food Law.
Module Learning Aims:
Module Content:
This module examines the increasingly important area of Food Law. The focus is primarily on European Union rules in this area, as it is from here that most of our food law now emanates. The course will commence with a re-examination of EU rules on free movement for goods, with emphasis on the movement of food. Food safety has also become a priority for the EU lawmaker, in particular following a series of scares such as those about ‘mad cow disease’ (BSE), bird ‘flu and dioxins in pork. Other topics covered by this module include genetic modification, organic food regulation, intellectual property rights, animal welfare, food labeling and emergencies.
",10
LA3439,Public International Law,Rosemary Byrne,"Learning Outcomes:
Having successfully completed this module, students should be able to:

Identify and describe the essential characteristics of the international legal system;

Debate different theoretical perspectives on international law;

Discuss and evaluate the interaction between international law and national law;

Identify and critically analyse substantive rules in international fields such as criminal jurisdiction, the use of force and the law of the sea;

Apply concepts, doctrines and rules in practical international settings to resolve hypothetical fact scenarios;

Successfully complete substantial independent research into a particular aspect of international law.
Module Learning Aims:
Module Content:
This course aims to provide students with a strong foundation in the legal principles, norms and rules that govern the legal interactions between States in a transforming global order. Among the areas covered are: the nature, sources and subjects of international law; customary and treaty law; state responsibility; jurisdiction and immunities; the use of force; humanitarian law; and international criminal justice. Students will critically apply acquired international legal skills to analyse many contemporary issues, including those related to the Good Friday Agreement, Guantanamo, Iraq, Afghanistan, the Balkans, Rwanda and Darfur.
",10
LA3441,Legal Philosophy,Oran Doyle,"Learning Outcomes:
Having successfully completed this module, students should be able to:

Formulate their own, critically aware, position on issues of legal philosophy;

Read primary texts of a philosophical character;

Appraise the value of concepts such as liberty and the rule of the law;

Map out the boundaries of schools of jurisprudential thought such as legal positivism and natural law theory

Write coherently about the issues addressed in the course.
Module Learning Aims:
Module Content:
This is an advanced module which may only be undertaken by students who have already completed jurisprudence. The module takes a thematic approach to legal philosophy. Among the themes which may be addressed are the following: the Rule of Law; the role of morality in the identification of law; the role of morality in legal interpretation; constitutionalism and democracy; conceptions of liberty and justice. There is a heavy emphasis on coursework and active participation in the classes.
",5
LA3442,Child Law,Ms Patricia,"Learning Outcomes:
Having successfully completed this module, students should be able to:

Identify and evaluate the law relating to children in Ireland in the light of the Constitution, the domestic legal framework as well as international human rights law.

Debate and discuss the policy which shapes and informs child law in Ireland.

Apply critical analysis and problem-solving skills and techniques to different essay and problem-based child law questions.


 
Module Learning Aims:
Module Content:
This course will address the law relating to children including theoretical perspectives on children’s rights, sources of children’s rights, the status of children under Irish, European and international law, before moving into more substantive aspects of child law such as guardianship, custody and access, adoption, abduction, and children in care.

 

 
",5
LA3444,Advanced European Union Law,Diarmuid Rossa,"Learning Outcomes:
Having successfully completed this module, students should be able to:

Describe and summarise the most important primary materials on EU Competition Law, State Aid, and to a lesser extent Public Procurement law published by the EU, of which the course manual is composed, such as Treaty Articles, and the most important Regulations and Directives, official Notices and Vade Mecum;

Analyse, breakdown, and interpret those primary materials;

Initiation into creating independent authoritative argument and exposition on the basis of those materials, with the idea and incipient technique and ability of breaking the hold of assumptions of secondary literature by reference to primary materials;

Conduct effective and targeted research in case law, legislation and academic legal commentary regarding the EU.
Module Learning Aims:
Module Content:
This course has been running in the Law School since circa 1990. The course is more specialised than the Freshman course (which is required background) in that it takes select topics of substantive EU law to more depth. It is general in that it takes general EU lawyering techniques to a more advanced level. And aims to fill a gap in skills training where techniques of EU lawyering dirref to national lawyering. In 2012 its content is, substantively, on 'Market Europe', covering Competition Law (not mergers), State Aids, and Public Procurement. Skills include working with primary instruments (Treaties, Directives, Regulations, Commission Documents), Research, Case analysis, Memory, Writing, and Exams. Note that skills are directly targeted and taught, not just as an adjunct to the substantive topics.
",10
LA3445,Commercial Law,Deirdre Ahern,"Learning Outcomes:
Having successfully completed this module, students should be able to:

Identify the relationship between law and the commercial world;

Use appropriate legal concepts, case law and statute law to analyse and solve legal problems within the world of commerce;

Evaluate the contribution made by default rules provided by the law as opposed to choices made by parties using freedom of contract;

Map the relationship between law and society in a commercial context, including the role of law in promoting and responding to social change.
Module Learning Aims:
Module Content:
The course begins with the history and nature of commercial law and moves on to consider legal regulation of a range of areas which are significant in the business world. These include the law of agency, insurance law; the banker-customer relationship, regulation of the sale of goods and supply of services and commercial dispute resolution. The topics covered in this module are as follows:

 

History and nature of commercial law

The law of agency

Insurance law

The banker/customer relationship

Sale of goods – the contract of sale

of goods – implied quality terms

 Sale of goods – passing of property

Retention of title

Commercial dispute resolution


 
",10
LA3446,Company Law,Blanaid Clarke,"Learning Outcomes:
Having successfully completed this module, students should be able to:

Identify and evaluate the interplay between the legal entity that is the company and the shareholders and directors, as the other organs of the company, in a wide range of situations;

Apply relevant statutory rules and case law to companies in order to analyse and solve legal issues relating to companies;

Discuss and debate different perspectives on various aspects of the law relating to companies including the change in legal approach which occurs when a company runs into financial difficulties.
Module Learning Aims:
Module Content:
This course deals with the law relating to companies. The subjects covered include the incorporation of companies and the legal consequences of incorporation, the constitutional documents of a company, the law relating to corporate capacity, directors' duties and their enforcement; shareholder and creditor protection; corporate borrowing, examinership and liquidation of companies.

 
The course is open to both law students and BESS students. BESS students must have taken Introduction to Law and Aspects of Irish Law in a European Perspective.

 
",10
LA3448,Conflict Of Laws,David Kenny,"Learning Outcomes:
Having successfully completed this module, students should be able to:

Locate contentious issues within national and international legal contexts;

Identify and evaluate the role of EU law in the development of rules and standards applied in the Irish courts;

Identify and critically analyse rules governing jurisdiction, choice of law and the recognition and enforcement of judgments both orally and in writing; Compare and contrast the application of those rules in different substantive legal contexts;

Discuss and debate different theoretical and practical perspectives on the conflict of laws and formulate proposals for reform;

Apply Irish and European conflicts regimes in practical settings to resolve hypothetical fact scenarios;

Conduct effective research of contentious issues national and international levels.
Module Learning Aims:
Module Content:
Conflict of Laws (also known as Private International Law) is the body of rules whose purpose is to assist the Irish court in deciding a case containing a foreign element. It consists of three main elements: (1) the jurisdiction of the Irish court (whether the Irish courts is competent to hear the dispute); (2) the selection of the appropriate rules of a system of law, Irish or foreign, which it is to apply in deciding a case before it (choice of law); and (3) the recognition and enforcement of judgments given by foreign courts. A particular focus of the course is the development of distinctive conflict of law rules within the European Union in the areas of tort, contract and commercial litigation
",10
LA3450,Criminology,Ivana Bacik,"Learning Outcomes:
Having successfully completed this module, students should be able to:

Critically appraise social and political ideas relating to crime and the criminal justice system.

Construct well-sourced arguments on criminological topics using a broad inter-disciplinary social sciences approach;

Identify and analyse general principles of criminological theories;

Appraise and evaluate the development of criminological thought;

Map the connections between different strands of theoretical analysis about crime and punishment;

Apply key tenets of criminological theory to analysis of the Irish criminal justice system.
Module Learning Aims:
Module Content:
This course covers the different theoretical perspectives attempting to offer a scientific analysis of crime‚ and the criminal, from classical to contemporary theories. Throughout, different theoretical perspectives are applied to the exercise of criminal justice in an Irish context.
",10
LA3451,Dissertation,,"Learning Outcomes:
Having completed this module, students should be able to:

Complete a substantial dissertation based on independent, largely self directed research;

Work effectively under the guidance of a research supervisor;

Conduct effective and targeted research of the full range of primary and secondary legal sources on a particular topic;

Critically assess in writing legal theories, concepts and doctrines;

Discuss and critique in writing different perspectives on law and policy;

Determine the scope and structure of a research project and establish a viable research plan; 

Identify, discuss and debate various research methodologies;

Incorporate comparative and multidisciplinary perspectives where appropriate. 


 
Module Learning Aims:
Module Content:
Senior Sophister students may choose to complete a research dissertation under the supervision of a member of the Law School staff. The subject of the dissertation may be chosen by the student but must be approved by the Director of the LL.B. Dissertation programme. The aim of this option is to encourage students to engage in largely self-directed research and writing leading to the completion of an analytical and critical piece of research. The maximum word limit is 13,000 words. Dissertations must be submitted by the end of the first week in Hilary Term.

 
",10
