code,name,lecturer,description,ects
FR1017,French Language 1,French department,"Learning Outcomes:
• Apply basic grammatical concepts and terminology relating to the French language, in both written and oral expression.
• Demonstrate an ability to develop more sophisticated grammatical precision in written and oral expression.
• Produce short but accurate narrative and descriptive texts in French on contemporary topics and topics covered in class.
• Develop and expand a solid active and passive vocabulary in French written and oral expression.
• Demonstrate an ability to understand French through a variety of different media, including radio and news broadcasts, lectures and discussions.
• Prepare and deliver short oral presentations on topics relating to contemporary France and francophone cultures.
• Engage in conversations on these topics and show an awareness of different registers.
Module Learning Aims:
The overall aims of this module are to provide a foundation of basic grammatical concepts and terminology relating to the French language; and to develop grammatical precision in written and oral expression.
Module Content:
The content of the module is French grammar, written composition, and oral production. The format of the module is one grammar lecture, one tutorial (grammar and composition), and one oral class.
",10
FR1018,French And Francophone Cultures Ht,French department,"Learning Outcomes:
• Become knowledgeable in key aspects of French and Francophone cultures.
• Recall key aspects of France, its recent history, its institutions, its political life, and its lifestyles.
• Understand French through a variety of different media, including radio and news broadcasts, lectures and discussions.
• Engage in reading comprehension activities across a variety of texts in French.
Module Learning Aims:
This module aims to introduce students to a number of aspects of French and Francophone cultures, and to important historical periods that influenced the creation of modern France. Each of these topics will be introduced in the lecture, and further examined in tutorials through reading comprehension activities.
Module Content:
The content of the module is French and Francophone cultures. The format of the module is one lecture and one tutorial (reading comprehension).
",5
FR1019,French And Francophone Cultures Mt,French department,"Learning Outcomes:
• Become knowledgeable in key aspects of French and Francophone cultures.
• Recall key aspects of France, its recent history, its institutions, its political life, and its lifestyles.
• Understand French through a variety of different media, including radio and news broadcasts, lectures and discussions.
• Engage in reading comprehension activities across a variety of texts in French.
Module Learning Aims:
This module aims to introduce students to a number of aspects of French and Francophone cultures, and to important historical periods that influenced the creation of modern France. Each of these topics will be introduced in the lecture, and further examined in tutorials through reading comprehension activities.
Module Content:
The content of the module is French and Francophone cultures. The format of the module is one lecture and one tutorial (reading comprehension).
",5
FR1040,Bess French Language & Civilisation 1 (French Society And Economy),,"Learning Outcomes:
On successful completion of this module, students will be able to:

demonstrate they can make links between events and facts from French current affairs and the wider French societal and economic framework outlined during the course;

follow lectures on these topics in French and take notes using an outline of the lecture;

read, identify and understand the structure and main points of French textbooks and articles from specialized periodicals and newspapers on the above topics;

read the same materials to locate and retrieve specific information;

understand a French native speaker presenting factual information on these topics;

discuss these topics with a French native speaker;

make short and structured oral presentations on aspects of French society and the French economy;

use authentic sources and course materials to develop their vocabulary and other language competencies; 

describe, compare and contrast the situation in France and Ireland in the context of a discussion with French native speakers;

 
Module Learning Aims:
The module will introduce students to social and economic issues in contemporary France context and make them aware of the specificity of France in these areas. The program has been designed to help students identify and develop language learning skills they will be able to use on their own.
Module Content:
Michaelmas will focus on French society and Hilary Term on the French economy.
The module combines lectures, listening and reading comprehension activities, sessions, guided private study, tutorials and personal work. All lectures and tutorials are conducted in French. Each week’s teaching is centred on a specific topic. 

 
",10
FR1050,Bsf French Writing Skills 1,,"Learning Outcomes:
On successful completion of this module, students will be able to:

recall, organise and use information relating to aspects of contemporary French society and the French economy in order to plan and write short structured essays in reasonably accurate French;

 analyse statistical data in order to write a structured short synthesis in reasonably accurate French;

read, identify and understand the structure and main points of French textbooks and articles from specialized periodicals and newspapers on the above topics;

read the same materials to locate and retrieve specific information;

use authentic sources and course materials to develop their vocabulary and other language competencies; 

edit and review their writing critically and effectively, using appropriate resources.

demonstrate their knowledge of French grammar by writing reasonably accurate French at a level appropriate to JF.

 
 
Module Learning Aims:
Module Content:
This module is designed to consolidate existing written French language skills through systematic study of grammar structures, analysis of written texts and written production activities.
All tutorials and activities are conducted in French and will be based on topics relating to French society & economy, as for FR1040.

 
",10
FR2003,Sf Language Mt (Vs),,"Learning Outcomes:
On successful completion of this module students will be able to:
• Communicate clearly and effectively, both orally and in writing, in English and French in academic, professional and social settings
• Organise and present ideas in English and French, in writing and orally, within the framework of a structured and reasoned critical argument
• Translate a range of journalistic texts to and from French, with accuracy, consistency and appropriateness of register and expression
• Demonstrate a good comprehension of French by writing in French a résumé of a journalistic text
• Demonstrate a high level of proficiency in the French language in both written and spoken contexts
• Analyse critically and independently, in English and French, a variety of texts written in French in a variety of registers
Module Learning Aims:
Students attend weekly grammar lectures that build on the foundation provided in the JF year; this component aims both to develop a number of familiar grammatical points and to introduce more sophisticated grammatical structures.
Students also attend a weekly language class component with a member of the lecturing staff or a graduate assistant and a weekly oral class with a native speaker. The dossier for this class should be downloaded from the Departmental website. This course aims to develop reading and writing skills, and to introduce students to the exercises of translation, résumé and essay writing among others.
Module Content:
French grammar (lectures); French grammar exercises; translation from French into English; résumé; composition; oral expression.
",5
FR2008,Oral And Written French,,"Learning Outcomes:
On successful completion of this module students will be able to:
• Communicate clearly and effectively, both orally and in writing, in English and French in academic, professional and social settings
• Organise and present ideas in English and French, in writing and orally, within the framework of a structured and reasoned critical argument
• Translate a range of journalistic texts to and from French, with accuracy, consistency and appropriateness of register and expression
• Demonstrate a good comprehension of French by writing in French a résumé of a journalistic text
• Demonstrate a high level of proficiency in the French language in both written and spoken contexts
• Analyse critically and independently, in English and French, a variety of texts written in French in a variety of registers
Module Learning Aims:
Mastery of Oral and Written Language Skills
Module Content:
1 lecture and 2 seminars p/w
",10
FR2011,Sf Language Ht (Vs),,"Learning Outcomes:
On successful completion of this module students will be able to:
• Communicate clearly and effectively, both orally and in writing, in English and French in academic, professional and social settings
• Organise and present ideas in English and French, in writing and orally, within the framework of a structured and reasoned critical argument
• Translate a range of journalistic texts to and from French, with accuracy, consistency and appropriateness of register and expression
• Demonstrate a good comprehension of French by writing in French a résumé of a journalistic text
• Demonstrate a high level of proficiency in the French language in both written and spoken contexts
• Analyse critically and independently, in English and French, a variety of texts written in French in a variety of registers
Module Learning Aims:
Students attend weekly grammar lectures that build on the foundation provided in the JF year; this component aims both to develop a number of familiar grammatical points and to introduce more sophisticated grammatical structures.
Students also attend a weekly language class component with a member of the lecturing staff or a graduate assistant and a weekly oral class with a native speaker.
The dossier for this class should be downloaded from the Departmental website. This course aims to develop reading and writing skills, and to introduce students to the exercises of translation, résumé and essay writing among others.
Module Content:
French grammar (lectures); French grammar exercises; translation from French into English; résumé; composition; oral expression.
",5
FR2028,French Language For Computer Science,French department,"Learning Outcomes:
• Develop and expand an ability to understand relevant mathematical, linguistic and computer science texts in French.
• Develop and expand the student’s ability to read and extract salient information from long texts in the target language.
• Demonstrate an ability to take notes from source materials and from activities.
• Understand the purpose of the résumé, the rapport and the synthèse de documents.
• Produce in French a short but accurate report using a standard scientific layout: theoretical framework, objective, method, results, and conclusion.
Module Learning Aims:
The overall aim of this module is to prepare SF Computer Science and Language (French)(CSL) students for an effective Erasmus exchange by equipping them with language skills focused on their specialised and technical needs.
Module Content:
The content of the module is French grammar, written composition, and oral production.
The weekly format of the module is two tutorials.
",5
FR2029,Linguistics 1,Rachel Hoare,"Learning Outcomes:
On successful completion of this module students will be able to: • Identify a wide range of sociolinguistic issues relating to languages, dialects and patois in France. • Critique the historical role of the state in protecting the standard language. • Identify key aspects of linguistic policy in France. • Discuss the sociolinguistic aspects of regional, situational and social variation in relation to different language varieties in France. • Explain the different ways in which the French language is currently defended and preserved. • Produce an essay demonstrating the ability to organise, analyse and evaluate relevant material.
Module Learning Aims:
The main objective of this course is to give a deeper understanding of the French language as it exists today. The purpose of this course is to show that French is a many-faceted social instrument which may be delicately modified to suit the multitude of situations in which it is used on a daily basis. The French language, like any other language in current use, is not a petrified object, but a malleable organism which responds to the needs and demands of its users.
Module Content:
In addition to looking at the factors which have produced the mainstream variety of French, official standard French, the module looks at and evaluates attempts to control the language and also provides a technique for describing types of French which may be encountered but which differ in some way from Standard French. The concept of variation in language is considered and the various factors which determine the way a speaker speaks or a writer writes in a particular set of circumstances are identified. The influence of geographical origin (with particular reference to the languages of France and regional and dialectal French), age, sex, socioeconomic status and register will be examined in detail.
",5
FR2030,Linguistics 2,Rachel Hoare,"Learning Outcomes:
On successful completion of this module students will be able to:
• Identify a wide range of sociolinguistic issues relating to the French language in the twenty-first century.
• Identify and explain key aspects of linguistic innovation in France.
• Explain the main theories of first and second language acquisition and be able to apply these specifically to the acquisition of French.
• Produce a group project demonstrating the ability to organise, analyse and evaluate relevant material in a case study format.
Module Learning Aims:
The main objective of this course is to give a deeper understanding of the French language as it exists today, focussing more specifically on linguistic innovation and first and second language acquisition.
Module Content:
This module looks at spontaneous innovation in the French language (focusing on youth language, immigrant language, and different forms of slang) and official innovation – such as neologisms, spelling reform and combating sexism in language. It also looks at anglicisms and the influence of other languages on 21st century French. Finally it looks at first and second language acquisition with specific reference to the French language.
",5
FR2031,Early Modern French Literature,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
FR2032,Modern French Literature,"Michael Cronin,","Learning Outcomes:
On successful completion of the course, students will be able to:
• Analyse critically and independently, in English and French, a variety of major literary texts ranging from the 19th to the 20th century
• Demonstrate an ability to use the specific discipline of literature (in particular generic categories) to analyse and contextualise texts and to examine literary developments in France from the 19th to the 20th century
• Organise and present ideas in English and French, in writing and orally, within the framework of a structured and reasoned critical argument
• Use the appropriate methodologies and relevant resources for the presentation of their work
Module Learning Aims:
This course has two main objectives. Firstly, it aims to introduce students to the main genres of French literature from the 19th to 20th century, in a broadly chronological framework and in terms of the relevant issues of critical theory. This function of the course is served primarily by the lecture series. Secondly, it aims to engage in close reading of the prescribed texts. This function is served primarily by the seminars.
Module Content:
Baudelaire, Les Fleurs du Mal
Flaubert, Madame Bovary
Sartre, La Nausée
Sarraute, Le Planétarium
",5
FR2036,Political Thought In France (Revolution To The Fifth Republic),"Edward Arnold,","Learning Outcomes:
On successful completion of this module students will be able to:
• Analyse critically and independently, in English and French, major historical, political and cultural texts and documents ranging from the 18th century to the 21st century
• Demonstrate a broad knowledge of the historical, cultural and political development of France from the 18th to the 21st century, as reflected in the texts used in the course
• Organise and present ideas in English and French, in writing and orally, within the framework of a structured and reasoned critical argument
• Demonstrate an awareness of the relevant philosophical, political and historical approaches to ideas and social and political development of France from the 18th to the 21st century
• Use the appropriate methodologies and relevant resources for the presentation of their work.
• Produce an essay in both English and French demonstrating the ability to organise, analyse and evaluate relevant material.
Use the appropriate methodologies and relevant resources for the presentation of their work
Module Learning Aims:
The purpose of this course is twofold. Firstly, it aims to acquaint students with the ideological traditions of Modern France, from the French Revolution to the end of the 20th century. Secondly, it aims to encourage close reading of texts, and to develop skills in the analysis of arguments, and of the suppositions and values embedded in them. This function is served primarily by the seminars.
Module Content:
The French Revolution(s) (1789-99)
Napoleon and the First Empire (1799-1815)
From Restoration to Republic (1815-48)
Revolution, Republic and Counter-revolution (1848-52)
Napoleon III and the Second Empire (1848-70)
The Third Republic and the 'guerres franco-françaises’ (1870-1914)
‘Neither Right nor Left’: Politics in the Interwar Years (1918-44)
Resistance and Collaboration (1940- 44) (EA)
Intellectuals and Decolonisation (HO)
May 1968
",5
FR2037,Political Thought In France (Renaissance To The Enlightenment),,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
FR2040,Bess French Language & Civilisation 2 (Politics & Business),,"Learning Outcomes:
On successful completion of this module, students will be able to:

demonstrate they can make links between events and facts from French current affairs and the wider French political and business framework outlined during the course;

follow lectures on these topics in French and take notes using an outline of the lecture;

read, identify and understand the structure and main points of French textbooks and articles from specialized periodicals and newspapers on the above topics;

read the same materials to locate and retrieve specific information;

understand a French native speaker presenting and discussing information on these topics;

discuss these topics with a French native speaker;

make short and structured oral presentations on aspects of French political life and institutions and business life in France;

use authentic sources and course materials to develop their vocabulary and other language competencies; 

describe, compare and contrast the situation in France and Ireland in the context of a discussion with French native speakers;

Write texts in French (business letters, short essays, etc) in the appropriate register, in reasonably accurate French.


 
Module Learning Aims:
The module will introduce students to politics and business in the French context and make them aware of the specificity of France in these areas. The program has been designed to help students identify and develop language learning skills they will be able to use on their own.

 
Module Content:
Pre-requisite: FR1040;
This module focuses on politics (Michaelmas Term) and business (Hilary Term). The module combines lectures, listening and reading comprehension tasks, tutorials and personal work (all in French). Each week’s teaching is centred on a specific topic.

 
",10
