code,name,lecturer,description,ects
BU3700,Contemporary Marketing Management,Mairead Brady,"Learning Outcomes:
Please refer to detailed outline on Blackboard BU3700
Module Learning Aims:
Module Content:
Please refer to detailed outline on Blackboard BU3700
",5
BU370B,Contemporary Marketing Management,Mairead Brady,"Learning Outcomes:
Please refer to detailed outline on Blackboard BU3700

 
Module Learning Aims:
Module Content:
Please refer to detailed outline on Blackboard BU3700

 
",5
BU3710,Consumer Behaviour,Kristian Myrseth,"Learning Outcomes:
Please refer to detailed outline on Blackboard BU3710
Module Learning Aims:
Module Content:
 Please refer to detailed outline on Blackboard BU3710
",5
BU3720,Taxation 1,LecturerMs Amanda,"Learning Outcomes:
Please refer to Blackboard module BU3720
Module Learning Aims:
Module Content:
Please refer to Blackboard module BU3720
",5
BU3721,Taxation 2,Joe O'Mara,"Learning Outcomes:
Module Learning Aims:
Please refer to Blackboard Module BU3721
Module Content:
Please refer to Blackboard Module BU3721
",5
BU4501,Strategic Management: Theory And Practice,-Eamon Caffrey,"Learning Outcomes:
 
Please refer to detailed outline on Blackboard module BU4501
Module Learning Aims:
 
Please refer to detailed outline on Blackboard module BU4501

 
Module Content:
 
Please refer to detailed outline on Blackboard module BU4501
",15
BU4511,International Business And The Global Economy,Louis Brennan,"Learning Outcomes:
Please refer to detailed outline on Blackboard module BU4511
Module Learning Aims:
Please refer to detailed outline on Blackboard module BU4511
Module Content:
Please refer to detailed outline on Blackboard module BU4511
",15
BU4522,Exploring Organisational Experiences,David Coghlan,"Learning Outcomes:
Please refer to Blackboard module BU4522
Module Learning Aims:
Please refer to Blackboard module BU4522
Module Content:
Please refer to Blackboard module BU4522
",15
BU4530,Financial Reporting And Analysis,Neil Dunne,"Learning Outcomes:
Please refer to Blackboard module BU4530
Module Learning Aims:
Please refer to Blackboard module BU4530
Module Content:
Please refer to Blackboard module BU4530
",15
BU4550,Advances In Marketing Theory And Practice,Radu Dimitriu,"Learning Outcomes:
Please refer to Blackboard module BU4550
Module Learning Aims:
Please refer to Blackboard module BU4550
Module Content:
Please refer to Blackboard module BU4550

 
",15
BU4580,Managing New Product Development,Paul Coughlan,"Learning Outcomes:
Please refer to detailed outline on Blackboard module BU4580
Module Learning Aims:
Please refer to detailed outline on Blackboard module BU4580

 
Module Content:
Please refer to detailed outline on Blackboard module BU4580
",15
BU4580A,Managing New Product Development-Mems,Paul Coughlan,"Learning Outcomes:
Please refer to detailed outline on Blackboard module BU4580
Module Learning Aims:
Please refer to detailed outline on Blackboard module BU4580

 
Module Content:
Please refer to detailed outline on Blackboard module BU4580
",10
BU458D,Managing New Product Development,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BU4590,Business Dissertation,Co-ordinatorGemma Donnelly-Cox,"Learning Outcomes:
Please refer to detailed outline on Blackboard BU4590
Module Learning Aims:
Please refer to detailed outline on Blackboard BU4590

 
Module Content:
 Please refer to detailed outline on Blackboard module BU4590

 
",15
BU4621,Social Innovation And Social Impact,ML Rhodes/Gemma,"Learning Outcomes:
Please refer to detailed outline on Blackboard module BU4621
Module Learning Aims:
Please refer to detailed outline on Blackboard module BU4621
Module Content:
Please refer to detailed outline on Blackboard module BU4621
",15
BU4630,Economic Policy And Business History,Frank Barry,"Learning Outcomes:
Please refer to Blackboard module BU4630
Module Learning Aims:
Please refer to Blackboard module BU4630
Module Content:
Please refer to Blackboard module BU4630
",15
BU4640,Derivatives And International Finance,Elaine Laing,"Learning Outcomes:
Please refer to detailed outline on Blackboard module BU4640
Module Learning Aims:
Module Content:
Please refer to detailed outline on Blackboard module BU4640
",15
BU7001,Fundamentals Of Accounting,Hilary Hough,"Learning Outcomes:
On successful completion of this module the student should be able to:

 

Understand the key components of balance sheets income statements and cash flow statements

Construct financial statements to reflect management decisions and activities

Identify the deficiencies in accounting statements

Understand the impact of International Financial Reporting Standards on financial statements

Undertake financial analysis of financial statements and identify key trends in performance and financial position of commercial undertakings

Understand the importance of and the dynamics of finance in business enterprises

Understand the impact of operating and financial leverage on the performance and financial position of business enterprises

Understand and communicate in financial language

Identify key trends in business performance from analysis of accounting information

Evaluate the financial implications of day to day and strategic management activities and decisions

Identify the optimum financial structure for different enterprises

Understand the key elements of budgeting costing and pricing in business enterprises


 
Module Learning Aims:
This module introduces participants to the world of finance and accounting. It aims to provide a good understanding of the language of accounting and finance and how it is applied to business decisions and activities. This module also aims to equip participants with the skills to undertake the more detailed financial analysis required for International Financial Statement Analysis.

 
Module Content:
This module will introduce participants to the world of finance and accounting and give them a good understanding of the language of accounting and finance and how it is applied to business decisions and activities. It will also equip them to undertake the more detailed financial analysis required for the International Financial Statement Analysis module in the following term. It will introduce participants to some of the key elements of International Financial Reporting Standards and identify their impact on the financial statements. It will also give an introduction to budgeting and costing & pricing systems in business enterprises

 
",5
BU7003,Marketing Strategy,Laurent Muzellec,"Learning Outcomes:
On successful completion of this module the student should be able to:

·    Understand the core marketing strategies of competing through managing customer relationships managing customer service branding and managing innovation.

·    To be competent in the use of various digital marketing techniques and tactics as well as a full appreciation of the key issues within digital marketing strategy development and implementation.

·    To identify and know how to address the key decisions facing marketing managers and marketing decision makers.

·    To practice the discipline of analysing marketing problems or opportunities identifying and evaluating alternative solutions and implementing marketing plans. 

 
Module Learning Aims:
This module will allow the participants to effectively contribute to designing marketing programmes within organisations critique how the business is performing in marketing terms and contribute to the strategic debate at board level about the selection and management of marketing activities. The module will also provide the participants with the language tools and skills to analyse their allocated companies for their projects and develop an appropriate marketing strategy.

 
Module Content:
This subject is concerned with the changing nature of marketing in the modern organisation. It focuses on understanding the practice of marketing and on the management of the marketing function as well as examining the marketing philosophy of business. This module draws liberally from the literature but will maintain a strong practical emphasis. The aim is to equip you with an appreciation of the importance role and work of marketing so that you can identify and evaluate the choices available to an organization within a marketplace and form effective marketing strategies. The impact of the digital technologies will also be considered.

 
",5
BU7006,Business In Society,Grainne Madden,"Learning Outcomes:
On successful completion of this module the student should be:

Sensitized to the diverse set of issues involved in the business – society relationship and debate

Familiar with the academic literatures underpinning the different perspectives held within the debate

Able to understand the role of Ethics and Corporate Social Responsibility in modern business

Equipped to question and critically evaluate the impact of business activities and behaviour on society

Able to differentiate between the market and non-market issues involved in building a firm’s strategy

Able to weigh up the moral/ethical aspects of business issues

Able to create and implement strategies and policies that are consistent with good corporate governance and good corporate citizenship

 
Module Learning Aims:
This module aims to explore the continuous political and social pressures that businesses operate under together with the social impact of business and the role it plays in society. 
Module Content:
This course aims to explore the continuous political and social pressures that businesses operate under together with the social impact of business and the role it plays in society. It looks at the social pressures and threatening forces that continuously face business managers as well as the opportunities that exist for business. The relationship between business and society will be explored by examining stakeholder expectations and needs. Areas explored will include: philanthropic strategy globalization the nature of work the impact of technology compliance and governance responsible marketing and response to environmental issues. The business of the twenty-first century must have managers who understand the importance of creating business strategies that include these considerations. The objective of this course is to sensitize course participants to these issues in preparation for the challenges that they must face in their future managerial careers. 
",5
BU7008,Operations Strategy,Richard Keegan,"Learning Outcomes:
Having completed this module the student should be able to:

·    To define and to describe the field of operations strategy

·    To identify and to understand the working of manufacturing and service firms from an operations perspective

·    To conduct relevant analyses of operational and managerial situations and scenarios

·    To apply key concepts in the field of operations strategy such as process capacity quality development improvement focus

·    To communicate conclusions and recommendations in a professional manner

·    To work effectively as an individual in a team focused on reviewing the performance of an operation


 
Module Learning Aims:
The learning and teaching approach is based on case studies which assist students towards acquiring deeper subject knowledge. Combined with readings these problem-focused exercises provide a basis for conceptual analysis of practice and linkages among these practices in differing industries and countries. Here students develop an understanding of the underlying complex system through case description detailed analysis evaluation and development of a plan of action. Interactive discussion invites students to apply and to extend the scope of conceptual frameworks introduced at key points in the module. Further as the case situations are multi-dimensional the module challenges students in real time to interpret the current case situation drawing upon key concepts their projects or other experiences from earlier in the MBA course.

 
Module Content:
Operations Strategy (OS) is defined in terms of the total pattern of decisions that shape the long-term capabilities of the operation and their contribution to overall strategy. OS achieves these outcomes through the ongoing reconciliation of market requirements and operations resources so as to achieve a sustainable fit between the two while managing the risks of misalignment. OS is different to Operations Management in terms of time scale level of analysis level of aggregation and level of abstraction.
",5
BU7011,Human Resource Management,Fergus Barry,"Learning Outcomes:
On successful completion of this module the student should be able to:

Build a culture which will dominate your organisation’s marketplace

Diagnose cultural functionality and dysfunctionality

Define the behavioural requirements for successful implementation of strategy

Architect a best practice staffing process

Build High Engagement/Commitment

Design a best practice Performance Management Process

Architect a best practice Total Reward System

Empower line managers

Structure an effective and competent HR Function

Use competency frameworks as an integrative HR management tool

Design and align the Human Organisation for optimum effectiveness and efficiency

Select and develop Talent

Manage performance

Engage others

 
Module Learning Aims:
This module provides participants with frameworks concepts tools and practical advice on how to develop an aligned human resource strategy and practices that will support and enable the delivery of business strategy. The learning approach will involve the practical exploration of the concepts procedures and principles of the effective management of Human Resources.


 
Module Content:
The Strategic Human Resource Management (SHRM) module aims to provide participants with the most up-to-date and proven strategies and frameworks for the effective management of human resources. It aims to provide participants with the competence to assess the effectiveness of Human Resources Processes and people management practices. It also aims to enable participants to identify how best to attract select manage and develop people in an integrated and aligned manner that can deliver sustainable competitive advantage.
",5
BU7012,Strategic Management,Paul Ryan,"Learning Outcomes:
Having successfully completed this module the student should be able to:

·    Demonstrate mastery of the concepts theories and techniques on which strategic management in the business sector is based

·    Formulate and design strategies strategic planning systems and strategic implementation plans

·    Develop an understanding of the complex multi-disciplinary inter-related and intractable nature of strategic issues confronting the senior management of firms

·    Demonstrate a facility for critical evaluative strategic thinking

·    Critically assess strategies and strategic profiles at firm and industry levels

·    Apply strategic principles concepts theories techniques and systems in a wide range of business and industry settings
Module Learning Aims:
Our approach will be based on understanding the organisation’s strategic context identifying and evaluating strategic options and actioning selected strategies. The course combines theories of strategic management with real world practice within contemporary business settings and case analyses.

Students will be required to prepare readings and other material in advance of class sessions. Classes will consist of two parts. In the first part of the class the lecturer will review the main material in the reading for that day from the required text. The second part of each class will be more interactive with discussion on assigned readings and short case studies. Reading material reflects the many distinct strands of strategic theory. Students are encouraged to compare and evaluate the contribution and practical usefulness of these approaches. Readings require careful mandatory preparation.
Module Content:
This module positions the manager at the core of setting out the long-term direction of the enterprise having regard to its internal resources and competences and its external environment. The key question posed is: How do managers ensure their organisation’s enduring success?

The primary objectives of this course are as follows:

·    To provide rigorous exposure to the concepts theories and techniques on which strategic management in the business sector is based

·    To explore the application of strategic management concepts theories and techniques in a wide range of business settings

·    To examine the design implementation and maintenance of strategic planning systems and strategic thinking 
",5
BU7013,Corporate Financial Management,Jenny Berrill,"Learning Outcomes:
On successful completion of this module the student should be able to:

 Explore the concept of financial management and its importance to organizations

Appraise capital investments through the use of appropriate methods and techniques

Understand the relation between risk and return and the importance of managing this relation in corporate decision-making;

Use basic financial mathematics statistics excel routines and pricing techniques to value bonds stocks and other risky assets;

Understand the basic elements of investment financing capital structure and dividend decision processes;

Explain how businesses create value.
Module Learning Aims:
This module aims to provide an introduction to corporate financial theory and its applications to financial management. The module introduces the main principles topics tools and techniques for analysis in corporate finance. It aims to provide an overview of the broad area of how financial markets work and how finance managers use financial markets and instruments to inform decision-making concerning the management of risk and return project appraisal investments and financing


 
Module Content:
Throughout this module students will become familiar with the basic concepts of Financial Management and financial language and terms used within the literature and the media. Specific themes to be addressed will include: 

Investment Appraisal (Capital Budgeting)

Portfolio Theory

Sources of Finance

Corporate Value

Dividend Policy

International Finance
",5
BU7015,Financial Statement Analysis,Gerard McHugh,"Learning Outcomes:
On successful completion of this module the student should be able to:

 

Evaluate an enterprise’s financial performance and financial position using its publicly reported financial statements.

Identify how day-to-day operational and financing decisions are reflected in an enterprise’s financial statements.

Use Excel to assist in financial forecasting.

Interpret the components of the assets liabilities and equity sections of the balance sheet especially the notes supporting these components of the financial statements.

Assess the significance of the different sources and uses of cash flow – especially operating investing and financing cash flows.

Evaluate the short term cash position of an enterprise through an analysis of its cash flow statement.

Compute the cost of equity and debt capital from data in financial statements.

Perform a DCF valuation of equity using financial statements and drawing on the theoretical insights from the corporate finance course.


 
Module Learning Aims:
By the end of the module participants should be fully conversant with the essential tools and skills needed to assess company financial performance and financial condition. It will provide participants with a thorough grounding in the principles underlying income measurement and asset and liability valuation in accounting.

 
The module will also review some of the controversial aspects on income measurement and asset/liability valuation such as accounting for pension costs accounting for stock option awards and marking-to-market. Participants will also use the information reported in financial statements to arrive at valuations of equity using the discounted future cash flow model.

 
Module Content:
The success of business enterprises is measured by their financial performance and their financial strength. Financial statements provide the key to understanding that success. The module is built around the analysis of the financial reports of international businesses across range of industries. Each week we will examine a different company so as to develop participants’ analytical skills using real data.
It will provide participants with a thorough grounding in the principles underlying income measurement and consider how accounting standards impact the reported performance. Finally it will lay the essential foundations for any subsequent studies you might undertake in finance and business valuation.

 
",5
