code,name,lecturer,description,ects
ET7012,English,practice supervisor,"Learning Outcomes:
At the end of the course, students will demonstrate:
· an enthusiasm for their subject which will enliven and enrich their
classroom teaching;
· an ability to select appropriate texts for use in the secondary classroom;
· an ability to reflect critically upon a range of literary and non-literary
texts;
· an ability to apply their knowledge of ways of working with literature to
the planning and implementation of appropriate classroom activities;
· imaginative ways of developing pupils' creative and expressive skills in the
secondary classroom;
· an ability to use creative and expressive activities as a means of
developing pupils' language skills;
· an awareness of individual pupil needs;
· an ability to use their subject knowledge in the assessment of English
activities;
· a competence and confidence in
Module Learning Aims:
Rationale
The provision of this pedagogy module in the PDE programme is to ensure that
students taking this course will develop into teachers with the subject knowledge,
enthusiasm and practical skills to secure the successful education of their pupils
in English.
Aims
The aims of the course are to:
· encourage students to develop a range of strategies to foster English as a
creative and expressive medium with their pupils (using, for example,
drama, creative writing and empathetic reading of texts as teaching tools);
· provide students with the opportunity to explore the role and value of
speaking and listening activities in English;
· develop students' understanding of the structure of the English language
and their ability to utilise this in an analysis of a range of written and
spoken texts;
· develop the ability to devise and implement appropriate lessons aimed at
developing pupils' competence across a range of writing types;
· encourage students to employ a range of approaches to the study of
literary texts in the classroom;
· develop an understanding of how to deliver media based activities in the
English classroom;
· develop an awareness of the usefulness and applicability of various
technological resources within the English classroom (for example, video
and audio equipment, ICT);
· develop an awareness of the rich resources for learning and teaching that
are offered by various social and cultural manifestations of language (for
example, journalism, television debates, soap operas, advertisements);
Revision date: August 2011 62
· develop students' knowledge of the relationship of English to the other
disciplines and to explore ways in which such knowledge can inform their
work as English specialists within the secondary school.
Module Content:
Areas to be covered include:
· Lesson Planning / Schemes of Work / Assessment / Reflection and
Evaluation
· The English Syllabus
· Teaching Poetry (Junior and Senior Cycle)
· Junior and Leaving Certificate Language
· Teaching Fiction
· Assessment and Marking
· Teaching Grammar
· Transition Year Studies in English
· Creative Strategies for Teaching English (including Drama, Film and Media
studies and Teaching Shakespeare)
· Comparative Studies in English
· Teaching Writing Types (including Functional, Essay and Personal)
· Comprehension
· Considering Special Needs in English
· ICT and English
",10
ET7014,Irish,coordinator Bernadette,"Learning Outcomes:
On successful completion of the PDE Irish Language Pedagogy module, students
will be able to:
· devise and implement individual class plans and schemes of work for Irish
language teaching which are appropriate to their pupils' level and
interests, are coherent with the syllabus, and make use of a range of
appropriate teaching approaches;
· demonstrate a critical awareness of a range of teaching methods and
styles for teaching Irish in their lesson plans, teaching practice, seminar
contributions and written assignments;
· reflect critically on their own teaching practice as teachers in their post
lesson appraisals, teaching practice, seminar contributions and written
assignments;
· apply their knowledge, comprehension, critical awareness and problem
solving abilities through their lesson plans, teaching practice, modes of
assessment, seminar contributions and written assignments.
Module Learning Aims:
Irish Language Pedagogy is a two-semester course taken by students with an
Irish Language major on the Postgraduate Diploma in Education Course. Students
with an Irish language minor may also attend but are not assessed on this
course. It covers the basic principles of language teaching and learning and the
practical application of theory to the students' own practice as Irish language
teachers in the classroom. It enables students to explore how one learns a
language, what pedagogical approaches facilitate learning a language, particularly
in a classroom environment, and how to apply this knowledge in activities in the
classroom.
Aims
· To introduce students to the theoretical and practical aspects of teaching
Irish at second level.
· To develop students' knowledge of the content of their subject as required
for the Junior/ Leaving Certificate examination syllabi.
Revision date: August 2011 74
· To develop in students a rigorous approach to planning, teaching and
assessing pupils' learning within the framework of the Junior and Leaving
Certificate syllabi for Irish.
· To explore a wide range of teaching styles and approaches and to develop
students' ability to assess their strengths and weaknesses within the
context of the students' own teaching practice.
· To explore current best practice and relevant theory in second language
teaching and learning in order to inform the students' own teaching
practice.
· To develop an appreciation of the importance of developing positive
relationships with all pupils, based on the principles of equity and
inclusiveness;
· To encourage students to develop a reflective teaching practice and to
think critically about processes of language teaching and learning. Also to
encourage students to think critically about textbooks and other language
teaching materials, including those available in the media and on the
internet.
· To share/ exchange teaching resources through a shared email account.
Module Content:
Planning: short, medium and long-term planning (schemes of work and
lesson planning)
Classroom management
Learning a second language (theory and practice): the communicative
approach
Curricula (Primary, Junior, Transition and Leaving Cert. curricula)
Target language use in the classroom; fostering conversation
Developing the 5 language skills (reading, writing, listening and oral
production and oral interaction)
Teaching/ learning grammar
Teaching/ learning vocabulary
Teaching prose and poetry (and film) at Junior, Transition and Leaving
Certificate level
Teaching Irish in Irish medium schools (Gaelscoileanna)
Materials: using textbooks and authentic texts, materials from written,
media and internet sources
Cooperative learning and group/ pair work
Active Learning Strategies
",10
ET7015,Religious Education,coordinator Stanford,"Learning Outcomes:
On completion of the module, students will show
· an interest and enthusiasm for RE which will enrich and contribute to their
pupils learning in the classroom;
· the ability to apply their knowledge gained in this module to the
classroom;
· the ability to devise and implement individual class plans and schemes of
work for Religious Education which are appropriate to their pupils level and
interests, are coherent with the RE syllabus and use a range of appropriate
and diverse teaching methods;
· an awareness of the needs of both the whole class and the individual
pupil;
· the ability to assess student work within the framework of the RE syllabi;
· the ability to use assessment for learning in their lesson planning and
implementation of these lessons;
· confidence and ability in their teaching;
· an awareness of the need for continual professional development
· a development in a self reflective approach to their teaching.
Module Learning Aims:
Aims
· To prepare students for planning, teaching and assessing pupils' learning
within the framework of the junior and leaving certificate syllabi for
Religious Education (RE)
· To explore a range of teaching styles and methods and assess their
strengths and weaknesses within the context of the students' practice as
teachers of RE
· To encourage students to develop a reflective teaching practice and to
think critically about the processes of teaching and learning RE.
· To enable the students to explore fully both Junior and Leaving Certificate
syllabi for RE
· To enable students to refine the skills of knowledge understanding and
attitudes necessary to teach both Junior and Leaving Certificate RE.
· To enable students to refine the skills of knowledge understanding and
attitudes necessary to teach both Junior and Leaving Certificate non
examined RE.
Revision date: August 2011 96
· To allow the students to begin to develop their own appropriate teaching
style in RE.
· To enable the students to assess the usefulness and appropriateness of
various technological resources win the RE classroom
Module Content:
Religious Education Pedagogy is a two semester course taken by students with a
Religious Education major on the Postgraduate Diploma in Education course. It
covers the basic principles of teaching and learning Religious Education and the
practical application of theory to the students' own practice as teachers. It
enables students to explore how people learn the content of Religious Education
and gives some indication as to the process of faith development in all traditions.
It is designed to encourage students to become enthusiastic, capable and
reflective practitioners, thus being providing successful education for their
students of RE. · The principles of teaching Religious Education
· The role of the Religious Educator and the role of the Catechist.
· Lesson planning to include development of schemes of work, assessment
and reflection.
· The Junior Certificate RE Syllabus
· The Leaving Certificate RE Syllabus
· Some non examined syllabi, including various Transition Year syllabi.
· Assessment for learning as applied to RE
· Assessment, Setting exam papers and Marking
· Teaching Christianity and other World Religions
· Teaching Morality
· Journal Work, Coursework and Project work.
· Current issues in RE.
Students also have the opportunity to negotiate some of the curriculum
content if this is thought to be helpful or necessary.
",10
ET7017,Modern Languages,practice supervisor,"Learning Outcomes:
On successful completion of the PDE modern languages pedagogy module, the
students will be able to:
Revision date: August 2011 86
· devise and implement individual class plans and schemes of work for
modern languages which are appropriate to their pupils level and interests,
are coherent with the syllabus, and make use of a range of appropriate
teaching methods;
· demonstrate a critical awareness of a range of teaching methods and
styles for modern languages in their lesson plans, teaching practice,
seminar contributions and written assignments;
· reflect critically on their own practice as teachers in their post lesson
appraisals, teaching practice, seminar contributions and written
assignments;
· describe the nature and processes of language learning;
· apply their knowledge, comprehension, critical awareness and problem
solving abilities through their lesson plans, teaching practice, seminar
contributions and written assignments.
Module Learning Aims:
Rationale
Modern Languages Pedagogy is a two-semester course taken by students with a
modern languages major on the Postgraduate Diploma in Education course.
Students with a modern languages minor must also attend but are not assessed
on this course. It covers the basic principles of language teaching and learning
and the practical application of theory to the students' own practice as teachers in
the modern languages classroom. It enables students to explore how people
learn languages, what methods facilitate learning languages, particularly in a
classroom environment, and how to apply this knowledge in activities in the
classroom.
Aims
· To prepare students for planning, teaching and assessing pupils' learning
within the framework of the junior and leaving certificate syllabi for
modern languages.
· To explore a range of teaching styles and methods and assess their
strengths and weaknesses within the context of the students' practice as
teachers.
· To explore current best practice and relevant theory in second language
teaching and learning in order to inform the students' own teaching
practice.
· To develop the students' knowledge of how languages are learnt in order
to inform their own teaching practices.
· To encourage students to develop a reflective teaching practice and to
think critically about the processes of language teaching and learning.
Module Content:
Pedagogy sessions
· Planning: short, medium and long term planning (programme/scheme of
work) and lesson planning
· Classroom management
· Target language use in the classroom
· Developing the 4 skills (reading, writing, listening and speaking)
· Teaching/Learning grammar
· Teaching/Learning vocabulary
· Materials: using authentic texts in the classroom, even with early learners
· Cooperative learning and group work
· Task-based learning
· Drama in the modern languages classroom
· Differentiation (by task, by text, by outcome)
· Learning a language: what does it mean, first language, second language, a
look at data
· Setting targets in learning: syllabus, exams, assessment (for learning), ELP
· Language learning and culture
· Continued professional development: possibilities for mod language teachers
Some of the topics above are spread over a number of sessions.
Chinese for beginners language course
This is an eight-week language learning experience which requires the students to
reflect on the processes of language learning, particularly as a novice learner.
They encounter the challenges their own students face when learning a new
language, and are encouraged to reflect on issues such as strategies for learning,
motivation, effective teaching methods, variety in teaching methods and so on,
and complete reflective journals on their experiences.
",10
ET7018,History Of Education,David Limond,"Learning Outcomes:
· On successful completion of this module, the student will be able to
demonstrate a critical awareness of the history of educational issues in the
European and Irish contexts.
· On successful completion of this module, the student will be able to
demonstrate that he/she can apply, in an examination, his/her knowledge
of the topic[s] concerned and interpretative abilities in the context of the
questions set.
· On successful completion of this module, the student will be able to
demonstrate that he/she can critically evaluate contemporary issues in the
light of their historical causes
Module Learning Aims:
This course is required to introduce students to aspects of the history of
education in a European context. The course also covers aspects of
Irish history of education from the 1830s to 1950. It is a mandatory requirement
for prospective second-level teachers but it is also expected to enrich the
students' experience of teaching and work in schools by grounding it in historical
context
Aims
· To equip students with a basic knowledge of issues in and history of
education.
· To prepare students to apply that knowledge in practice.
· To develop students' research and thinking skills
Module Content:
Education in classical Greece and Rome.
Education in medieval western Europe.
Education in western Europe in the Renaissance.
Education in western Europe in the Reformation.
Education in western Europe in the Counter-reformation
Education in western Europe in the Enlightenment.
Education in the western Europe in the Romantic Period.
Education in western Europe in the first half of the twentieth century.
Educational provision in Ireland, c1830s-1950s.
",5
ET7022,Mathematics,coordinator Aidan,"Learning Outcomes:
On successful completion of the module, the student will be able to
· outline the context, aims, objectives, content and assessment procedures
of the Irish school mathematics curricula and of the resources available to
teachers and learners;
· list and justify their own aims for the teaching and learning of
mathematics;
· demonstrate enthusiasm for the subject;
· describe and critique theories of teaching and learning mathematics;
· apply their knowledge of mathematics, and of theories of teaching and
learning mathematics, in planning appropriate lessons and teaching them
effectively.
Module Learning Aims:
Rationale
Effective mathematics teaching depends on many variables. These include
teachers' knowledge of mathematics and pedagogy, and of the curriculum and
how students learn the topics it contains; they also include teachers' beliefs about
and attitudes to mathematics and their philosophies of mathematics education.
Mathematics majors undertaking the module should bring good knowledge of
their subject from their primary degrees, so the focus is chiefly on the other
variables. The knowledge variables can be addressed through standard lectures,
demonstrations, discussions and reading; for the affective variables, experiential
approaches such as workshops and reflective exercises, together with discussion,
are important.
Aims
The module aims to help students to
· survive during their first few months in the classroom;
Revision date: August 2011 79
· develop their knowledge of the theory and practice of mathematics
education, and their skills in teaching, as the year progresses;
· understand and appreciate mathematics in a way that informs and
enlivens their teaching;
· experience different kinds of learning situation, from the school students'
point of view as well as the teacher's;
· formulate a personal vision of exciting and effective mathematics
education;
· integrate the Foundation and Teaching Practice elements of the
Postgraduate Diploma course in building up their understanding of
mathematics education;
· be prepared, and able, to learn more after they complete the Postgraduate
Diploma.
Module Content:
The following topics will be considered (not necessarily in the order given):
1. Getting started - survival skills
(a) Lesson planning
(b) Classroom management
2. Learning to teach
(a) Meaningful mathematics teaching
- Teaching facts, skills, concepts and strategies
- Using basic resources
(b) Teaching the curriculum
- The curriculum in context
- Teaching specific topics
(c) Assessment
- Routine assessment and recording
- Examinations
3. Teaching for learning
(a) Planning for learning (for all students)
- Daily plans and longer-term plans
- Grouping students
- Planning for inclusion
(b) Learning mathematics - matching goals, theory and practice
- Theories of learning and their implications
Revision date: August 2011 80
- Process vs. product in learning: developing mathematical
thinking
and problem solving
(c) Resources for learning
- Print materials
- ICTs (use of calculators, computer technology and the web)
- Concrete materials
4. The aims of teaching and learning mathematics
(a) Implications of research in mathematics education
(b) Formulating aims for teaching and learning mathematics
5. Revision and application of new curriculum content as part of the Project Maths
national roll-out of strands 1, 2, 3, 4 and 5.
",10
ET7029,Special Education,Michael Shevlin,"Learning Outcomes:
On successful completion of this course, the student will be able to:
· demonstrate an understanding of special education policy and provision
within an Irish context;
· critically engage with the international literature on inclusion;
· outline the assessment process in identifying a pupil with SEN;
· critically engage with international perspectives on appropriate pedagogies
for children and young people with special educational needs;
· demonstrate an understanding of the distinct and complementary roles of
professionals involved in support provision from within and outside the
school.
Module Learning Aims:
Rationale
This module will provide essential background knowledge of past and current
special education policy and provision; enable participants to understand the
challenges involved in including students with disabilities and/or SEN in
mainstream schools;
Aims
· Support students in engaging with special educational needs within the
classroom.
· Enable students to engage critically with policy and provision issues.
· Develop student understanding of inclusion processes.
· Become informed about the complex processes involved in including
children and young people with disabilities and/or SEN in mainstream
schools.
· To generate critical thinking around curricular access.
· To evaluate the nature of collaborative relationships involved in supporting
the learning of children and young people who have SEN.
Module Content:
Historical emergence of special education in Ireland and Irish policy and
legislation
Educational access opportunities for children and young people with disabilities
Establishing inclusive learning environments-theory and practice.
Assessment process: Continuum of Support
Differentiating the curriculum
Pedagogies for children and young people with SEN
The roles of support personnel within schools
",5
ET7032,History Teaching Methodology,coordinator David,"Learning Outcomes:
On successful completion of this module students will be able to:
· select appropriate methods for use in the teaching of history in various
contexts.
· employ appropriate methods in the teaching of history in various contexts.
· evaluate their own teaching of history and that of others
· make meaningful contributions to the improvement of the teaching of history
in Ireland.
Module Learning Aims:
Rationale
This course is necessary to supply a regular supply of qualified entrants to that
part of the Irish teaching profession concerned with history. It therefore prepares
such people.
Aims
· To introduce students to history teaching.
· To prepare students to teach history.
· To encourage students to make meaningful contributions to the improvement
of history teaching.
Module Content:
· The nature of history.
· Different philosophies which have been advanced of the discipline.
· Why teach history in Irish schools?
· What are the aims/objectives of history in education?
· What can be done to promote history education in Irish schools?
· Theoretical underpinnings of history education in Irish schools.
· IT and history.
· Methods and skills relevant to the discipline of history.
· History and archaeology.
· Historical film and fiction.
· Simulation exercises and drama.
· Group and individual projects.
· Local history.
· Family history.
· Oral history.
· Practical
",10
ET7063,Leadership And Management In Education: An Introduction (Lmie),coordinator/Helen O'Sullivan,"Learning Outcomes:
On successful completion of this module, students will be able to:
1. Critically analyse theories of educational leadership and management in the context of current issues in Irish education.
2. Do case study analysis of change management in a real school context
3. Articulate and debate understandings of educational reform.
4. Identify and articulate pertinent challenges facing leaders in Irish education today.
5. Offer coherent argument in support of students' own emerging theory of education, educational reform and educational leadership and management.
Module Learning Aims:
' To consider the concept of education under broad principles of purpose, values and vision.
' To introduce participants to the theory and practice of leadership and management with specific reference to the field of education.
' To explore the key concepts of management and leadership including consideration of the similarities, differences and complementary dimensions of each.
' To examine the leadership and management of change in an educational context through the application of theories and tools of change analysis to a particular instance in a real school setting.
' To explore educational reform movements with particular reference to School Improvement and School Effectiveness literature.
Module Content:
A. Leadership: In exploring the theory and practice of leadership in educational context the following will be considered:
' Education: purpose, vision/values and role of policy
' An overview of theories of leadership in education.
' Leadership and management: similarities, differences, complementarities.
' Approaches to leadership/leadership styles including the moral and ethical dimensions of leadership.
' Distributed leadership
' Educational reform movements: school effectiveness and improvement
' Leadership development in education
B. Management: In exploring the theory and practice of management the following will be considered
' An overview of contemporary theories of management including, among others, Systems Theory.
' The Concept of Strategy and Strategic Thinking, Planning and Analysis
' Tools and Strategies for Management Practices: systems of communication, finances, planning, decision making processes and meetings.
' Boards of Management and school governance issues.
C. Leading and Managing Change: In exploring the leadership and management of change in an educational organisation the following will be considered:
' The Change Cycle
' Change Drivers
' Tools for Facilitating and Analysing Effective Change.
D. Personal Development
In acknowledging the importance of the `self' in leading and managing in education the following will be considered:
' The development and articulation of a personal vision of education: connecting to purpose
",10
ET7064,Leading And Managing Learning In Schools: Student Learning And Professional Learni,coordinator/Helen O'Sullivan,"Learning Outcomes:
On successful completion of this module, students will be able to:
' Present a balanced interpretation of the challenges that the advances in theories of learning and intelligence bring to the leadership and management of teaching and learning in schools;
' Identify their strengths and challenges as learners and the implications for their teaching and leadership roles;
' Critique the theory and practice of Assessment for Learning in their school;
' Discuss and compare models of professional development and critically assess the viability of the concept of the school as a professional learning community in the Irish context;
' Design an action research project to improve own practice and/or that of colleagues;
' Articulate the understanding of professionalism that underpins their practice;
' Debate issues pertinent to the concept of accountability in professional practice in schools;
' Consider the purpose, format and content of effective professional development.
Module Learning Aims:
The core purpose of school leadership and management is to promote learning - both student learning and professional learning. This module is concerned with the leadership and management of learning in schools. The overarching themes of this module are: learning, professionalism, pedagogy and assessment
Aims
' To explore current theories and practices of how people learn;
' To develop understanding of the significance of advances made in cognitive psychology for school practice;
' To examine the current focus on personalisation of learning;
' To develop understanding of the theory and practice of formative assessment in student learning;
' To explore the foundations of professionalism as they impinge on practice and models of professional development;
' To critically appraise the concept of the school as a professional learning community.
Module Content:
A. Learning and Pedagogy:
In exploring the theory and practice of learning and teaching, the following will be considered:
1. An overview of contemporary theories of learning and intelligence with particular focus on constructivism, co-constructivism, activity theory and communities of practice. Learning styles and Gardner's theory of Multiple Intelligences will also be considered;
2. Issues pertaining to teacher professionalism and implications for teacher professional development will be examined.
B. Student Learning: In exploring the leadership and management of student learning the following will be considered:
1. An overview of the issues relating to intelligence and learning and the impact of school curricula on student and teacher learning.
2. Theory and practices of personalising learning will be interrogated with particular emphasis on the challenges for practice in Irish schools;
3. Assessment for Learning will be explored through examination of the theory and research evidence, followed by discussion of the strategies.
C. In exploring the theory and practice of professional development the following will be considered:
1. An overview of understandings of professionalism, professional accountability and professionalisation and implications for practice in education;
2. Models of professional development will be examined and critiqued.
3. The concept of the school as a professional learning community will be explored.
4. Systems for modelling, monitoring and promoting quality teaching.
D. Personal Development
In acknowledging the importance of the `self' in leading and managing in education, students will reflect on their own personal response to the question: What are my professional values and how can I live more fully in the direction of those values in my daily practice?
",15
ET7065,Leading And Managing Human Relations In Education (Lmhr),Jacinta Kitt,"Learning Outcomes:
On successful completion of this module, the student will be able to:
' Assess the applicability of the concept of community to the school context and the role of school leadership in shaping that community.
' Identify and critique cultural norms of practice in Irish education as they pertain to leading and managing a learning community.
' Demonstrate an understanding of the emerging theories around motivation, social capital and transformational leadership in education.
' Broadly assess their own personal interpersonal capacities, particularly through the lens of emotional intelligence and identify areas they would like to develop further.
' Discuss the artefacts that contribute to creating a learning community.
' Draw up, discuss and defend their own criteria for selection of candidates for teaching and leadership and management positions in a school
Module Learning Aims:
Based on the premise that an organisation's greatest resource is its people, this module aims to deepen students' understanding of the theory, and appreciation of the practices, for leading people.
Aims
' To intertwine theory with reflective practices thus incorporating the personal with professional development.
' To explore the concept of a school as a community.
' To introduce students to an overview of theories of motivation, conflict management, personality type theories and transformational leadership.
' To consider the powerful influence of culture and social capital on professional practices in educational contexts.
' To explore the interpersonal skills and practices of the emotionally and socially intelligent leader and manager.
' To explore the skills and strategies of leading people to develop their potential through collaborative engagement with others.
Module Content:
A. Culture, Community and Social Capital
A. In exploring the concept of community, social capital and school culture the following will be considered
' An overview of contemporary views of school culture.
' Connections between community, social capital and learning organisations.
' The research on the development of social intelligence in school contexts.
B. The inter/intra-personal factor: In exploring the theory and practice of personal capacities to lead others the following will be considered:
' The concept of transformational leadership and management.
' An overview of personality type theories and relevance to school leadership.
' The work of Goleman and others in the area of emotional and social intelligences.
C. Developing Self and Others: The following will be considered:
' Theories of Motivation
' Conflict management
' Building teams and team work
D: Management Systems for Leading People:
' Communication
' Recruitment and Selection
' Interviewing
",15
ET7066,Leadership And Management In Education: Legal Issues (Lmel),coordinator/Helen O'Sullivan,"Learning Outcomes:
On successful completion of this module, students will be able to demonstrate:
' Familiarity with the main statutory provisions relating to schools.
' Awareness of management in contemporary education.
' Understanding of the duty of care of school personnel.
' Working knowledge of the major decisions in case-law.
' The ability to integrate the content of the module with the experience of participant.
' An appreciation of the law on safety, health and welfare at work in schools.
Module Learning Aims:
An understanding of the statutory framework of the Irish educational system is key to leading and managing schools in Ireland, with that in mind the aims of this module are:
' To explore the nature of existing Irish education structures with reference to statutory framework
' To study the Irish legal system and the process of judicial review from a practical perspective
' To familiarise participants with the principles of natural justice with regard to schools.
' To introduce the broad principles of the Irish legal system
' To enable participants to engage with relevant case law pertaining to schools
' To ensure that students apply the learning from case law to leadership/management roles in Irish schools
Module Content:
Module content will centre on key developments within the Irish legal system as they pertain to education:
' The Irish constitution
' Brief historical perspective
' Appeal procedures
' Equal Status Act
' Education Welfare Act 2000
' Duty of Care
' Education for Persons with Special Educational Needs Act 2004
' Freedom of Information Acts 1997-2003
' Teaching Council Act 2001
' Significance of European Union and United Nations for Irish educational law
Legislation and Case Law in relation to:
' Admissions and Participation Policies
' Codes of Behaviour
' Bullying
' Employment Law
' Child Law
' Special Needs Education
' Duty of Care/Negligence
' Data Protection
' Child Protection
Sample of Case Law Content (Employment Law)
' O Keefe V Minister for Education and Science (Supreme Court) 2009;
' Mc Ginn V BoM St Anthony's BNS Kilcoole High Court 2004;
' Brown V Rathfarnham Parish NS High Court 2006;
' John Hand V Brendan Ludlow High Court 2009;
' G. Mc Nerney V BoM St.Patrick's Ns Dromard, Moyne. Co Longford;
' Employment Appeals Tribunal; Barber V Somerset County Council (House of Lords) 2004
",15
ET7071,"Traditions, Powers And Contexts",Aidan Seery,"Learning Outcomes:
Module Learning Aims:
Module Content:
An introduction to the three dimensions which underpin a critical understanding of the role and position of higher education in the global, European and Irish contexts: he historical, the sociological and the policy/political. Through engagement with these dimensions students will be encouraged to explore a rich mosaic of knowledge and understanding of higher education. Students attend six (6) three hour block sessions. The sessions will be a mixture of formal lecture and seminar work based on readings and the lecture content.
",10
ET7072,Linking Teaching And Research Within And Beyond The Disciplines,Aidan Seery,"Learning Outcomes:
Module Learning Aims:
Module Content:
This module will provide a critical introduction to pedagogical models and approaches in higher education. This will include: curriculum models; the relationship between teaching and research; module design; undergraduate and postgraduate teaching and learning; the pragmatics associated with `classroom' practice and an introduction to the application of technology in the teaching and learning environment and processes
",15
ET7074,Reflecting On Practice In Learning And Teaching,Carmel O'Sullivan,"Learning Outcomes:
Module Learning Aims:
Module Content:
This module is designed to allow students to engage in contextualised pedagogical practice in an informed and reflective manner. The module consists of three elements: Readings and discussion on the pedagogies of his/her discipline; the design, implementation and evaluation of a pedagogical intervention; peer observation of in-discipline and out-of-discipline pedagogical practice. The academic and practical exercises for this module are:
Introduction to the pedagogy of the disciplines: 3 seminars on readings or 3 -brown-bag' sessions during the academic year. Intervention: Design, implementation (6 weeks approx) and evaluation in Term/Semester 2
Observation: 2 in-discipline and 2 out-of-discipline observations over the academic year
",15
ET7079,Introduction To Special Education For The Classroom Teacher,coordinator/Michael Shevlin,"Learning Outcomes:
Module Learning Aims:
Module Content:
Module one comprises of an introduction to the development of special educational provision both nationally and internationally. Critical issues affecting educational access for children and young people with special educational needs will be discussed and participants will be expected to critically engage with the theory and practice of inclusion.
",15
ET7080,Including Children With Disabilites/Sen In The Mainstream Classroom,coordinator/Michael Shevlin,"Learning Outcomes:
Module Learning Aims:
Module Content:
Module two addresses the challenges and opportunities involved in designing inclusive learning environments within classrooms and schools. In particular, this module will explore current identification and assessment processes; the staged process of assessment; individual education planning.
",15
ET7081,Special Educational Needs And The Curriculum,coordinator/Michael Shevlin,"Learning Outcomes:
Module Learning Aims:
Module Content:
Within Module three participants critically engage with international perspectives on appropriate pedagogies for children and young people with special educational needs. Enabling learner access to the curriculum is explored and practical differentiation strategies are presented. Research in the area of special education is examined and research strategies are discussed.
",15
ET7082,Special Education Support For The Mainstream School,coordinator/Michael Shevlin,"Learning Outcomes:
Module Learning Aims:
Module Content:
Module four will examine the range of support provision in the education of children and young people who have special educational needs including whole school approaches; distinct roles of support personnel; support from agencies outside school. International perspectives on support will be explored on developing collaborative practice in addressing the support needs of children and young people who have special educational needs.
",10
ET7083,The Context Of Science Education,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
ET7084,Learning Theories In Science Education,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
ET7085,The Student And Science Education,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
ET7086,Research Methods In Science Education,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
ET7091,History And Historiography Of Education,coordinator/David Limond,"Learning Outcomes:
Module Learning Aims:
Module Content:
The module in history of education assumes a knowledge of the -acts and facts' of Irish and European education from the classical period to the mid-20 th century and, for those inter-ested in pursuing research in this field, provides an opportunity to explore issues and debates in historiography as applied to education. Within the module there is an opportunity for stud-ents to present their own research in seminars. Topics for study include feminist historio-graphy, Marxist historiography (both as applied the history of education [HoE]) and sources and methods in HoE, including oral history and the `visual turn'.
",15
ET7092,Thinking Education,coordinator/Aidan Seery,"Learning Outcomes:
Module Learning Aims:
Module Content:
This module is in two parts. In part one, a series of introductory lectures reviews some of the central ideas of ancient and modern philosophers that have influenced educational theory. Some of the key thinkers include: Plato, Aristotle, Augustine, Descartes, Kant, Hegel, Heidegger and Wittgenstein. This background then informs the seminars in the second part which are based on readings in contemporary theory. Students make a presentation on readings in: the nature and status of knowledge in the 21st century, education and the formation of self, critical pedagogy, feminist and post-modernist theory in education, and the ethics of teaching and learning.
",15
ET7093,Icts In Education,coordinator/Keith Johnston,"Learning Outcomes:
Module Learning Aims:
Module Content:
The module ICTs in education is mainly research/literature based. Consideration of the rationale for technology in education, critique of current policy developments and the learning theories which underpin the use of technology in education are the central foci of this module. Students who have completed this course will have an informed perspective on the issues that surround the use of ICTs in education. In addition, they should be informed decision makers capable of recognising the potential benefits and limitations of using ICTs for teaching and learning purposes.
",15
ET7095,Educational Psychology,coordinator/Stephen Minton,"Learning Outcomes:
Module Learning Aims:
Module Content:
This course explores psychological theories of development and learning. Biological, behavioural, cognitive, humanistic and psychodynamic theories are considered. There is an emphasis on theory-practice links. The course addresses typical and atypical development (cognitive, social, emotional and physical) especially in childhood and adolescence. There will be a focus on learning issues, for example, learning styles, motivation, individual differences, the nature of intelligence, as well as input on specific topics such as self-esteem, loss (separation and bereavement) and bullying and aggressive behaviour.
",15
ET7096,Sociology Of Education,coordinator/Brian Donovan,"Learning Outcomes:
Module Learning Aims:
This course aims to explore with students (in an active way) a range of sociological perspectives and concepts and their relevance and application to varying contexts of contemporary education
Module Content:
These perspectives are set in an increasingly broad social context: moving from an initial focus on the individual, the family and community (a microscopic view), through to the wider community, society and world (a macroscopic view). Between these will be the role of education and schooling today and an exploration of how society moulds schooling and how individuals/families/communities mould schools (a mesoscopic view). This will be done by looking at key concepts, theorists and questions from sociology over the past century, before looking at more recent theories involving issues such as technology, globalisation, and ecological concerns in today's world. Students will be encouraged to engage in dialogue throughout the course based on distributed readings and class slides and notes, and to either make presentation on readings (individually or collectively) or present finding from their own research.
",15
ET7098,Introduction To Language Education,coordinator/Ann Devitt,"Learning Outcomes:
Module Learning Aims:
Module Content:
This module provides an introduction to language education with a special emphasis on language acquisition and classroom discourse. The course will examine first and second language acquisition research and how these are borne out in language acquisition data. It will also explore issues relating to language use in the classroom
",15
ET7100,Educational And Social Policy,coordinator/Andrew Loxley,"Learning Outcomes:
Module Learning Aims:
Module Content:
As a factor in influencing and impacting upon what occurs in educational institutions, policy in all shapes and forms, is highly significant. The purpose of this module is to critically explore the perpetually changing educational and social policy landscape not only in Ireland but also in Europe and globally as well By drawing on a range of theoretical models both classical and contemporary, students will be encouraged to investigate how these policy environments effect and affect their own professional lives and work.
",15
