code,name,lecturer,description,ects
DF4011,Teaching Methods,Carmel Grehan,"Learning Outcomes:
On successful completion of this module students should be able to:

Evaluate second language learning principles for adults

Evaluate the role of the teacher

Appraise a range of teaching methods approaches and methods introduced over the course of this module

Justify the most suitable methods for teaching ISL in a range of situations including cultural in-put

Appraise how the Code of Practice for ISL teachers relates to teaching in practice
Module Learning Aims:
This module is taught across the academic year and introduces students to a variety of teaching methods exploring the philosophies underlying each approach including methods that have been applied to the teaching of spoken languages. Students will compare and contrast methods used for teaching a spoken language covered and discuss which are most suitable for the teaching of ISL. Psychology of Adult Learning will be covered.
Module Content:
This module is taught across the academic year and introduces students to a variety of teaching methods exploring the philosophies underlying each approach including methods that have been applied to the teaching of spoken languages. Students will compare and contrast methods used for teaching a spoken language covered and discuss which are most suitable for the teaching of ISL. Psychology of Adult Learning will be covered.
",10
DF4012,Methods Of Assessment,Patrick A.,"Learning Outcomes:
On successful completion of this module students should be able to:

Evaluate students' signing skills (interactive receptive and productive) relative to the Common European Framework of Reference

Appraise and apply assessment theory

Discuss the possible implications of assessment on the Irish Deaf community and Irish Society

Evaluate why students fail

Outline the qualifications and requirements for becoming an ISL assessor

Design an assessment
Module Learning Aims:
This module is taught across the academic year and guides the student towards a basic understanding of the methods of assessment in ISL. This module looks at the wide range of issues linked to assessment. This module starts with the question `why assess' then moves on to look at the issues of who assesses what is being assessed and why marking of assessments and the social and political implications of assessment.
Module Content:
This module is taught across the academic year and guides the student towards a basic understanding of the methods of assessment in ISL. This module looks at the wide range of issues linked to assessment. This module starts with the question `why assess' then moves on to look at the issues of who assesses what is being assessed marking of assessments and the implications of assessment on the Irish Deaf Community and Irish Society.
",10
DF4015,Practical Placement 4,Coordinator John,"Learning Outcomes:
On successful completion of this module students should be able to:

Appraise and evaluate placement experiences

Demonstrate appropriate professional behaviour and skill level

Demonstrate ethical behaviour relevant to their particular professional pathway

Utilise constructive feedback from mentors into their practice
Module Learning Aims:
As per Placement 3 this module consists of a supervised placement in a relevant organization which provides services to/for the Deaf community. This may include for example an interpreting agency a Deaf community organisation a school or college with
Module Content:
As per Placement 3 this module consists of a supervised placement in a relevant organization which provides services to/for the Deaf community. This may include for example an interpreting agency a Deaf community organisation a school or college with a cohort of Deaf students an evening class of students learning ISL or other appropriate organisation. Mentoring sessions with the service providers or representative organisations. A service learning focus will be taken throughout
",10
DF4016,Advanced Topics In Deaf Studies,Coordinator John,"Learning Outcomes:
On successful completion of this module students should be able to:

Critically discuss contemporary issues in Deaf studies

Synthesize major theoretical perspectives from Deaf Studies for specific sub-domains (e.g. Deaf education Equality studies issues interpreting studies linguistics of signed languages applied sign linguistics issues).

Analyze key theoretical underpinnings and practical consequences of key contemporary policies in Deaf Studies.

 
Module Learning Aims:
This module aims at the development of critical analysis of contemporary research topics that affect Deaf communities.
Module Content:
This module presents contemporary topical issues of relevance to Deaf community members from an interdisciplinary perspective. Topics considered include: interpreting provision interpreting theory social policy issues (e.g. access to health care recognition of signed languages etc.) educational policy and practice issues human rights agenda etc. The module will take a seminar format and topics selected will be influenced by class participants. Session one sets the scene for this: we will identify and select contemporary relevant topics that are regarded as needing to be critically debated.
",10
LI1006,Applied Linguistics Of English Language Teaching I,Deirdre Dunlevy,"Learning Outcomes:
On successful completion of this module students should be able to:

Identify and analyse communicative approaches to language learning and teaching;

Describe and evaluate different types of language teaching syllabuses and the theory and practice of learner-centred curriculum design

Relate the concerns of the Common European Framework of Reference for Languages and the European Language Portfolio to foreign language pedagogy
Module Learning Aims:
This module aims to introduce students to fundamental principles in English language curriculum design particularly learner-centred approaches to curriculum design. It draws on the Common European Framework of Reference for Languages and the European Language Portfolio in its exploration of the curriculum planning cycle.
Module Content:
Specific themes addressed in the module include exploring different approaches to language curriculum design ranging from grammar-translation the audiolingual method and the communicative approach; the move from a focus on teaching to a focus on learning; the curriculum planning cycle; portfolio learning; the contribution of the Common European Framework of Reference to the specification content and assessment of language curricula. The module uses regular group-work to explore the application of these themes with reference to specific target learner groups. Week by week key topics are introduced with reference to course readings. Topics are explored by the student groups as they gradually develop their expertise in curriculum design. Students are expected to relate their growing understanding to the proficiency levels of the Common European Framework of Reference for Languages (CEFR).
",5
LI1007,Applied Linguistics Of English Language Teaching Ii,Deirdre Dunlevy,"Learning Outcomes:
On successful completion of this module students should be able to:

Identify and evaluate approaches to learning/teaching grammar in language learning pedagogical materials and use of authentic texts

Appraise applications of media technologies to language education

Understand models of language tests issues in test administration and scoring and the social dimension of language testing.

Apply this understanding to the design of appropriate language test items and their scoring.


 
Module Learning Aims:
This module aims to introduce students to fundamental principles in English language curriculum design and language testing and to apply those principles to the design of language tasks and tests.
Module Content:
Specific themes addressed in the module include how to approach the teaching of grammar in the language classroom; the selection and use of authentic materials at various proficiency levels; the ways that media technologies can contribute to language learning; types of language test and their purpose; the testing cycle; the design of test items and test tasks. The module uses regular group-work to explore the application of these themes with reference to specific target learner groups. Week by week key topics are introduced with reference to course readings. Topics are explored by the student groups as they gradually develop their expertise in curriculum design. Students are expected to relate their growing understanding to the proficiency levels of the Common European Framework of Reference for Languages (CEFR).
",5
LI1008,Language The Individual And Society,Breffni O'Rourke,"Learning Outcomes:
By the end of this course students will be able to:
• Engage in critical discussion on a range of relationships that hold between language the individual and society
• Problematise the idea that only spoken languages are 'real' languages
• Evaluate the impact of age on the rate and route of first and second language acquisition
• Weigh the merits of different accounts of the relationship between language and thought
• Critically assess information and views relating to language attitudes language acquisition and language transmission in multilingual contexts
• Critically analyse issues relating to language and gender.
• Critically assess data and opinions about language endangerment and language revitalisation.
Module Learning Aims:
1. To enable students to critically evaluate a range of theories and evidence in the fields of Applied Linguistics Sociolinguistics and Psycholinguistics that relate to language the individual and society.
2. To facilitate critical debate on a variety of themes central to our understanding of the relationship between language the individual and society. This critical debate includes the following questions among others:
• How do we acquire language?
• How are we to interpret the fact that language use varies according to geography social class gender and context?
• Why do languages die?
• What is the impact of immigration on language attitudes language acquisition and language transmission?
 
Module Content:
Each week a new topic is introduced and discussed over the two lectures. The topics include those given below:
 

 Introduction

 How do babies learn language?

 Do children learn languages better than adults?

 Are there right and wrong ways of using language?

 Does the way you think depend on the language you speak?

 Can threatened languages be saved?

 Are signed languages real languages?

 If you want to live here you should speak our language!

 What is linguistic landscape?

 Language and gender
",5
LI1031,Introduction To Syntax,Elaine Uí,"Learning Outcomes:
On successful completion of this module students should be able to: ' Analyze the major syntactic phrases of English ' Identify heads and dependent elements inside major phrases ' Describe the relationship between syntax and other levels of linguistic analysis.
Module Learning Aims:
To introduce the student to basic techniques of syntactic analysis and to apply these techniques to English syntax.
Module Content:
Structural linguistics; the generative approach to language; the basics of phrase structure grammar; lexical information about heads; recursion and clauses; dependency relations in syntax.
 
",5
LI1230,Phonetics And Phonology,coordinatorAilbhe Ni,"Learning Outcomes:
On successful completion of the course students should be able to:
' Describe the processes underlying production of speech sounds (initiation phonation articulation) providing appropriate examples to illustrate the description
' Analyse and classify speech sounds in terms of articulatory phonetics using principles and conventions of the international phonetic association
' Analyse label and transcribe sounds of English and other languages using broad and narrow phonetic transcription with the symbols of the international phonetic alphabet (ipa)
' Apply the basic principles of phonemic analysis to phonological data.
Module Learning Aims:
Provide students with the foundations of systematic analysis of speech sounds. Introduce the principles of articulatory phonetic description of speech sounds and of phonemic analysis.
Module Content:
The speech production mechanism: initiation phonation articulation; organs of speech production; an articulatory classification of consonants and vowels; the International Phonetic Alphabet the procedures of phonemic analysis phonemic and phonetic transcription. 
",5
LI2034,Syntax And Semantics,Carl Vogel,"Learning Outcomes:
On successful completion of this module students should be able to:
Syntactic theory:
' Describe and identify the major syntactic constructions of English
' Analyse and parse sentences of English
' Evaluate competing syntactic analyses within the Lexical-Functional Grammar (LFG) framework
' Develop LFG grammatical rules and representations for a subset of constructions
' Compare syntactic constructions in English and other languages they are familiar with.
Formal Semantics:
' Characterize in formal terms the semantic contributions of major syntactic categories to natural language sentences
' Classify natural language determiners with respect to the formal properties made precise within generalized quantifier theory
' Demonstrate constraints on anaphor-antecedent relationships as explained by discourse representation theory
' Provide syntax-semantics interfaces that construct compositional semantic representations for fragments of natural language grammars
' Evaluate entailments presuppositions and ambiguities as expressed in natural language statements.
Module Learning Aims:
Formal Syntax:
To give students a grounding in syntactic theory and some experience of the syntactic analysis of English.
Formal Semantics:
To introduce students to the application of logical (or truth-conditional) semantics to natural language.
Module Content:
Formal Syntax:
Constituent structure; heads and complements; X-bar phrase structure; grammatical functions; syntactic rules.
Formal Semantics:
Denotation truth and meaning; first and second order logic; quantifiers in English; extending logics for time mood and aspect; intensionality; presuppositon and context.
",5
LI2035,Speech Science And Phonetics,Christer Gobl,"Learning Outcomes:
On successful completion of this module students should be able to:
Instrumental Phonetics:
' Demonstrate knowledge of the most important techniques used to measure acoustic aspects of speech production assessing the kinds of difficulties that may arise in analysis and demonstrating a knowledge of which techniques are best suited to the investigation of different kinds of questions
' Employ basic expertise in handling experimental phonetic data including segmentation analysis and interpretation of results
' Discuss the mechanisms of speech production and their exploitation in languages.
Introduction to Speech Science:
' Employ the basic acoustic concepts necessary for the understanding and analysis of speech acoustics
' Analyse the nature of different signals and its time domain and frequency domain representations
' Discuss the peripheral auditory system and its functions including the ear and its physiology auditory processing and psychoacoustic scales
' Employ a basic understanding of the acoustic theory of speech production and techniques for short-term spectral analysis of speech.
Module Learning Aims:
Instrumental Phonetics:
Instrumental investigative techniques are employed (where possible/relevant) to provide a more in-depth look at the mechanisms of speech production and their exploitation in languages.
Introduction to Speech Science:
To introduces students to the theoretical and technical of foundations of speech science focussing particularly on the acoustic nature of the speech signal.
Module Content:
Instrumental Phonetics:
Instrumental investigative techniques are employed (where possible/relevant) to provide a more in-depth look at the mechanisms of speech production and their exploitation in languages.
Introduction to Speech Science:
In addition to basic acoustic theory the course covers psychoacoustics the functions of the peripheral auditory system and an introduction the acoustic theory of speech production. The course also deals with fundamental processing techniques for analysing speech including short-term spectral analysis such as spectrograms and spectral sections.
",5
LI2036,Computational Morphology And Statistics,Gessica De,"Learning Outcomes:
On successful completion of this module students should be able to:


Introduction to Computational Morphology:
' Analyse and specify aspects of linguistic morphology
' Design write and test regular expressions (compiled as finite-state transducers) which encode the required morphology
' Evaluate their computational morphology against real language data
' Describe the characteristics of the various types of linguistic morphology.

Introduction to Statistics for Linguistics:
' Recognise the different types of data collected in linguistic research
' Explain key concepts in statistics in their own words
' Describe datasets meaningfully using descriptive statistics
' Recognise when to use the more common parametric and non- parametric tests and explain the results of each test
' Use the program SPSS to conduct statistical analysis
' Use the program SPSS to present data summaries in visual form
' Communicate findings and present results from experimental
Studies
' Interpret and critically evaluate published research findings.

 
Module Learning Aims:
Computational Morphology:
1. Introduction to the theory of finite-state methods for NLP and their use in analysing and generating natural language morphologies
2. Practical experience of using the Xerox Finite-State Tools to analyse and generate the morphology of English and other languages.
Introduction to statistics for linguistics and language studies:
1. To introduce students to fundamental concepts in statistics.
2. To instruct them in how to use a statistical package to produce their own statistical analysis and how to discuss and share the results of that analysis.
Module Content:
Computational Morphology: Review of linguistic morphology properties of finite-state transducers operations on FSTs application of FSTs to morphology writing regular expressions testing and debugging FST applications.

Introduction to statistics for linguistics and language studies: This module introduces students to the main statistical concepts and procedures required for the collection and analysis of quantitative data in linguistics and language study. Through a hands-on practical introduction to data analysis in SPSS students are facilitated in learning how to: enter data and modify it check for errors in the dataset and assess the shape of the distribution describe the data meaningfully using appropriate statistics carry out statistical tests in order to explore relationships among groups and differences between groups (e.g. chi-square; correlation; t-tests). understand when to use each test and how to interpret data output and results The module also introduces students to the following statistical concepts: measures of spread and central tendency frequency distributions and their shapes inferential statistics and hypothesis testing sample size and error types Database examples used within the module represent a wide variety of research questions in the field of linguistics and language study.
",5
LI2301,Aspects Of Vocabulary,Elaine Uí,"Learning Outcomes:
On successful completion of this module students should be able to: ' Characterize the nature of the word and to explain why its definition is problematic ' Demonstrate the interdependence between lexis and grammar ' Define and illustrate the syntagmatic semantic phenomenon of collocation and the principal paradigmatic meaning relations operative at a lexical level ' Characterize and illustrate the lexical dimensions of phonology and orthography ' Characterize and illustrate the lexical dimensions of language variation and language change ' Characterize and illustrate major features of lexical acquisition.
Module Learning Aims:
This module will attempt to demonstrate that almost everything in language is related in some way or other to words and that from a linguistic point of view the lexical dimension of language needs to be viewed as more than just a list of lexical items.
Module Content:
The topics to be explored in this connection will include: lexis and syntax lexis and morphology lexical partnerships lexis and meaning lexis and phonology lexis and orthography lexical variation lexical change lexical acquisition and lexical processing.
",5
LI2303,Language Learning,Gessica De,"Learning Outcomes:
On successful completion of this module students should be able to:
' Relate the nature-nurture debate to language acquisition research
' Identify the central issues on which language acquisition research has focused
' Summarize the principal findings which have emerged from language acquisition research
' Show the relevance of the findings of language acquisition research - in particular second language acquisition research - to second language teaching
' Apply the findings of language acquisition research to the student's own experience as an observer of language acquisition and to his/her own experience as a language learner.
Module Learning Aims:
This module introduces students to key issues in foreign language learning in formal contexts.
Module Content:
Topics covered include theories of language learning research findings in relation to successful and unsuccessful learners the role of the mother tongue.
",5
LI2304,Sociolinguistics,Jeffrey Kallen,"Learning Outcomes:
On successful completion of this module students should be able to:
' Recognise the social significance of policy and conflict with regard to minority languages language rights and language planning
' Describe socially-significant variation in the use of language within specific language communities
' Identify socially-significant variables within languages and to examine these in the light of hypotheses on historical change
' Critically discuss language standardization as a social process
' Critically review relationships between language and other aspects of culture and cognition
' Conduct library or field research on language in its social context.
Module Learning Aims:
This module is an introduction to the study of language in relation to society.
Module Content:
Topics include regional and social variation in language social factors in language change bilingualism and language planning language and gender linguistic landscape language and culture and language disadvantage and human rights.
",5
LI2307,Aspects Of Written Language,Sarah O'Brien,"Learning Outcomes:
On successful completion of this module students should be able to:
' Explain the key steps in the historical emergence of writing
' Explain with examples how each of the major writing systems represents language structure
' Discuss the social cognitive and linguistic significance of writing itself and of the printing press
' Analyse written texts for structures and devices of cohesion and coherence
' Explain the role of reader knowledge in interpreting written text
' Explain the linguistic differences between spoken and written language
' Discuss the nature of written language as used in several communication technologies.
Module Learning Aims:
The aim of this course is to introduce students to a range of perspectives - historical social linguistic discourse-analytic and cognitive - on a pervasive and hugely important linguistic phenomenon that is often taken for granted by literate people in literate societies: written language.
Module Content:
This module examines the phenomenon of written language from a range of perspectives. It begins by exploring the beginnings and historical development of writing in the process considering the ways in which different writing systems (e.g. logographic scripts syllabaries and alphabets) represent different aspects of language. Further points of discussion are the debate around the social and individual consequences of literacy; the orthography of English; the mental processes involved in reading; written texts as coherent communicative acts; differences between the language of speech and the language of writing; and the relationship between written language and communication technologies.
",5
LI231A,Aspects Of Vocabulary,Elaine Uí,"Learning Outcomes:
On successful completion of this module students should be able to: ' Characterize the nature of the word and to explain why its definition is problematic ' Demonstrate the interdependence between lexis and grammar ' Define and illustrate the syntagmatic semantic phenomenon of collocation and the principal paradigmatic meaning relations operative at a lexical level ' Characterize and illustrate the lexical dimensions of phonology and orthography ' Characterize and illustrate the lexical dimensions of language variation and language change ' Characterize and illustrate major features of lexical acquisition.
Module Learning Aims:
This module will attempt to demonstrate that almost everything in language is related in some way or other to words and that from a linguistic point of view the lexical dimension of language needs to be viewed as more than just a list of lexical items.
Module Content:
The topics to be explored in this connection will include: lexis and syntax lexis and morphology lexical partnerships lexis and meaning lexis and phonology lexis and orthography lexical variation lexical change lexical acquisition and lexical processing.
",5
LI233A,Language Learning,Gessica De,"Learning Outcomes:
On successful completion of this module students should be able to:
' Relate the nature-nurture debate to language acquisition research
' Identify the central issues on which language acquisition research has focused
' Summarize the principal findings which have emerged from language acquisition research
' Show the relevance of the findings of language acquisition research - in particular second language acquisition research - to second language teaching
' Apply the findings of language acquisition research to the student's own experience as an observer of language acquisition and to his/her own experience as a language learner.
Module Learning Aims:
This module introduces students to key issues in foreign language learning in formal contexts.
Module Content:
Topics covered include theories of language learning research findings in relation to successful and unsuccessful learners the role of the mother tongue.
",5
LI234A,Sociolinguistics,Jeffrey Kallen,"Learning Outcomes:
On successful completion of this module students should be able to:
' Recognise the social significance of policy and conflict with regard to minority languages language rights and language planning
' Describe socially-significant variation in the use of language within specific language communities
' Identify socially-significant variables within languages and to examine these in the light of hypotheses on historical change
' Critically discuss language standardization as a social process
' Critically review relationships between language and other aspects of culture and cognition
' Conduct library or field research on language in its social context.
Module Learning Aims:
This module is an introduction to the study of language in relation to society.
Module Content:
Topics include regional and social variation in language social factors in language change bilingualism and language planning language and gender linguistic landscape language and culture and language disadvantage and human rights.
",5
LI234B,Sociolinguistics,Jeffrey Kallen,"Learning Outcomes:
On successful completion of this module students should be able to:
' Recognise the social significance of policy and conflict with regard to minority languages language rights and language planning
' Describe socially-significant variation in the use of language within specific language communities
' Identify socially-significant variables within languages and to examine these in the light of hypotheses on historical change
' Critically discuss language standardization as a social process
' Critically review relationships between language and other aspects of culture and cognition
' Conduct library or field research on language in its social context.
Module Learning Aims:
This module is an introduction to the study of language in relation to society.
Module Content:
Topics include regional and social variation in language social factors in language change bilingualism and language planning language and gender linguistic landscape language and culture and language disadvantage and human rights.
",5
LI237A,Aspects Of Written Language,Sarah O'Brien,"Learning Outcomes:
On successful completion of this module students should be able to:
' Explain the key steps in the historical emergence of writing
' Explain with examples how each of the major writing systems represents language structure
' Discuss the social cognitive and linguistic significance of writing itself and of the printing press
' Analyse written texts for structures and devices of cohesion and coherence
' Explain the role of reader knowledge in interpreting written text
' Explain the linguistic differences between spoken and written language
' Discuss the nature of written language as used in several communication technologies.
Module Learning Aims:
The aim of this course is to introduce students to a range of perspectives - historical social linguistic discourse-analytic and cognitive - on a pervasive and hugely important linguistic phenomenon that is often taken for granted by literate people in literate societies: written language.
Module Content:
This module examines the phenomenon of written language from a range of perspectives. It begins by exploring the beginnings and historical development of writing in the process considering the ways in which different writing systems (e.g. logographic scripts syllabaries and alphabets) represent different aspects of language. Further points of discussion are the debate around the social and individual consequences of literacy; the orthography of English; the mental processes involved in reading; written texts as coherent communicative acts; differences between the language of speech and the language of writing; and the relationship between written language and communication technologies.
",5
LI4031,Speech Analysis And Synthesis,Christer Gobl,"Learning Outcomes:
On successful completion of this module students should be able to:
' Describe the process of analogue-to-digital and digital-to-analogue conversion
' Apply digital signal processing techniques such as DFT and LPC to the analysis of speech
' Discuss the source-filter model of speech production
' Apply the techniques of inverse filtering and model matching to the analysis of the vocal tract filter and the voice source signal
' Analyse voice quality and its role in speech communication and apply the principles of John Laver's classification system of voice quality
' Compare different speech synthesis methodologies including formant articulatory and concatenative methods as well as text-to-speech conversion.
Module Learning Aims:
To teach students how the speech production process can be described modelled and synthesised.
Module Content:
Basic digital signal processing; speech analysis techniques including DFT LPC inverse filtering and voice source model matching; voice quality description and modelling; speech synthesis systems. This course builds on the Senior Fresh course Introduction to Speech Science.
",5
LI4032,Computational Linguistics,Carl Vogel,"Learning Outcomes:
On successful completion of this module students should be able to:
' Construct informed arguments in defence of constituent structure analyses of natural language sentences
' Determine the formal syntactic expressivity requirements of infinite abstract languages
' Prove the formal syntactic expressivity requirements of natural languages
' Outline the relevance of the computational complexity implications of levels of formal syntactic expressivity in relation to facts of human cognition and engineering artefacts in computational linguistics
' Design implement and evaluate computational grammars for natural language in response to test-suites representative of linguistic phenomena of interest in the literature
' Critically evaluate computational theories of grammar in relation to considerations relevant to cognitive science and natural language processing.
Module Learning Aims:
To introduce students to current computational models of syntax and semantics.
Module Content:
An incrementally developed project in the computational modelling of natural language and various assignments.
",5
LI4034,Second Language Acquisition,Gessica De,"Learning Outcomes:
On successful completion of this module students should be able to:

Appraise in an informed manner the validity of second language acquisition studies as a research domain.

Describe evaluate and use the principal methodologies deployed in second language acquisition research

Identify the main concepts and findings to emerge from second language acquisition research

Relate the findings of second language acquisition research to core areas or investigation such as cross-linguistic interaction linguistic competence linguistic creativity the lexicon the Critical Period Hypothesis and multilingualism.

Tease out the implications of the findings of second language acquisition research for second language instruction.
Module Learning Aims:
Our objective will be to gain as much insight as possible into the differential methodological dimensions of second language acquisition research and to arrive at a broad understanding of the kinds of findings that have emerged from this area.

 
Module Content:
We will be meeting learning outcomes by focusing on selected topics in SLA and by developing individual research projects on topics of relevance to ongoing discussion in the field.

 Each week there will be a one hour lecture followed by one hour of self-directed learning.

 
",10
LI4036,Linguistics Project,,"Learning Outcomes:
On successful completion of this module students should be able to:
' Demonstrate in-depth knowledge on a particular topic
' Develop and implement a research methodology with critical evaluation of the process and the outcome of the research
' Apply in-depth knowledge in a specific area and demonstrate skills in reporting research according to a pre-specified format.
Specifically students will:
' Apply critical analysis to a review of aspects of the literature
' Devise and implement a research methodology
' Present results and critically evaluate same
' Discuss findings
' Present a written project in a professional format
Module Learning Aims:
To bring students to a point where they can undertake original research on a specific topic and report on it.
Module Content:
",10
LI7001,Modern Chinese History,Isabella Jackson,"Learning Outcomes:
1. Outline chronologically key events and developments in the history of modern China

2. Assess the causes and consequences of the establishment of the Chinese Republic the Communist party the Cultural Revolution and modernization within the People’s Republic of China

3. Analyse the impact of different aspects of political social and cultural development on modern China

4. Undertake a basic analysis and evaluation of selected primary sources relating to 20th and 21st century Chinese history

5. Present and discuss in written and oral format analysis of key questions relating to the history of China during this period.
Module Learning Aims:
This module introduces students to the history of modern China in the 20th century.
Module Content:
This module introduces students to the history of modern China in 20th century including the establishment of the Chinese Republic the Second World War the emergence of Communism Mao and the Cultural Revolution and the development of the People’s Republic of China..
",10
LI7002,Contemporary Chinese Society And Politics,,"Learning Outcomes:
1. Describe the key political and social changes experienced in China during the period covered by the module

2. Analyse specify and appraise differing conceptions of power in China and how it affects Chinese society

3. Discriminate between differing theoretical conceptions of the role of the state in China and evaluate the impact of these differing conceptions on Chinese society.

4. Differentiate between theories of international relations and evaluate the explanatory power of these theories by reference to the role of China in international politics.
Module Learning Aims:
This module introduces students to the important political and social changes associated with modernisation in China during the last century.
Module Content:
This module introduces students to the important political and social changes associated with modernisation in China during the last century. It examines the nature of power and the role of the State includes an examination of why and how they happened as well as how these changes are reflected in Chinese society.
",10
LI7003,Language And Writing Systems In China,Adrian Tien,"Learning Outcomes:
1. Outline major stages in the history of the Chinese language

2. Understand theoretical perspectives within specific sub-domains (e.g. phonology syntax pragmatics) related to Chinese linguistics

3. Demonstrate understanding of the evolution and development of Chinese writing systems

4. Demonstrate basic knowledge of linguistic variation and change in East Asia related to Chinese language varieties

5. Compare and contrast varieties of Chinese

6. Critically discuss issues related to language variation and standardisation
Module Learning Aims:
This module introduces students to Chinese linguistic varieties and writing system from an applied linguistic perspective.
Module Content:
This module introduces students to the Chinese language including its writing systems from various linguistic/applied linguistic perspectives and from both language-internal/external viewpoints. It aims to familiarise students to aspects of the history of Chinese language and its building blocks (sound system word formation syntax and meaning) as well as social and functional aspects. The evolution development and transformation of the Chinese writing system are explored as part of this including essential features of the Chinese characters and principles underlying their construction. Students are introduced to different varieties of Chinese and factors leading to language and standardisation. Important issues of high relevance such as culture are addressed in the module.
",10
LI7005,Mandarin 1,TBC,"Learning Outcomes:
On completion of this module students should be able to demonstrate the following linguistic competences:

 Productive language skills

1. Be able to use a series of phrases in Mandarin to describe in simple terms his/her family and other people living environment his/her educational background and present or most recent job.

2. Be able to request and respond to requests for information on familiar topics and activities.

3. Be able to manage short social conversations.

Receptive language skills

 4. Be able to understand phrases and common vocabulary related to areas of general personal knowledge e.g. information about his/herself family occupation shopping and residential area.

5. Be able to comprehend the main point/s in short simple communication and announcements.
Module Learning Aims:
This module introduces students to Mandarin and delivers teaching to the Common European Framework of Reference for Languages (CEFR). The aim is to bring students to common European proficiency level A1.1 in productive skills and A1.2 in receptive skills.
Module Content:
This language module employs a learner-centred curriculum to meet students’ language learning needs and to encourage the development of basic productive and receptive skills in Mandarin.
",10
LI7006,Mandarin 2,TBC,"Learning Outcomes:
On completion of this module students should be able to demonstrate the following skills:

 Productive skills

1. Understand individual sentences and commonly used expressions related to areas of interest and relevance i.e. basic personal and family information shopping local geography and employment.

2. Request and respond in basic Mandarin about information relating to familiar situations or routine matters.

3. Describe in basic Mandarin aspects of his/her background present environment and express his/her needs.

4. Manage short social conversations.

5. Produce short simple notes and messages e.g. a thank you to someone for a favour done gift given etc.

Receptive skills

6. Understand phrases and common vocabulary related to areas of general personal knowledge e.g. information about his/herself family occupation and residential area.

7. Comprehend short simple announcements and main point/s in communication.
Module Learning Aims:
This module builds on work completed in Mandarin 1. It focuses on further developing student skill within the framework of the CEFR to full achievement

of the competences outlined in the A1 common European proficiency band.
Module Content:
This language module employs a task-based curriculum to engage students in language learning. The target language is used as the medium of communication as much as possible. Authentic texts are used as source materials.
",10
LI7007,Mandarin Reading And Discussion Group On Contemporary China,Adrian Tien,"Learning Outcomes:
1. Independently discuss the issues faced by the growth of China and evaluate the impact of these issues.

2. Present one of the topics to an audience of peers with close reference to selected academic texts

3. Critically analyse a second topic from the course content in a written assignment

4. Produce spoken and written discourse through standard Mandarin appropriate to the academic domain and proficiency level.
Module Learning Aims:
This module provides weekly opportunities for students to read (in translation or in the original texts) seminal texts on contemporary China focussing on key academic publications
Module Content:
This module explores pressing topical issues such as food security urbanization border relations and disputes demographic profile etc. through weekly tutorials led by academic staff. Students are expected to contribute to the in-class discussions through reading the recommended articles in advance and will present on a selected topic during the module.
",10
LI7843,Linguistic Typology,John Saeed,"Learning Outcomes:
On successful completion of this module students should be able to

Describe in detail the basic theoretical framework for the systematic analysis of language diversity

Apply the tools of typological analysis to genetically unrelated languages

Explain how competing claims about cross-linguistic structural properties may be evaluated

Analyse how typological analysis relates to historical linguistics areal linguistics and language contact.
Module Learning Aims:
The module mains aims are (i) to introduce students to the study of the structural similarities and differences between the languages of the world; (ii) to familiarize students with the principles of research in linguistic typology including how representative language samples are established; (iii) to give students experience of the practical analysis of cross-linguistic patterns that are found in phonology morphology and syntax; and (iv) to familiarize students with the tasks of formulating and evaluating typological argumentation.
Module Content:
The module topics include the genetic classification of languages phonological inventories word order word classes case marking classication systems ergativity complex predication and spatial language and lexicalization. The module also covers methodology and sampling. An important element is weekly exercises in the typological decription of languages unfamiliar to the students.
",10
