code,name,lecturer,description,ects
MA1216,Introduction To Number Theory And Combinatorics,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
MA1241,Mechanics 1,Jan Manschot,"Learning Outcomes:
Module Learning Aims:
Module Content:
Mathematical preliminaries (vectors and their role in mechanics elements of vector algebra.); 

Kinematics;

Newton's Laws: the foundations of classical mechanics;

Linear momentum (dynamics of multi-particle systems centre of mass conservation of momentum impulse);

Work and energy (definition of work and the work-energy theorem potential and kinetic energy);

Potential and kinetic energy (conservative and non-conservative forces conservation of energy);

Angular momentum (torque conservation of angular momentum);

Moment of inertia (motion involving translation and rotation).
",5
MA1242,Mechanics 11,Jan Manschot,"Learning Outcomes:
Module Learning Aims:
Module Content:
Collisions (elastic and inelastic);

Rigid body motion (precession tensor of inertia);

Non-inertial systems & ficticious forces (centrifugal and coriolis forces);

Central forces (two-body problem general properties of central force motion);

Harmonic oscillator (driven and damped oscillations)
",5
MA1261,Mathematical Computation I,Colm Ó,"Learning Outcomes:
On successful completion of this module students will be able to

write and debug short C programs

simulate simple C code and predict its behaviour exactly.

develop their programming skills as necessary.



 
Module Learning Aims:
Module Content:
 

To cover the essentials of C programming.

To introduce students to the principles of computer architecture at least how the various kinds of data element (character integer floating-point address representation etcetera) are stored on computer.

To introduce students to the run-time stack and in allocated memory. How the run-time stack makes recursive programming possible.

To introduce students to data structuring and memory management as a prelude to object-oriented programming.

 


 
",5
MA1262,Mathematical Computation Ii,Colm Ó,"Learning Outcomes:
On successful completion of this module students will be able to

To write and debug short C++ programs

To simulate simple C++ code and predict its behavious exactly.

To write code for simple C++ classes.

To use the STL for small but powerful programs.

To develop their programming skills as necessary.
Module Learning Aims:
Module Content:
 

To cover the essentials of C++ programming including some of the topics of 1261 but in less detail. C++ input/output style is covered. C++ Subroutines and functions are covered including the argument-passing styles more elaborate than in C and routine/operator overloading.

Classes in C++ and privacy.

Object-orientated programming through classes.

The STL (standard template library) and programming productivity.

The IEEE floating-point standard will be introduced time permitting

.
",5
MA1264,Introduction To Programming In C/C++,Colm Ó,"Learning Outcomes:
On successful completion of this module students will have;

Ability to write simple C/C++ programs quickly.

Familiarity with computer representation of data.

Ability to simulate simple routines recursive or otherwise.

Greater productivity through the C++ Standard template and Armadillo libraries.
Module Learning Aims:
Module Content:
Hexadecimal numbers machine code assembler code languages C and C++.

Basic data types char short int long float double pointer arrays.

Integer arithmetic.

Variables.

Assignment statements.

Arrays and initialisation.

For-loops and output.

While-loops.

Command-line arguments.

Input through scanf() and fgets() and >>.

If-statements.

Functions and subroutines.

Simulating functions and subroutines.

2-dimensional arrays.

Type conversion unsigned types sign extension.

C string library.

Pointers Malloc() and Calloc()

Structured types in C and C+/li>
Classes in C+/li>
C++ Standard Template Library (STL)

C++ armadillo linear algebra library.

The 'cut-and-paste principle'.
",5
MA1266,Introduction To Programming,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
MA126B,Mathematical Computation I,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
MA1E01,1E1 Engineering Mathematics I,Andrei Parnachev,"Learning Outcomes:
 Upon completion of this module students will be able to:

recognise mathematical structures in practical problems translate problems into mathematical language and analyse problems using methods from one-dimensional calculus;

solve problems involving concepts of calculus;

apply differentiation to solve practical problems and to graph a wide range of functions to one real variable;

apply integration to solve geometrical problems such as computing the area or volume of solids of revolution;

use standard computer input for mathematical expressions.


 
Module Learning Aims:
Engineering Mathematics I is a half-year module taken by all Junior Freshman Engineering and Engineering with Management students. It starts with the calculus of functions of one real variable formalising and building on Leaving Certificate mathematics. The module emphasises both theoretical foundations of calculus and application of mathematical methods and is intended to enable students to recognise mathematical structures in practical problems to translate problems into mathematical language and to apply differentiation and integration to solve them.

 
Module Content:
Functions: definition domain and range operations with functions inverse function graphs notions of rational algebraic and trigonometric functions;

Limits and Continuity: Two-sided one-sided and infinite limits limit at infinity and asymptotes; continuity delta-epsilon language intermediate-value and squeezing theorems;

Differentiation of functions of one variable: the derivative function techniques of differentiation implicit differentiation related rates problems and the local linear approximation;

Derivatives in graphing and applications: Analysis of functions graphing polynomials and rational functions applied maximum and minimum problems and the Newton-Raphson method;

Integration: antiderivatives and introduction to integration Riemann Sums integration by substitution and the Fundamental Theorem of Calculus;

Applications of the Definite Integral in Geometry: area between curves volumes and areas of solids of revolution and length of a plane curve.


 
",5
MA1E02,1E2 Engineering Mathematics Ii,Jan Manschot,"Learning Outcomes:
Upon completion of this module students will be able to:

evaluate limits involving indeterminate forms

integrate by parts;

integrate trigonometric and rational functions;

formulate and solve a first order differential equation;

determine if a sequence converges or not;

test a series for convergence;

approximate a function by polynomials;

calculate solutions to systems of linear equations and find inverse matrices by different methods and describe why some methods are more efficient than others.


 
Module Learning Aims:
Engineering Mathematics II is a half-year module that concludes the study of the calculus of functions of one variable and begins the study of linear algebra. The module emphasises both the theoretical foundations of the integral calculus and the application of mathematical methods and gives an introduction to modelling with differential equations and power series approximations. The linear algebra begins the study of systems of linear equations which aims to motivate the further study of linear algebra and linear transformations in Engineering Mathematics IV.

 
Module Content:
The natural logarithmic and exponential functions;

Evaluation of limits involving indeterminate forms;

Evaluation of integrals;

Notion of a differential equation;

Polynomials sequences and series including simple convergence tests Taylor and Maclaurin Series;

Gaussian elimination;

Matrix algebra;

Theorems on existence of matrix inverses;

Determinants.


 
",5
MA1M01,Mathematical Methods,,"Learning Outcomes:
On successful completion of this module students will be able to:

use graphs of functions in the context of derivatives and integrals

compute derivatives and equations of tangent lines for graphs of stadard functions including rational functions roots trigonometric exponential and logs and compositions of them;

find indefinite and definite integrals including the use of substitution and integration by parts;

solve simple maximisation/minimisation problems using the first derivative test and other applications including problems based on population dynamics and radioactive decay;

select the correct method from those covered in the module to solve wordy calculus problems including problems based on population dynamics and radioactive decay;

algebracially manipulate matrices by addition and multiplication and use Leslie matrices to determine population growth;

solve systems of linear equations by Gauss-Jordan elimination;

calculate the determinant of a matrix and understand its connection to the existence of a matrix inverse; use Gauss-Jordan elimination to determine a matrix inverse;

determine the eigenvalues and eigenvectors of a matrix and link these quantities to population dynamics;

state and apply the laws of probability;

determine the results of binomial experiments with discrete random variables;

calculate probabilities using probability density functions for continuous random variables.
Module Learning Aims:
Module Content:
Calculus for Life Scientists

There will be 3 lectures plus one tutorial per week. The syllabus is largely based on [Bittinger-G-N].

The calculus part of the syllabus is approximately Chapter 1-5 along with a little of Chapter 8 on differential equations (sections 8.1 and 8.2) from [Bittinger-G-N].

Functions and graphs. Lines polynomials rational functions trigonometric functions and the unit circle.

Differentiation. Limits continuity average rate of change first principles definition basic rules for differentiation.

Graphical interpretation of derivatives max/min.

Exponential and log functions. Growth and decay applications.

Integration (definite and indefinite). Techniques of substitution and integration by parts. Applications.

Differential equations and initial value problems solving first order linear equations. Some application in biology or ecology.

Discrete Mathematics for Life Scientists

There will be 2 lectures per week one tutorial and for several of the weeks a computer practical.

The syllabus is approximately:


Linear algebra. Matrices solving systems of linear equations inverse matrices determinants eigenvalues and eigenvectors solving difference equations. Population growth. (Chapter 6 of [Bittinger-G-N].)


Spreadsheets. Basic concept of programming formulae in a spreadsheet such as Excel (absolute and relative cell references some typical built in functions like sum count if). Formula for least squares fit of a line to points in the plane (without justification?). Graphs. Use of log scales.

Probability. Basic concepts of probability. The binomial distribution expectation and standard deviation for discrete random variables. Continuous random variables probability density functions expectation and standard deviation of continuous random variables. (Sections 10.1 10.3 10.4 of [Bittinger-G-N].)
",10
MA1V11,Linear Algebra (Mt Only),,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
MA1V12,Introduction To Group Theory (Mt Only),,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
MA1V25,Single Variable Calculus And Introductory Analysis (Mt Only),,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
MA1V41,Mechanics1 (Mt Only),,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
MA2214,Fields Rings And Modules,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
MA2215,Fields Rings And Modules,Sergey Mozgovoy,"Learning Outcomes:
On successful completion of this module students will be able to

State definitions of concepts used in the module and prove their simple properties;

Describe rings and fields commonly used in the module and perform computations in them;

State theoretical results of the module demonstrate how one can apply them and outline proofs of some of them (e.g. first isomorphism theorem or ``an Euclidean domain is a principal ideal domain'' or ``a principal ideal domain is a unique factorisation domain'');

Perform and apply the Euclidean algorithm in a Euclidean domain;

Give examples of sets where some of the defining properties of fields rings and modules fail and give examples of fields rings and modules satisfying some additional constraints;

State and prove the tower law and use it to prove the impossibility of some classical ruler and compass geometric constructions;

Identify concepts introduced in other modules as particular cases of fields rings and modules (e.g. functions on the real line as a ring Abelian groups and vector spaces as modules).


 
Module Learning Aims:
In Modules 1111 and 1214 you encountered algebraic structures such as groups and vector spaces. In this module we'll study other algebraic structures that commonly occur. We start by studying rings which come about when you consider addition and multiplication (but not division) from an abstract point of view. If we throw division into the mix then we get the definition of a field. We'll look at how one field can be extended to get a larger field and use this theory to solve some geometric problems that perplexed the Greeks and remained unsolved for 2000 years. We'll also talk about modules over a ring which generalise the idea of a vector space over a field.

 
Module Content:
Rings; examples including polynomial rings and matrix rings. Subrings homomorphisms ideals quotients and the isomorphism theorems.

Integral domains unique factorisation domains principal ideal domains Euclidean domains. Gauss' lemma and Eisenstein's criterion.

Fields the field of quotients field extensions the tower law ruler and compass constructions construction of finite fields.

Modules over rings: examples.


 
",5
MA221B,Fields Rings And Modules,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
MA2223,Metric Spaces,Sergey Mozgovoy,"Learning Outcomes:
On successful completion of this module students will be able to:

Accurately recall definitions state theorems and produce proofs on topics in metric spaces normed vector spaces and topological spaces;

Construct rigourous mathematical arguments using apporopriate concepts and terminology from the module including open closed and bounded sets convergence continuity norm equivalence operator norms completeness compactness and connectedness;

Solve problems by identifying and interpreting appropriate concepts and results from the module in specific examples involving metric topological and /or normed vector spaces;

Construct examples and counterexamples related to concepts from the module which illustrate the validity of some prescribed combination of properties;



 
Module Learning Aims:
Module Content:
Metric spaces (including open and closed sets continuous maps and complete metric spaces);

Normed vector spaces (including operator norms and norms on finite dimensional vector spaces);

Topological properties of metric spaces (including Hausdorff connected and compact spaces);


 
",5
MA2224,Lebesgue Integral,Richard Timoney,"Learning Outcomes:
On successful completion of this module students will be able to:

Discuss countable sets characteristic functions and bolean algebras;

State and prove properties of length measure outer measure and Lebesgue measure for subsets of the real line and establish measurability for a range of functions and sets;

Define the Lebesgue integral on the real line and apply basic results including convergence theorems


 
Module Learning Aims:
The basics of the theory of the Lebesgue integral and Lebesgue measure.Monotone and dominated convergence theorems.
Module Content:
Countable versus uncountable sets; inverse images;characteristic functions; boolean algebra for subsets.

Algebras of subsets of the real line; length measure on the interval algebra; finite-additivity; subadditivity and countable-additivity; outer measure; Lebesgue measurable sets; extension to sigma algebra; Borel sigma algebra.

Lebesgue measurable functions; simple functions; integrals for non-negative functions; limits of measurable functions and the monotone convergence therorem; Lebesgue integrable functions; generalisation of the Riemann integral (for continuous functions on finite closed intervals).

Fatou's lemma; dominated convergence theorem; integrals depending ona parameter


 
",5
MA2314,Fields Rings And Modules,Sergey Mozgovoy,"Learning Outcomes:
On successful completion of this module students will be able to:

State defiitions of concepts used in the module and prove their simple properties;

Describe rings and fields commonly used in the module and perform computations in them;

State theoetica results of the module demonstrae how one can appy them and outline proofs of some of them (e.g. first isomorphism theorem or ''an Euclidean domain is a principal ideal domain'' or ''a principal ideal domin is a unique factorisation domain'');

Perform and apply the Euclidean algorithm in a Eucliden domain;

Give examples of sets where some of the defining properties or fields rings and modules fail and give examples of fields rings and modules satisfying some additional constraints;

State and prove the tower law and use it to prove the impossibility of some classical ruler and compass geometric constructions;

Identify concepts introducd in other modules as particular cases of fields rings and modules (e.g. functions on the reals line as a ring Abelian groups and vector spaces as modules)
Module Learning Aims:
Module Content:
In modules MA1111 and MA1214 you encountered algebraic structures such as groups and vector spaces. In this module we'll study other algebraic structures that commonly occur. We start by studying rings which come about when you consider addition and multiplication (but not division) from an abstract point of view. If we throw division into the mix then we get the definition of a field. We'll look at how one field can be extended to get a larger field and use this theory to solve geometric problems that perplexed the Greeks and remained unsolved for 2000 years. We'll also talk about modules over a ring which generalise the idea of a vector space over a field.

Rings; examples including polynomial rings and matrix rings. Subrings homomorphisms ideals quotients and the isomorphism theorems.

Integral domainsunique factorisation domains principal ideal domains Euclidean domains. Gauss' lemma and Einstein's criterion.

Fields the field of quotients field extensions the tower law ruler and compass constructions construction of finite fields.

Modules over rings: example.

.
",5
MA2316,Introduction To Number Theory,Timothy Murphy,"Learning Outcomes:
Module Learning Aims:
Module Content:
Elementary number theory

Algebraic number theory

Analytic number theory


According to Gauss ''Mathematics is the queen of the sciences and number theory is the queen of mathematics.'' Number theory can be divided very roughly into 3 parts:

This course is concerned basically with elementary number theory although we shall make a foray into the simplest topic in algebraic number theory namely quadratic number fields. We shall also mention without proof the two basic results of analytic number theory namely the Prime Number Theorem and Dirichlet's Theorem on primes in arithmetic sequences. We begin with the Fundamental Theorem of Arithmetic Euclid's Theorem that every natural number n>0 is uniquely expressible as a product of primes. (This results is so familiar that one can easily overlook the subtlety of the proof and the enormous step taken by Euclid or his school in establishing it.) Elementary number theory is to a large extend the study of prime numbers. As a kind of game to go with the course we shall join the hunt for the next largest prime number. This is certain to be a Mersenne prime due to the Lucas-Lehmer test which can tell us whether enormously large Mersenne numbers 2p ¿1(where p is a prime) are prime or not. We shall be able to establish as an exercise in quadratic number fields the validity of this test. On-line notes for the course are available in www.maths.tcd.ie/pub/Maths/Courseware/NumberTheory In particular the topics covered in the course can be found in the file Contents.pdf in that folder.
",5
MA2317,Introduction To Number Theory,,"Learning Outcomes:
Module Learning Aims:
Module Content:
Elementary number theory

Algebraic number theory

Analytic number theory


According to Gauss ''Mathematics is the queen of the sciences and number theory is the queen of mathematics.'' Number theory can be divided very roughly into 3 parts:

This course is concerned basically with elementary number theory although we shall make a foray into the simplest topic in algebraic number theory namely quadratic number fields. We shall also mention without proof the two basic results of analytic number theory namely the Prime Number Theorem and Dirichlet's Theorem on primes in arithmetic sequences. We begin with the Fundamental Theorem of Arithmetic Euclid's Theorem that every natural number n>0 is uniquely expressible as a product of primes. (This results is so familiar that one can easily overlook the subtlety of the proof and the enormous step taken by Euclid or his school in establishing it.) Elementary number theory is to a large extend the study of prime numbers. As a kind of game to go with the course we shall join the hunt for the next largest prime number. This is certain to be a Mersenne prime due to the Lucas-Lehmer test which can tell us whether enormously large Mersenne numbers 2p ¿1(where p is a prime) are prime or not. We shall be able to establish as an exercise in quadratic number fields the validity of this test. On-line notes for the course are available in www.maths.tcd.ie/pub/Maths/Courseware/NumberTheory In particular the topics covered in the course can be found in the file Contents.pdf in that folder.
",5
MA2321,Analysis In Several Real Variables,David Wilkins,"Learning Outcomes:
On successful completion of this module students will be able to:

justify with logical argument basic results concerning the topology of Euclidean spaces convergence of sequences in Euclidean spaces limits of vector-valued functions defined over subsets of Euclidean spaces and the continuity of such functions;

specify accurately the concepts of differentiability and (total) derivative for functions of several real variable;

justify with logical argument basic properties of differentiable functions of several real variables including the Product Rule the Chain Rule and the result that a function of several real variables is differentiable if its first order partial derivatives are continuous;

determine whether or not specified functions of several real variables satisfy differentiability requirements.
Module Learning Aims:
Module Content:
Review of real analysis in one real variable: the real number system; the least upper bound axiom; convergence of monotonic sequences; the Bolzano-Weierstrass Theorem in one variable; the Extreme Value Theorem; differentiation; Rolle's Theorem; the Mean Value Theorem; Taylor's Theorem; the Riemann integral.

Analysis in several real variables: convergence of sequences of points in Euclidean spaces; continuity of vector-valued functions of several real variables; the Bolzano-Weierstrass Theorem for sequences of points in Euclidean spaces; the Extreme Value Theorem for functions of several real variables.

Differentiablity for functions of several variables: partial and total derivatives; the Chain Rule for functions of several real variables; properties of second order partial derivatives.
",5
MA2322,Calculus On Manifolds,Jan Manschot,"Learning Outcomes:
On successful completion of this module students will be able to:

proof theorems about manifolds in euclidean space

proof theorems about differential forms and perform calculations with them

carry out integration on manifolds in euclidean space

explain the relation between scalar vector & tensor fields and differential forms

explain proof and apply Stokes' theorem for differential forms

explain and apply the Poincaré lemma.
Module Learning Aims:
Module Content:
Manifolds in euclidean space

Tensors

Differential forms

Stokes' theorem

Poincaré Lemma.
",5
MA2325,Complex Analysis I,Dmitri Zaitsev,"Learning Outcomes:
On successful completion of this module students will be able to:

Use basic theorems on complex sequences and series with a particular emphasis on power series. Calculate coefficients and radii of convergence of power series using these theorems.

Demonstrate a familiarity with the basic properties of analytic functions. Apply these theorems to simple examples.

State correctly the theorems of Cauchy and Morera. Calculate using Cauchy's theorem and its corollaries the values of contour integrals.

Prove and apply properties of important examples of analytic functions including rational functions the exponentential and logarithmic functions trigonometric and hyperbolic functions and elliptic funtions.


 
Module Learning Aims:
Aims to introduce complex variable theory and reach the residue theorem applications of that to integral evaluation.
Module Content:
Power series

Analytic functions

Complex Integration

Residue calculus

Elliptic functions


 
",5
MA2326,Ordinary Differential Equations,John Stalker,"Learning Outcomes:
On successful completion of this module students will be able to:

Apply various standard methods (separation of variables integrating factors reduction of order undetermined coefficients) to solve certain types of differential equations (separable 1st-order linear linear with constant coefficients;

Give examples of differential equations for which either existence or uniqueness of solution fails;

Compute the exponential of a square matrix;

Apply standard methods (linearization Lyapunov theorems) to check the stability of critical points for automous systems



 
Module Learning Aims:
Module Content:
Terminology (order scalar vs. system linear vs. nonlinear invariant);

Separable equations first-order equations Gronwall inequality;

Existence and uniqueness of solutions blow up in finite time;

First-order linear systems exponential of a matrix;

Reduction of order undetermined coefficients variation of parameters;

Autonomous systems phase portraits stability Lyapunov functions.


 
",5
MA2327,Ordinary Differential Equations,Paschalis Karageorgis,"Learning Outcomes:
On successful completion of this module students will be able to:

Apply various standard methods (separation of variables integrating factors reduction of order undetermined coefficients) to solve certain types of differential equations (separable 1st-order linear linear with constant coefficients;

Give examples of differential equations for which either existence or uniqueness of solution fails;

Compute the exponential of a square matrix;

Apply standard methods (linearization Lyapunov theorems) to check the stability of critical points for automous systems
Module Learning Aims:
Module Content:
Terminology (order scalar vs. system linear vs. nonlinear invariant);

Separable equations first-order equations Gronwall inequality;

Existence and uniqueness of solutions blow up in finite time;

First-order linear systems exponential of a matrix;

Reduction of order undetermined coefficients variation of parameters;

Autonomous systems phase portraits stability Lyapunov functions.
",5
MA2328,Complex Analysis,Dmitri Zaitsev,"Learning Outcomes:
On successful completion of this module students will be able to:

Use basic theorems on complex sequences and series with a particular emphasis on power series. Calculate coefficients and radii of convergence of power series using these theorems.

Demonstrate a familiaritywith the basic properties of analyic functions. Appl these theorems to simple examples.

State correctly the theorems of Caucy and Morera. Calculate using Cauchy's theoremand its corollaries the value of contour integrals.

Prove and apply properties of important examples of analytic functions including rational functions the exponentential and logarithmic functions trigonmetric and hyperbolic functions and elliptic functions.
Module Learning Aims:
Module Content:
Aims to introduce complex variable theory and reach the residue theorem applications of that to integral evaluation.

Power Series

Analytic Functions

Complex Integration

Residue calculus

Elliptic functions
",5
