code,name,lecturer,description,ects
AN1OT3,Anatomy Of Upper Limb And Back,William Ryan,"Learning Outcomes:
On successful completion of this module the student will be able to:

 

Recognise, describe and classify bones and joints of the upper limb and back.

Recognise and describe the radiologic features of the upper limb and back.

Recognise and describe the gross structure and functions of nerves and muscles of these regions.

Recognise and describe the blood supply and lymphatic drainage of the upper limb.

Apply anatomical knowledge to explain the pathogenesis and natural history of common clinical disorders of the musculoskeletal system

 
Module Learning Aims:
This module provides detailed instruction on the gross anatomy of the upper limb and back. It also includes the anatomy of the breast.

 
It is intended for students of Medicine, Human Health and Disease, Physiotherapy and Occupational Therapy for whom it is mandatory. The module supports the academic programmes of the Schools.

 
Module Content:
The bones of the upper limb and back

    Their joints and ligaments

    Associated muscles and nerves, in functional groups

    Associated arterial blood supply and venous and lymphatic drainage

    Radiology of the upper limb and back

    Clinical conditions affecting the upper limb and back

 

 
",5
AN1P01,"Anatomy - Limbs, Back And Thorax",,"Learning Outcomes:
On successful completion of this module the student will be able to:
' Recognise, describe and classify bones and joints of the limbs and back.
' Recognise and describe the radiological features of the limbs and back.
' Recognise and describe the gross structure and functions of nerves and muscles.
' Recognise and describe the blood supply and lymphatic drainage of the limbs.
' Recognise and describe the breast, with its blood supply and lymphatic drainage
' Describe the development of the pre-embryo and the limbs.
' Apply anatomical knowledge to explain the pathogenesis and natural history of
common clinical disorders of the musculoskeletal system
Module Learning Aims:
This module provides detailed instruction on the gross anatomy of the limbs and back. It
also includes the anatomy of abdominal and pelvic muscles, the anatomy of the breast,
general embryology and development of the limbs
Module Content:
The bones of the limbs and spine
' Their joints and ligaments
' Associated muscles and nerves, in functional groups
' Associated arterial blood supply and venous and lymphatic drainage
' Radiology of the limbs and spine
' Anatomy of the breast
' Anatomy of abdominal and pelvic muscles
' Early embryology - the pre-embryo
' Embryologic development of the limbs and spine
",15
AN1RT3,Anatomy I,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
ANU11004,Anatomy,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
AN2P01,Anatomy - Head And Neck/Neuroanatomy,,"Learning Outcomes:
Module Learning Aims:
Module Content:
The content of the Anatomy course in the SF year is the head and neck and neuroanatomy.









































The skull

The brain stem-topography

The face and scalp

The brain stem-nuclei and tracts

The anterior, posterior and suboccipital triangles

The cerebellum

The suprahyoid region

The spinal cord and its blood supply

The cranial cavity

Ascending pathways

The temporomandibular joint and the muscles of mastication

Descending pathways

The mandibular nerve

Visual pathways

The nasal cavity and air sinuses

Hearing and Balance

The oral cavity

Language centres: aphasias

The plate and pharynx

The limbic system

The larynx

The autonomic nervous system

The eye and the orbit

The blood supply of the brain

The ear and the vestibulocochlear (VIII) nerve

Anatomical basis of clinical signs

CNS development

External topography of the brain

Cerebral hemispheres: topography

Spinal cord: Blood supply of the CNS

Ventricles and CSF

Internal structure of the brainstem

The thalamus

Internal structure of the brain.

The internal capsule

The brain stem-nuclei and tracts

The brain stem-topography

 

 
",5
AN2RT1,Anatomy,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
ANU22003,Anatomy Head And Neck,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
ANU22004,Anatomy Neuroanatomy,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
AN2S03,Anatomy,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
AN3MNA,Neuroanatomy,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BI4101,Scientific Literature Skills,"Thomas Connor,","Learning Outcomes:
Module Learning Aims:
Module Content:
(a) Journal Club
Students will gain experience in the comprehension and critical analysis of research articles. This course will also prepare students for examination Paper IV which is focused on comprehension of a journal article. Journal articles will be circulated to the presenter and the rest of the class 2 weeks in advance of the date of the journal club.
On the day of the Journal Clubs
Your participation in ALL the sessions is expected. We will be expecting you to ask lots of questions!Semminar, Questions and Discussiona
 

Prepare a 15 min seminar on the Journal article (15 slides max) + 5 min Q&A.

Avoid lots of writing on your slides; use drawings, flowcharts and cartoon to show mechanisms.

Reading from your slides will attract low marks; practice your talk in front of your class beforehand.

Session 1: Wed 2nd November (2‐4 pm)
Presenters: Seathrun O'H‐Airt; Euan Mackay; Eoin Sherwin; Ian French
Session 2: Wed 9th November (2‐4 pm)
Presenters: Collette Fogarty; Alice Wyse Jackson; Elaine Dempsey; Sinead O'Sullivan
Session 3: Wed 16th November (2‐4 pm)
Presenters: Aoibhin Curran; Dervla Farrell; Katie Gilligan; Philip Larkin
Session 4: Tue 22nd November (2‐4 pm)
Presenters: Natalie Keenan; Lesley Kiribathgoda; Ross McCabe; Ryan McGarrigle; Danielle O'Connor
Session 5: Tue 29th November (2‐4 pm)
Presenters: Rachel MacCann; Alistair Rooney; Eva Tallon; Clare Tormey; Orla Worn

b) Literature Review

Your research project will be preceded by a review of the literature pertaining to your project.
The review should be concise and incisive, and must not exceed 5000 words, exclusive of references. Students are required to write the number of words on the front page of their literature review. Students may exceed the word limit only by 10% e.g. if the word limit is 5,000 words, a word count of 5,500 will be accepted.

It is critically important that work is correctly cited — it is plagiarism to use the work of others without proper acknowledgement. See Plagiarism (especially §54) and Instructions for Writing Reports for guidelines on citation and form of references.

The number of references quoted must not exceed 50, and preferably be many fewer. If at all possible, reviews should be used to refer to earlier work and the references should be those reporting recent work and developments more closely related to your topic. One assessment criterion is how you exercise critical judgement in choosing the reference list.

The review will become the basis of the Introduction to your Dissertation. Any recent literature which comes to your attention between January and April may of course be included. Changes in emphasis as a consequence of the realities of your research may also be made.

Please seek advice from your supervisor as to sources of historic reviews and pertinent current journal papers. Also seek your supervisor’s advice in writing the review. Each supervisor will expect to see a complete draft at some stage.

Input from the project supervisor
The project supervisor will read one complete draft of the literature review prior to submission. Do not expect your supervisor to read incomplete or multiple drafts of your work. You should provide your supervisor with a draft of your literature review one week before the submission date, in order to leave plenty of time for them to read it, and for you to take on board any suggestions that they may have for improvements.

 
",15
BIU22535,Microbiology And Immunology Hhd,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
C07054,Human Resources For Health,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CH7501,Clinical Chemistry,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CH7502,Clinical Chemistry & General Paediatric Biochemistry,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CH7503,Endocrinology & Metabolism,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
CH7504,Endocrinology & Inborn Errors Of Metabolism,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
CH7505,Quality Assurance Laboratory Management,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
CH7506,Research Dissertation,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",30
CM1001,Practice Placement A,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",0
CM2001,Practice Placement B,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",0
CM4001,Practice Placement C,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",0
CM7001,Clinical Microbiology & Infectious Diseases,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CM7002,Epidemiology & Infection Control,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CM7003,Antimicrobial Therapy & Resistance,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CM7004,Multidisciplinary Management Of Infection,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CM7005,Research Dissertation,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",30
CM7100,Research Project,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",30
CM7101,Research Skills,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CM7130,Cellular Biology And Cell Signalling Mechanisms,Coordinator Ross,"Learning Outcomes:
Describe the components of a human cell and its organelles.
Specify the methods of protein purification and principles of proteomic analysis.
Describe the structure and function of cellular receptor families.
Recall and integrate the mechanisms utilized by cells to transduce signals from the cell surface to the nucleus.
Describe and explain the components and regulation of the cell cycle.
Describe the molecular mechanisms of cell death.
Specify the principles of cellular adhesion and migration and describe the properties of adhesion molecule families.
Explain the basic structure and regulation of the cellular cytoskeleton.
Module Learning Aims:
The aim of the module is to give the student a broad overview of the structure and function of the mammalian cell and its organelles. It then explores the molecular basis for cellular mechanisms such as the cell cycle and the apoptotic process. Study of the cytoskelton and assocaited proteins will allow an understanding of cell-cell communication and intracellular signalling processes. This approach is to teach the mechanisms by which cells transmit extracellular signals from the surface receptors to the nucleus resulting in changes in gene expression.
Module Content:
Approx 21 lectures (50 minutes each)
",5
CM7131,Introduction To Genetics And Development,Coordinator Ross,"Learning Outcomes:
Explain the basic structures of genes.
Describe how genes are expressed and the regulatory complexities of gene expression involving regulation of transcription both locally and at a distance.
Evaluate post-transcriptional regulation as a factor in regulating gene expression.
Explain how the process of translation takes place and is regulated.
Describe the fundamental metabolic processes of DNA including, replication, recombination, mutation and repair.
Compare these processes in prokaryotic and eukaryotic cells.
Recall the range of regulatory processes used to modify the activity of proteins.
Recount the principles and the molecular mechanisms of development and animal models used in this research.
Module Learning Aims:
This module consists of introductory modules on basic processes in genetics as well as a short module on the genetics and cellular biology of development, an excellent system for the study of fundamental processes. Thus this will give coverage to the basic ideas of DNA replication, mutation and repair and the transcription and translation of the information encoded in the DNA into mRNA and protein. It has become increasingly clear that these are highly complex processes subject to tiers of regulatory intervention and some of the more recent discoveries relating to regulation of these processes, for example by microRNAs means will be discussed. The short course on developmental biology covers issues of cell fate and familiarises candidates with the fundamentals of stem cell biology.
Module Content:
",5
CM7132,Human Genetics,Coordinator Ross,"Learning Outcomes:
Describe the role and models of inheritance in human disease.
Demonstrate knowledge of the techniques and strategies to map genetic elements which contribute to disease.
Explain important theories of population genetics in the context of human diseases.
Explain specific genetic mechanisms and abnormalities that contribute to disease.
Outline the role of modifications of DNA in determining the expression of genes and chromosomes.
Describe in detail the importance of evolution and selection in shaping biology.
Identify the concepts of genome and molecular evolution.
Define the underlying theories of human evolution.
Analyse the importance and extent of genetic variation in biological populations.
Describe the central importance of evolution and selection in disease processes.
Module Learning Aims:
This module consists of two components, one an introduction to Human molecular genetics and the other covering evolution and selection which is a basic tenet of modern biology with ramifications is all aspects of life sciences. The combined course will cover the basic elements of human population genetics from a molecular point of view. Many of the principles underlying the recent coming of age of disease genetics are discussed such as linkage and associated genetic mapping, basic structure and genetics of complex diseases. In the second component of the module, we discuss the evolution of the human race and molecular evolution of viruses for example HIV. This is essential to understand the structure of human populations around the globe and particular disease associations, while the molecular evolution of viruses and other pathogens is of central significance to global health.
Module Content:
",5
CM7133,Molecular And Cellular Immunology,Coordinator Ross,"Learning Outcomes:
Identify the cellular and molecular components of the human immune system and broadly describe their relationship at the level of the whole organism.
Describe the basic principles of adaptive and innate immunity, taking into account their similarities and differences.
Identify and describe the cells of the innate and adaptive immune systems - their characteristics and interactions.
Describe the mechanisms and roles of gene rearrangements in the context of immune receptors.
Explain major histocompatibility complex (MHC) structure function relationships.
Recall and integrate the key molecular mechanisms of the inflammatory response.
Describe the factors associated with the development of autoimmune disease and using examples such as celiac disease, describe the molecular mechanisms of such diseases.
Explain, with examples, the principles and underlying mechanisms associated with immunodeficiency.
Outline the application and use of cytokine as therapeutics in human disease states.
Module Learning Aims:
This module provides an oversight of the processes which mediate the immune systems response to pathogens. Thus it delves into the molecular mechanisms underlying the innate and adaptive immune responses, including the roles of B cells and T cells including recent advances into understanding the activities of specialises lineages of T cells. In depth coverage of intra and inter-cellular signalling are included. Intrinsic to the immune response is the inflammatory response which plays such a critical role in human disease including degenerative diseases and autoimmune conditions.
Module Content:
",5
CM7134,Molecular Oncology,Coordinator Ross,"Learning Outcomes:
Define the hallmarks of cancer.
Describe the nature and roles of tumour suppressor genes and oncogenes in the process of cancer.
Discuss the concept of cancer cells evolving in a multistep process towards tumourigenicity.
Outline the discrete stages of cancer development including metastasis and angiogenesis.
Describe the causes of cancer including mutation, infection and inflammation.
Recall the roles of contributing factors such as the role of cell proliferation and avoidance of cell death to cancer cell progression.
Outline the molecular and cellular characteristics of a variety of specific cancer syndromes.
Module Learning Aims:
This module is a specialized or advanced module dealing with the subject of molecular oncology from a variety of perspectives. The basic components of carcinogenesis such as tumour suppressor genes and oncogenes are discussed as are the contributions of important mechanisms such as inflammation and environmental exposures. However more and more is known about the altered genomics of cancer cells and aberrations of normal cellular processes such as signal transduction, and it is also becoming clear that while many events are frequently observed in different types of cancer, most if not all cancers have molecular events and programmes that are unique to each type. Thus this module also includes lectures that focus on important types of cancer, describing the molecular events known to contribute to the carcinogenic state.
Module Content:
",5
CM7135,"Infectious Agents, Biological And Clinical Implications",Coordinator Ross,"Learning Outcomes:
Review the biology of host-pathogen interaction in bacterial, fungal, viral and parasitic infections.
Identify key molecular processes that mediate host-pathogen interaction resulting in clinical disease.
Explain, using appropriate examples examples, current strategies to investigate molecular mechanisms of pathogenesis in a variety of medically important organisms.
Predict how knowledge gained from studying the molecular mechanisms of pathogenesis can be harnessed for potentially therapeutic use.
Explain the importance of the host immune response to infection and the impact of a compromised immune system on infectious disease.
Describe, with examples, detailed molecular mechanisms of immune evasion by infectious agents.
Formulate how knowledge acquired from exploring molecular mechanisms of complex human disease (e.g. sepsis) integrates with advanced therapeutics (e.g. vaccine and drug design).
Module Learning Aims:
A central theme in the interactions of modern health science is to better understand the modes of interaction of micro-organisms and the host. It has become clear in recent years that these interactions are highly specific and allow the micro-organism to manipulate its environment using molecular strategies. Equally the host has developed means of containing and eliminating organisms, many of which appear to be variable at a genetic level. The aim of this module is to investigate what is known regarding the specific mechanism by which these interactions occur and the key elements of the biology of major pathogenic organisms. It includes introductory lectures giving an overview of the area and important topics in current research and specific lectures covering, viral, bacterial and parasitic infections such as malaria.
Module Content:
",5
CM7136,Molecular Mechanisms Of Human Disease I,Coordinator Ross,"Learning Outcomes:
Describe and characterise the molecular pathology wide range of human diseases.
Characterise the interaction of nutrition with the genetic background as a modifier of human health and disease.
Evaluate the specifics of current knowledge of molecular and cell biology mechanisms in particular pathologies.
Explain the role of glycobiology in human diseases.
Specify the role of the major histocompatibility complex in contributing to human disease.
Module Learning Aims:
This module explores the molecular pathology of a number of important human diseases. It therefore applies the knowledge gained in basic modules of genetics and cell signalling and applies this in a multifaceted investigation of molecular disease mechanisms. This topic, central to the aims of this course, is split into tow modules, MMHD1 and MMHD2. MMHD1 covers individual and more disparate topics of both common and rare diseases, while MMHD2 covers a number of theme areas such as pulmonary disease, cardiovascular disease and neurobiology and neurological diseases. These modules will draw on student's knowledge of basic scientific processes in molecular and cellular biology.
Module Content:
",5
CM7137,Molecular Mechanisms Of Human Disease Ii,Coordinator Ross,"Learning Outcomes:
Describe the molecular pathology of cardiovascular disease.
Explain the molecular pathology of pulmonary disease including asthma.
Discuss important molecular mechanisms and concepts in neurobiology.
Outline critical molecular processes and abnormalities that contribute to neurological disease.
Describe the genetics of selected psychiatric diseases.
Module Learning Aims:
Module Content:
",5
CM7230,Advanced Diagnostics And Therapeutics,Coordinator Amy,"Learning Outcomes:
Recall the fundamental principles of molecular diagnostic approaches.
Apply the knowledge of the fundamental molecular mechanisms of cancer to the development of new therapeutic strategies aimed against the malignant diseases.
Module Learning Aims:
This module offers a range of lectures covering novel applications of molecular technologies in the diagnostic arena as well as investigating the therapeutic developments made possible by increasing understanding of biology at the molecular level. Thus topics include molecular diagnostics in applications such as cancer and infectious diseases as well as cellular and molecular therapeutics including molecular drug targets, vaccines and drug design and delivery.
Module Content:
",5
CM7231,Nanomedicine And Medicinal Chemistry,Coordinator Amy,"Learning Outcomes:
Describe the principles of classification of nanomaterials and outline the technological approaches to their synthesis and bio-functionalisation.
Explain how the use of nanotechnologies can facilitate the development of new approaches in diagnostics and healthcare.
Explain why nanotechnologies are indispensable for the progress in establishing novel methods of molecular imaging.
Identify the potential risks and hazards imposed by the rapid expansion of biomedical applications of nanotechnologies.
Express a balanced and informed opinion on the ethical aspects associated with the use of nanotechnologies in healthcare.
Describe the principles of design and major applications of miniaturized devices and biochips.
Discuss the concept of a biosensor and explain potential applications of biosensors for the development of patient-oriented therapy.
Module Learning Aims:
This module explores the new area of nanomedicine, which is the application of nanomaterials in the research, diagnosis and therapeutics of disease. This is a multi-disciplinary field with inputs from physicists, chemists and biologists and likely to be a major growth area for the future of life sciences.
Module Content:
",5
CM7300,Dissertation,Course Director,"Learning Outcomes:
Module Learning Aims:
To carry out a substantial independent piece of research related to Nuclear Medicine, Magnetic Resonance Imaging or Radiation Safety (depending on strand followed).
Module Content:
no set syllabus
",25
CM7302,Clinical Practice,Course Director,"Learning Outcomes:
Module Learning Aims:
Nuclear Medicine / Magnetic Resonance Imaging:The aim of this module is to facilitate the student to develop their clinical knowledge and skills of Nuclear Medicine / Magnetic Resonance Imaging to a competent level of practice. The module integrates practice with the theoretical component and reflects procedures that are being undertaken in the clinical setting. This module seeks to develop the student's clinical ability to the point of competence. Radiation Safety:
Module Content:
Nuclear Medicine / Magnetic Resonance Imaging: A major element of this module will be concerned with the application of theory gained in lectures to routine clinical practice. The theory covered in class will be further developed and its application to practice analysed in an integrated fashion. The student must spend a minimum of 15 hours per week on supervised clinical placement in either a Nuclear Medicine / Magnetic Resonance Imaging Department as appropriate. The student must have access to a relevant and sufficient clinical patient caseload for the duration of the course. Radiation Safety:
",10
CM7304,"Medico-Legal Aspects And Ethics, Risk Management And Clinical Audit",,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
CM7305,"Physics, Instrumentati0N And Computer Technology Of Ct",,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
CM7306,"Ct Imaging Techniques & Protocols, Anatomy And Physiology I",,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
CM7307,"Ct Imaging Techniques & Protocols, Anatomy And Physiology Ii",,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CM7308,Radiation Protection And Qa In Ct,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CM7330,"Physics And Instrumentation, And Computer Technology, Radiation Protection And Quality Control",Coordinator Brendan,"Learning Outcomes:
Module Learning Aims:
Aims:
This module aims to provide a basis from which students can apply appropriate scientific and technological principles to the conduct of medical ionising radiation examinations. The objective of the Physics and Instrumentation section is to enable students to explore and evaluate the underlying physical principles of Radiology / Nuclear Medicine and critically assess equipment performance. The module will also provide the student with a sound understanding of digital imaging and image processing methods as applied in diagnostic imaging as well as the associated computer technology.
Module Content:
Syllabus:
' Atomic and nuclear structure
' X-ray production
' Radioactivity
' Production of radioisotopes
' Interaction of radiation with matter
' X-ray Equipment:
o General (conventional, DR and CR)
o Mobile
o Fluoroscopy
o DXA
o Mammography
o CT
' Gamma camera, SPECT/CT and PET/CT
' Radiation detectors
' Basics of digital imaging, computing and image processing
",15
CM7331,Clinical Applications Of Nuclear Medicine And Hybrid Imaging,Coordinator Suzanne,"Learning Outcomes:
Module Learning Aims:
This module addresses the clinical applications of Nuclear Medicine. The imaging techniques for the study of different systems are covered. Both functional and morphological assessment is discussed. The module also covers a number of in-vitro techniques used for quantitative assessment of organ function and therapy procedures.
The main aim of this module is to provide students with the knowledge and skills to work competently and safely in the clinical Nuclear Medicine environment. This module will also enable students to recognise and describe common normal and pathological /data appearances likely to be encountered during imaging procedures.
Module Content:
Imaging techniques:
The following areas will be reviewed for each imaging technique within each system:
Basis for selection of technique
Alternative and complementary techniques
Choice of radiopharmaceutical
Patient preparation
Contra-indications
Method of injection
Selection of collimator
Selection of acquisition and display settings
Patient positioning
Artefact detection
Image interpretation.
The systems covered are:
Nervous system
Endocrine system
Cardiovascular system
Nephro-Urological system
Gastro-intestinal and Hipato-Biliary system
Respiratory system
Skeletal system
Lymphatic system
Tumour imaging
Paediatrics
Miscellaneous (sentinel node imaging etc.)
Non-imaging techniques:
Common procedures, e.g., glomerular filtration rate estimation using Cr-EDTA and Tc-99m DTPA (general principles)
Therapeutic applications:
Fundamental principles of unsealed source therapy
Review of regulations and guidance
Common therapeutic procedures
New direction in unsealed source therapy
",15
CM7333,"Anatomy, Physiology And Pathology Applied To Nuclear Medicine",Coordinator Suzanne,"Learning Outcomes:
Module Learning Aims:
To undertake Nuclear Medicine imaging procedures it is essential that the students understand anatomy and physiology, particularly as related to functional imaging. Pathological conditions that are relevant to Nuclear Medicine should be familiar to the student. After completing this module, the student will understand the structure and functions of the parts of the body that are investigated using Nuclear Medicine and relate this knowledge to imaging procedures.
Module Content:
Specific topics addressed in this module include some of:
Skeletal system
Respiratory system
Nephro-Urological system
Endocrine system
Nervous system
Cardio-Vascular system
",5
CM7334,Radiopharmacy,Coordinator Suzanne,"Learning Outcomes:
Module Learning Aims:
To teach students the principles of radiopharmacy design and good radiopharmacy practices. This module deals with the techniques and equipment used in the radiopharmacy. Regulatory requirements are considered along with general radiation protection measures. Preparation techniques for radiopharmacetuicals are also described in detail.
Module Content:
Specific topics addressed in this module include some of:
Radiopharmacy technology
Radiopharmacy design
Preparing and dispensing radiopharmaceuticals
Kits and techniques I
Kits and techniques II
Recording keeping and administration
",5
CM7350,"Physics, Instrumentation And Computer Tomography Of Mri",course coordinator,"Learning Outcomes:
Module Learning Aims:
The aim of this module is to provide the student with a theoretical knowledge of the physics underlying Magnetic Resonance Imaging (MRI), together with a knowledge of the equipment and techniques used in MRI up to current state-of-the-art.
Module Content:
Specific topics addressed in this module include:
Basic atomic physics
Basics of digital imaging, computing and image processing
Physics of Nuclear Magnetic Resonance (NMR), including spin system excitation and relaxation and the bio-physical basis of T1 and T2 relaxation
Spatial encoding and k-space
Basic spin and gradient echo pulse sequences and origin of contrast in MRI
Scan parameters and image optimisation
MRI hardware
Physics of contrast media and image artefacts
Tissue suppression techniques
Fast imaging sequences
Advanced techniques (diffusion, perfusion, and cardiac imaging, fMRI, MR angiography, MR spectroscopy)
",10
CM7351,"Mr Imaging Techniques And Protocols, Anatomy, Physiology And Pathology I",course coordinator,"Learning Outcomes:
Module Learning Aims:
To provide an understanding of anatomy, physiology and pathology of the body systems (CNS-brain and spine, musculoskeletal/joints and body/MR Angiography) presented for MR imaging. Typical clinical indications will be examined including normal and abnormal MR image appearances.
Module Content:
Specific topics addressed in this module include:
Anatomy, physiology and pathology of: CNS, brain, cervical, dorsal, lumbo-sacral spine, musculoskeletal system including joints of the upper limb and joints of the lower limb, body imaging including liver, breast, biliary system, adrenals, male and female pelvis, MR angiography including Circle of Willis, carotids, vertebrals, renals, iliacs, femorals and tibials.
Common clinical indications for all of the above
Normal MR image appearances of all the above across a range of sequences including spin echo, turbo spin echo, gradient echo and inversion recovery
Normal MR image appearances of all the above across a range of image weightings including T1, T2, T2 *, STIR
",10
CM7352,Safety And Qa In Mr,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CM7353,Mr Imaging Techniques And Protocols,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
CM7355,Practical Aspects Of Radiation Protection And Radiation Protection Legislation,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CM7356,"Physics, Instrumentation And Computer Technology",,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
CM7357,Quality Management & Quality Control,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CM7501,Introduction To Radiation Protection And Radiation Physics,Coordinator Gerald,"Learning Outcomes:
On successful completion of this Module, the student will be able to:
1. Describe basic physical models of ionising radiation at a nuclear level.
2. Discriminate between different types of ionising radiation in terms of origin, physical properties, interactions and biological effectiveness.
3. Describe the interactions that occur when matter and tissue are exposed to ionising radiation and relate these interactions to potential biological effects in individuals and populations.
4. Describe quantitative units of radiation dose and exposure, the physical basis of these units and their applications in radiation protection.
5. Explain the operation of commonly used radiation measurement and detection devices and describe their application in radiation protection practice.
6. Describe risk models used in radiation protection.
7. Outline the legal frame work underpinning radiation protection practice.
Module Learning Aims:
An understanding of the fundamentals of radiation protection is essential for a medical physicist. This module builds on the basics of radiation physics that would have been introduced in an undergraduate programme and introduces more advanced concepts. The student should gain an understanding of radiation types used in medicine, their interaction with matter and the consequent radiation effects. Insight into the system of radiation protection and the underlying standards and legislation should also be an outcome.
Module Content:
Specific themes addressed within the module include:
' Radiation physics
' Source types (sealed sources, radioactive substances, irradiating apparatus)
' Interaction of radiation with matter
' Biological effects of radiation
' Introduction to radiation dosimetry
' Quantities and units, Risk models
' Systems of radiation protection
' Legislative basis for radiation protection and quality assurance
' Detection and measurement methods
' Radiation Dose and Image Quality
' Radiation Detectors and Dosimetry
",5
