code,name,lecturer,description,ects
CL1009,Directed Reading,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CL1040,Sources And Methods For Archaeology,OrganiserChristine Morris,"Learning Outcomes:
On successful completion of this module students should be able to demonstrate:

Knowledge of basic terminology and its definitions

Understanding of the main practical and intellectual developments in the study of history and archaeology

Understanding of the purposes and methods of history writing in the ancient world

Knowledge of the different categories and types of evidence available and how it survives

Appreciation of the value and limitations of different types of evidence

Ability to analyse the major issues

Ability to communicate the above in verbal and written form


 
Module Learning Aims:
Module Content:
How do archaeologists recover record and interpret material culture? This module provides an introduction to the methods and theories employed by archaeologists. It introduces the practical analytical and critical skills required to study and assess material remains. It explores the nature and reliability of the different types of evidence and challenges students to think about and assess how modern scholars approach the study of the ancient world. The small group seminars for this module focus on developing key skills for example by working with artefacts such as coins inscriptions and pottery or debating archaeological ethics.
",5
CL1041,Sources And Methods For Ancient History,OrganiserShane Wallace,"Learning Outcomes:
On successful completion of this module students should be able to demonstrate:

Knowledge of basic terminology and its definitions

Understanding of the main practical and intellectual developments in the study of history and archaeology

Understanding of the purposes and methods of history writing in the ancient world

Knowledge of the different categories and types of evidence available and how it survives

Appreciation of the value and limitations of different types of evidence

Ability to analyse the major issues

Ability to communicate the above in verbal and written form


 
Module Learning Aims:
Module Content:
What skills do historians employ when reading and analysing Greek and Roman texts? This module provides an introduction to the primary sources and methodologies employed by historians. It introduces the analytical and critical skills required to assess textual sources ranging from historical texts to inscriptions and papyri. It explores the nature and reliability of the different types of evidence and challenges students to think about and assess how modern scholars approach the study of the ancient world. The small group seminars for this module focus on developing skills with the primary ancient sources for example thinking about who writes history and why and working with coins and inscriptions
",5
CL1054,Greek Language,OrganiserMartine Cuypers,"Learning Outcomes:
Module Learning Aims:
On successful completion of this module students should be able to:

Translate unseen unadapted passages from Greek texts of moderate difficulty into idiomatic English with some vocabulary aid but without access to a dictionary

Identify and analyse not only basic but also more complex aspects of Greek morphology syntax and pragmatics

 

 
Module Content:
This module aimed at students who have either completed Elementary Greek or studied Greek in secondary school further develops language skills and provides a taste of Greek authors not covered in the Greek Authors and Topics modules. In the first term we will revise morphology syntax and vocabulary and analyse the language of a speech of Lysias. The second term is entirely devoted to training in unseen translation from Greek into English.
",5
CL1063,Greek History - Introduction,OrganiserShane Wallace,"Learning Outcomes:
On successful completion of this module students should be able to:

Demonstrate basic skills in the evaluation of primary source material and secondary literature

Research select and present relevant information and evidence from primary and secondary sources in the form of a structured argument

Demonstrate basic understanding of the chronology and institutional structures of ancient Greece the events of Greek history and Mediterranean geography


 
Module Learning Aims:
Module Content:
This course will introduce students to the history and society of the ancient Greek world. Chronologically it covers the years 800-323 BC the Archaic Classical and Hellenistic periods. Students will be presented with a broad overview of the history of the period and will engage with the numerous sources used to compose that history: literature inscriptions coins etc. Some of the topics covered will include Greek colonisation the Persian Wars the Athenian Empire and Alexander the Great

 
",5
CL1064,Roman History - Introduction,OrganiserShane Wallace,"Learning Outcomes:
On successful completion of this module students should be able to:

Demonstrate basic skills in the evaluation of primary source material and secondary literature

Research select and present relevant information and evidence from primary and secondary sources in the form of a structured argument

Demonstrate basic understanding of the chronology and institutional structures of ancient Rome the events of Roman history and Mediterranean geography


 
Module Learning Aims:
Module Content:
This course will introduce students to the history and society of ancient Rome. The course will cover the years 753-27 BC from the foundation to Rome to the reign of Augustus. Students will be presented with a broad overview of Roman republican history and will be introduced to the major authors of the period such as Sallust Cicero and Livy. Among the topics studied will be the Roman kings the constitution and the decline of the empire

 
",5
CL1065,Greek And Roman Mythology,OrganiserChristine Morris,"Learning Outcomes:
On successful completion of this module students should be able to:

Demonstrate familiarity with the main characters stories and themes of classical myths

Discuss the major theories of myth in relation to the classical material

Build up a basic knowledge of the central religious beliefs and practices of the Greeks and Romans in their historical and cultural context

Acquire a knowledge of the primary sources for the study of myth and religion

Learn to use the different sources critically and to understand what kinds of questions and interpretations the evidence can support

Understand mythic ideas and religions on their own terms and to avoid imposing our own beliefs and values on other cultures


 
Module Learning Aims:
Module Content:
What is myth? How do myths deal with fundamental human concerns about who we are and the world we live in? This module is an introduction to the major myths of the classical world using the full range of primary source material: literary artistic and archaeological. It explores the functions of myth within society and the various theories of myth. The key themes of the module will include creation myths in the wider context of Near Eastern mythology the character of the Olympian gods heroes and their monstrous opponents divine-human relations and the major mythic cycles of the Trojan war and the Atreus and Theban sagas. This module is complemented by CL1066 Greek and Roman religion (taken in Hilary term) which further explores the complex relationship between myth and religion and rituals.

 
",5
CL1066,Greek And Roman Religion,OrganiserChristine Morris,"Learning Outcomes:
On successful completion of this module students should be able to:

Demonstrate familiarity with the main characters stories and themes of classical myths

Discuss the major theories of myth in relation to the classical material

Build up a basic knowledge of the central religious beliefs and practices of the Greeks and Romans in their historical and cultural context

Acquire a knowledge of the primary sources for the study of myth and religion

Learn to use the different sources critically and to understand what kinds of questions and interpretations the evidence can support

Understand mythic ideas and religions on their own terms and to avoid imposing our own beliefs and values on other cultures


 
Module Learning Aims:
Module Content:
Why did the Greeks and Romans worship many gods believe in oracles or perform animal sacrifice? This module introduces the major religious traditions and rituals of the classical world using the full range of primary source material: literary artistic and archaeological. It places Greek and Roman religion in its social context. It considers key elements of ritual action: sacrifice rites of passage festivals as well as the diverse ancient beliefs on death and the afterlife and the role of mystery religions. This module complements and builds on CL1065 Greek and Roman mythology (taken in Michaelmas term).
",5
CL1067,Greek Art And Architecture,OrganiserChristine Morris,"Learning Outcomes:
Upon the successful completion of this module students should be able to:

Demonstrate familiarity with major monuments and works of art covered in the module .

Demonstrate a knowledge of basic terminology for chronological periods styles of art and architecture names of important artists

locate regions and sites of major importance in the Greek world

understand the main developments and achievements of Greek art and architecture

understand and appreciate the role of art and architecture within the context of the societies which produced and used it

Demonstrate basic visual skills for identifying and discussing art and architecture.


 
Module Learning Aims:
Module Content:
This module offers an introductory survey of the development and major artistic and artistic achievements of Greek architecture sculpture and painting from the Greek Bronze Age to the Hellenistic period. The module places art and architecture in its social political and cultural context. It explores themes such as the representation of the human form the use of narrative and mythology in art urbanisation and the development of architectural forms such as temples and theatres.
",5
CL1068,Roman Art And Architecture,OrganisersChristine Morris,"Learning Outcomes:
Upon the successful completion of this module students should be able to:

Demonstrate familiarity with major monuments and works of art covered in the module.

Demonstrate a knowledge of basic terminology for chronological periods styles of art and architecture names of important artists

locate regions and sites of major importance in the Roman world

understand the main developments and achievements of Roman art

understand and appreciate the role of art and architecture within the context of the societies which produced and used it

 Demonstrate basic visual skills for identifying and discussing art and architecture.


 
Module Learning Aims:
Module Content:
This module offers an introductory survey of the development and major artistic and artistic achievements of Roman art and architecture from the early Republic to the reign of the Roman emperor Hadrian in the early 2nd century AD. The module places art and architecture in its social political and cultural context. It explores themes such as the representation of the human form the use of narrative and mythology in art urbanisation and the development of architectural forms such as temples commemorative monuments and buildings for spectacle and leisure.
",5
CL1074,Latin Language,OrganiserMonica Gale,"Learning Outcomes:
On successful completion of this module students should be able to demonstrate:

Thorough familiarity with Latin vocabulary

Thorough familiarity with Latin morphology and grammar

Ability to recognize and analyse complex grammatical and syntactical structures

Ability to translate passages of unadapted Latin verse and prose texts into idiomatic English with little or no vocabulary aid


 
Module Learning Aims:
 
 
Module Content:
This module aimed at students who have either completed Elementary Latin or studied Latin in secondary school trains language skills and provides a taste of Latin authors not covered in the Latin Texts courses. In the first semester the emphasis is on revision and consolidation of morphology grammar syntax and vocabulary. The second semester is entirely devoted to reading linguistic analysis and training in unseen translation from Latin into English.

 
",5
CL1210,Greek And Roman Art And Architecture,OrganisersChristine Morris,"Learning Outcomes:
Upon the successful completion of this module students should be able to:

Demonstrate familiarity with major monuments and works of art covered in the module.

Demonstrate a knowledge of basic terminology for chronological periods styles of art and architecture names of important artists

locate regions and sites of major importance in the Greek and Roman world

understand the main developments and achievements of Greek and Roman art and architecture

understand and appreciate the role of art and architecture within the context of the societies which produced and used it

 Demonstrate basic visual skills for identifying and discussing art and architecture.


 
Module Learning Aims:
Module Content:
This module offers an introductory survey of the development and major artistic and artistic achievements of Greek and Roman architecture sculpture and painting from the Greek Bronze Age to the reign of the Roman emperor Hadrian in the early 2nd century AD. The module places art and architecture in its social political and cultural context. It explores themes such as the representation of the human form the use of narrative and mythology in art urbanisation and the development of architectural forms such as temples theatres and Roman baths.
",10
CL1230,Latin Letters,OrganiserMonica Gale,"Learning Outcomes:
On successful completion of this module students should be able to demonstrate:

 
·    Ability to translate and analyse the prescribed texts

·    Enhanced linguistic and analytical skills and consolidated grammatical knowledge through translation and close reading of substantial verse and prose texts

·    Ability to comment critically on select passages from the prescribed texts both orally and in writing

·    Familiarity with recent critical approaches to epistolarity in general and to the prescribed text
Module Learning Aims:
Module Content:
To write a letter - whether a formal public composition or a private letter to a friend - is to create an image consciously or unconsciously of oneself as writer and of one's relationship with the letter's recipient. This was just as true for Roman letter-writers as it is for us today. This module will involve close study of two very different sets of letters a fictional verse text (the Heroides of Ovid) and a collection of 'real' prose letters those of Pliny the younger. Though very different in character these two works raise many similar issues particularly in relation to the letter-writer's self-presentation; further shared themes include relations between the public and the private sphere between literature and life and between men and women. The reading classes will be used for close literary and linguistic analysis of the prescribed (Latin) texts while the weekly lectures will examine more general themes and set the Heroides and the letters of Pliny in a broader context involving the study (in translation) of select letters of Cicero and Seneca and the Epistles of Horace. Taken together these varied texts offer a fascinating window onto the thought-world of writers and readers from the first century BC to the second century AD.
",10
CL1231,Latin Comedy,OrganiserAnna Chahoud,"Learning Outcomes:
On successful completion of this module students should be able to demonstrate:

 
·    Sound understanding of the main themes and characteristic features of Roman comedy

·    Ability to translate and analyse in detail the language and style of Plautus and Terence

·    Appreciation of the texts in their literary and historical contexts through serious engagement with the secondary literature

·    Familiarity with early Latin language and poetic diction

·    Ability to analyse and scan two forms of early Latin verse (iambic senarius and trochaic septenarius).

·    Ability to think critically and present a coherent argument both orally and in writing
Module Learning Aims:
Module Content:
This module is about creative imitation and comic imagination. We study the works of the Latin dramatists Plautus (3rd century BC) and Terence (2nd century BC) who adapted Greek plays for a Roman audience. These texts are the only example of Latin poetry surviving in complete form from the early Republican period and greatly influential in the development of comic theatre in modern Europe. The lectures give an outline of themes characters and techniques examine the relation between Roman drama and Greek New Comedy and place the works of Plautus and Terence against the background of a Rome increasingly Hellenised cosmopolitan and imperialist. The reading classes concentrate on a close reading of Plautus' Menaechmi and of Terence' Adelphoe comparing and contrasting the diction and style of the two writers and exploring aspects of Early Latin language.
",10
CL1235,Greek Drama,OrganiserMartine Cuypers,"Learning Outcomes:
On successful completion of this module students should be able to demonstrate:

 
·    Familiarity with the content and major themes of all prescribed texts

·    Ability to comment on key extracts from these texts

·    Ability to situate the texts in their 5th c. BCE Athenian (performance) context and comment on the relevance of this context for their interpretation

·    Global knowledge of the origins and history of Athenian tragedy and comedy as genres and their reception from antiquity to the present

·    Ability to translate and analyse the language and style of the plays studied in Greek
Module Learning Aims:
Module Content:
This module provides an introduction to fifth century Athenian drama. We will examine a play each of Euripides and Sophocles in Greek and a number of other plays of Aeschylus Sophocles Euripides Aristophanes and Menander in translation as well as other relevant texts such as Aristotle's Poetics. Topics to be discussed include the divine fate and responsibility; the origins of drama; the Aristotelian analysis of tragedy; performance aspects; the organisation of dramatic competitions; the function of drama in the context of religious festivals and the democratic city-state; the use of drama as source of historical information.
",10
CL1238,Plato,OrganiserAshley Clements,"Learning Outcomes:
On successful completion of this module students should be able to demonstrate:

 
·    An understanding of Plato’s dialogues in their historical dramatic/literary and philosophical context as literary philosophical and political works

·    Familiarity with the key intellectual influences on Plato’s thought an understanding of Plato’s conceptions of philosophical method and his uses of the dialogue form

·    Further development of critical close-reading skills and powers of verbal and written analysis and argument

·    Ability to translate and analyse the texts studied in Greek
Module Learning Aims:
Module Content:
This module focuses on the revolution in philosophical thinking initiated in Athens by Socrates (469-399 BC) in the latter half of the fifth century BC and its further development by his creative disciple Plato (427-347 BC) during the first half of the fourth century BC. In weekly lectures the module explores the intellectual context central preoccupations and defining features of Platonic philosophy through close readings of a selection of Plato's writings (Euthyphro Apology Crito Phaedo Protagoras Symposium and Phaedrus). Topics include: Plato's Socrates and the Socratic 'method'; Platonic epistemology; Plato and erôs; Platonic ethics; theories of education and the Arts; dialectic and the literary form of Plato's dialogues; modern approaches to understanding Plato's writings. Language classes will be organized around close reading of the Euthyphro Apology and Crito. The philosophical content and literary form of these works in their entirety will be discussed.
",10
CL123G,Introduction To Greek Language,OrganiserBrian McGing,"Learning Outcomes:
On successful conclusion of this module students should be able to :

Confidently read pronounce and write words in the Greek alphabet and transcribe them into the Latin alphabet

Recognise the most important morphological and syntactical structures of the ancient Greek language

Recognise and give the meaning of a limited number of culturally important or very frequent words and roots

Analyse the composition of common English words derived from Greek identifying the relevant Greek words or roots and giving their meaning

Recognise a number of key Greek cultural intellectual political and moral concepts and analyse how they differ from modern modes of thinking

Recognise and explain the semantic and conceptual difficulties involved in interpreting and translating culturally specific Greek terms such as oikos parrhesia dike sophrosyne aidos etc.

Confidently use a Greek dictionary and grammar to interpret words forms and syntactical structures

Determine the general nature content and key words of brief ancient Greek texts such as an inscription a letter preserved on papyrus or a key passage in a philosophical treatise or the New Testament
Module Learning Aims:
Module Content:
The Greek language is one of the great formative forces in the history of European literature thought and government. Most of the languages of modern Europe developed out of Greek and Latin which lie at the very core of how we speak write and intellectualise our thoughts. Democracy and political debate philosophy theatre art architecture and virtually all forms of literature practised today have their origins in the Mediterranean world of Greece and Rome. It is the aim of this module to introduce students to the fundamental structures of the Greek language and to some of the most important words (particularly those that have made their way into English) and the ideas they convey. We will be looking at the language of politics family war love death justice philosophy. We hope that when you complete this module you will want to learn more of the language.
",5
CL123L,Introduction To Latin Language,OrganiserAnna Chahoud,"Learning Outcomes:
On successful conclusion of this module students should be able to :

Confidently read pronounce and write Latin words

Recognise the most important morphological and syntactical structures of the Latin language

Recognise and give the meaning of a limited number of culturally important or very frequent words and roots

Analyse the composition of common English words derived from Latin identifying the relevant Latin words or roots and giving their meaning

Recognise a number of key Latin cultural intellectual political and moral concepts and analyse how they differ from modern modes of thinking

Recognise and explain the semantic and conceptual difficulties involved in interpreting and translating culturally specific Latin terms such as virtus mos pietas imperium etc.

Confidently use a Latin dictionary and grammar to interpret words forms and syntactical structures

Determine the general nature content and key words of brief Latin texts such as an inscription a letter or a key passage in a poem or in the Latin bible.
Module Learning Aims:
Module Content:
The study of a language is the best way to make real contact with the world around us. Most of the languages of modern Europe developed out of Greek and Latin which lie at the very core of how we speak write and intellectualise our thoughts. Latin was a living language and the leading one in Western Europe for over a millennium; it was also the main form of communication of ideas in both Humanities and Sciences until the early modern period. Knowledge of Latin gives us access to a deeper level of understanding of our own language and of the conceps and terminology we encounter in the subjects we study and in the culture we call our own. It is the aim of this module to introduce students to the fundamental structures of the Latin language and to some of the most important words (particularly those that have made their way into English) and the ideas they convey. We will be looking at the language of politics family war love death law religion. We hope that when you complete this module you will want to learn more of the language.
",5
CL1251,Elementary Greek I,CoordinatorAshley Clements,"Learning Outcomes:
On successful completion of this module students will be able to:

Manage a substantial Greek vocabulary.

Identify and analyse all main grammatical forms.

Identify and analyse all main syntactical structures.

Translate passages of Greek prose and verse into idiomatic English with some vocabulary aid.

 
Module Learning Aims:
This intensive module provides beginners with a comprehensive instruction in the Greek language and prepares students for the reading of unadapted Greek literary and documentary texts.
Module Content:
The module is taught in small groups through three weekly classes in Michaelmas Term (Semester 1). Attendance and preparation for each class are compulsory.
",10
CL1252,Elementary Greek Ii,CoordinatorAshley Clements,"Learning Outcomes:
On successful completion of this module students will be able to:

Manage an extensive Greek vocabulary.

Recognise and analyse all the main features of Greek grammar and syntax.

Translate and analyse extensive sections of original Classical Greek texts.

Translate short passages of English prose into Greek with minimum vocabulary aid.

Examine texts in their literary and historical contexts.
Module Learning Aims:
Building on previously acquired elementary language skills this module aims to bring students to an intermediate level of proficiency in the reading of Classical Greek literary and documentary texts.
Module Content:
The module is taught in small groups through two weekly classes in Hilary Term (Semester 2). Attendance and preparation for each class are compulsory.
",5
CL1253,Reading Greek Texts,CoordinatorAshley Clements,"Learning Outcomes:
On successful completion of this module students will be able to:

Manage an extensive Greek vocabulary.

Recognise and analyse all the main features of Greek grammar and syntax.

Translate and analyse extensive sections of original Classical Greek texts.

Translate short passages of English prose into Greek with minimum vocabulary aid.

– Examine texts in their literary and historical contexts.
Module Learning Aims:
Building on previously acquired elementary language skills this module aims to bring students to an intermediate level of proficiency in the reading of Greek literary and documentary texts.
Module Content:
The module is taught in small groups through two weekly classes in Hilary Term (Semester 2). Attendance and preparation for each class are compulsory.
",5
CL1271,Elementary Latin I,CoordinatorAnna Chahoud,"Learning Outcomes:
On successful completion of this module students will be able to:

Manage a substantial Latin vocabulary.

Identify and analyse all main grammatical forms.

Identify and analyse all main syntactical structures.

Translate passages of Latin prose and verse into idiomatic English with some vocabulary aid.

Translate short passages of English prose into Latin with some vocabulary aid.
Module Learning Aims:
This intensive module provides beginners with a comprehensive instruction in the Latin language and prepares students for the reading of unadapted Latin literary and documentary texts.
Module Content:
The module is taught in small groups through four weekly classes in Michaelmas Term (Semester 1). Attendance and preparation for each class are compulsory
",10
CL1272,Elementary Latin Ii,CoordinatorAnna Chahoud,"Learning Outcomes:
On successful completion of this module students will be able to:

Manage an extensive Latin vocabulary.

Recognise and analyse all the main features of Latin grammar and syntax.

Translate and analyse extensive sections of original Classical Latin texts.

Translate short passages of English prose into Latin with minimum vocabulary aid.

Examine texts in their literary and historical contexts.
Module Learning Aims:
Building on previously acquired elementary language skills this module aims to bring students to an intermediate level of proficiency in the reading of Classical Latin literary and documentary texts.
Module Content:
The module is taught in small groups through two weekly classes in Hilary Term (Semester 2). Attendance and preparation for each class are compulsory.
",5
CL1273,Reading Latin Texts,CoordinatorAnna Chahoud,"Learning Outcomes:
On successful completion of this module students will be able to:

Manage an extensive Latin vocabulary.

Recognise and analyse all the main features of Latin grammar and syntax.

Translate and analyse extensive sections of original Classical Latin texts.

Translate short passages of English prose into Latin with minimum vocabulary aid.

Examine texts in their literary and historical contexts.

 
Module Learning Aims:
Building on previously acquired elementary language skills this module aims to bring students to an intermediate level of proficiency in the reading of Late Medieval and Neo-Latin literary and documentary texts.
Module Content:
The module is taught in small groups through two weekly classes in Hilary Term (Semester 2). Attendance and preparation for each class are compulsory.
",5
CL2009,Directed Reading,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
CL2010,Sf Archaeological Study Tour,OrganisersChristine Morris,"Learning Outcomes:
On successful conclusion of this module students should be able to:

Demonstrate familiarity with the landscapes sites and monuments and museums visited on the tour

Record and reflect on all of the above in a diary format

Plan and execute an independent research paper on a topic arising from the study tour


 
Module Learning Aims:
Module Content:
Experience – whether it is walking through a Mediterranean landscape sitting in a classical theatre or marveling at the exquisite beauty or technical skills behind the pottery and sculpture in a museum – is a key way to bring the ancient world vividly to life. This module gives you the opportunity to engage with and experience a region of the Mediterranean world through participation in a structured study tour.
The tour is undertaken over the summer period prior to the academic year to which the credits contribute. Students are required to keep a reflective diary of their work and then to complete a research paper during the academic year on a topic arising from the study tour.
Note that this optional module requires prior approval from the module organizer.

 
",5
CL2011,Sf Archaeological Fieldwork,OrganisersChristine Morris,"Learning Outcomes:
On successful conclusion of this module students should be able to:

Demonstrate basic competence in and understanding of a range of practical archaeological techniques

Record and reflect on archaeological skills through a diary format

Plan and execute an independent research paper on a topic arising from the completed fieldwork


 
Module Learning Aims:
Module Content:
Through participation in an archaeological project students gain practical experience in archaeological fieldwork. The fieldwork is undertaken over the summer period prior to the academic year to which the credits contribute. Students are required to keep a reflective diary of their fieldwork and then to complete a research paper on a topic arising from their fieldwork during the academic year.
Note that this optional module requires prior approval from the module organizer.

 
",5
CL2054,Greek Language,OrganiserMartine Cuypers,"Learning Outcomes:
On successful completion of this module students should be able to:

Translate unseen unadapted passages from Greek texts of moderate difficulty into idiomatic English with some vocabulary aid but without access to a dictionary

Identify and analyse not only basic but also more complex aspects of Greek morphology syntax and pragmatics


 
Module Learning Aims:
Module Content:
This module aimed at students who have either completed Elementary Greek or studied Greek in secondary school further develops language skills and provides a taste of Greek authors not covered in the Greek Authors and Topics modules. In the first term we will revise morphology syntax and vocabulary and analyse the language of a speech of Lysias. The second term is entirely devoted to training in unseen translation from Greek into English.

 
",5
CL2074,Latin Language,OrganiserMonica Gale,"Learning Outcomes:
On successful completion of this module students should be able to demonstrate:

Thorough familiarity with Latin vocabulary

Thorough familiarity with Latin morphology and grammar

Ability to recognize and analyse complex grammatical and syntactical structures

Ability to translate passages of unadapted Latin verse and prose texts into idiomatic English with little or no vocabulary aid


 
Module Learning Aims:
Module Content:
This module aimed at students who have either completed Elementary Latin or studied Latin in secondary school trains language skills and provides a taste of Latin authors not covered in the Latin Texts courses. In the first semester the emphasis is on revision and consolidation of morphology grammar syntax and vocabulary. The second semester is entirely devoted to reading linguistic analysis and training in unseen translation from Latin into English.
",5
