code,name,lecturer,description,ects
BD7058,Overseas Field Trip,Coordinator Stephen,"Learning Outcomes:
On successful completion of this module typical students will be able to:
' Demonstrate holistic knowledge of East African geology landscapes and ecosystems and the extent and the nature of human interactions within them over the past 50000 years up to the present
' Understand the ecological principles which underpin the ecology of tropical savannahs forests freshwaters and alkaline waters and be able to explain any one of these ecosystems to the layman
' Be able to evaluate the importance of natural background environmental fluctuations compared to those caused by human impact
' Be able to synthesise and reconcile the conflicting arguments for the ecosystems' future
' Be capable of integrating these arguments into sustainable management plans which incorporate indigenous livelihoods
' Be able to make a competent oral presentation supported by a written synthesis of the sustainable future of one of the ecosystems they have visited critically demonstrating its strong and weak points
Module Learning Aims:
Module Content:
This will be a ten-day residential field course based in East-Africa. The trip will be based primarily out of a safari camps located in or close to national parks. A key feature of the module will be the ability to meet tlocal practitioners of wildlife consevervation and communities where actual or potential human/wildlife conflict occurs. See the field trip handbook for more information.
",5
BD7059,Global Environmental Change,,"Learning Outcomes:
 
On successful completion of this module you will be able to:

Outline how the global climate system operates over time and in space

Collate and synthesise data relating to climate change impacts on ecosystems and biodiversity

Illustrate the dynamic nature of climate and biodiversity changes

Critically evaluate the potential biodiversity impacts of predicted climate change.


 
Module Learning Aims:
Module Content:
This module will examine the nature of climate change and the techniques used to quantify these changes. Through a combination of lectures tutorials case studies and group exercises the fundamental aspects of the global climate system will be examined. Key changes in the past present and future will be explored and their impacts on ecosystem function and biodiversity will be discussed
",5
BD7060,Practical Conservation Biology,Coordinator Stephen,"Learning Outcomes:
On successful completion of this module students will be able to:
' Evaluate various options for effective practical conservation.
' Apply GIS techniques to biodiversity conservation.
' Turn the theory learnt elsewhere in the course into practical conservation actions.
' Understand how to turn policy and planning into effective conservation action.
' Know how to set up and implement appropriate monitoring programmes.
' Be familiar with career options in the general area of biodiversity and conservation.
Module Learning Aims:
Module Content:
This module will present practical approaches to the study of biodiversity and its conservation. The first part of the module will cover various practical aspects of biodiversity conservation including monitoring and various practical interventions and will involve site visits. The second part will involve training in GIS techniques.
",5
BD7061,Research Project,Coordinator Stephen,"Learning Outcomes:
On successful completion of this module students will be able to:
' Prepare a clear rationale for the selection of a problem or issue to be studied;
' Carry out an appropriate review of the relevant literature and consider its implications for the proposed study;
' Develop a set of hypotheses or ideas to be tested;
' Select and employ suitable methods and procedures for the collection analysis and presentation of relevant data;
' Discuss the results in terms of their implications for the hypotheses;
' Present the study in a coherent and acceptable fashion in the form of a scientific paper or other report as appropriate;
' Produce well-reasoned conclusions and discuss their significance and implications
Module Learning Aims:
Module Content:
The research project provides students with an opportunity to pursue a topic in their chosen area of biodiversity and conservation biology in depth to employ relevant skills (including research planning literature review experimental design and statistical analysis) and to apply and develop their knowledge of research methods. The nature of the project work may vary with varying amounts of experimental work included. There will be opportunities to carry out project work with collaborative institutions including local authorities the National Botanic Garden National Parks and Wildlife Service etc.; in these cases an academic supervisor from TCD who will oversee the project will be mandatory. Students will be expected to demonstrate a level of academic performance appropriate to a masters' degree
",30
BD7063,Msc Gis,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",0
BO310D,Plant Physiology,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BO310E,Plants And The Irish Environment,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BO310F,Seminars Tutorials And Workshops,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BO310K,Plant Molecular Biology,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BO311H,Angiosperm Diversity And Systematics,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BO311I,Field Skill In Plant And Environmental Science,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BO312C,Environmental Dynamics,Fraser Mitchell,"Learning Outcomes:
On successful completion of this module students should be able to :

Explain why global climates have varied dramatically over the last 2.6 million years.

Describe the spatial and temporal variation in past climate change.

Describe the long-term impact of climate change on ecosystems.

Describe the techniques used to reconstruct past climates.

Describe the techniques used to reconstruct past ecosystems.

Evaluate the contribution of climate and human activity to ecosystem dynamics.

Relate the relevance to past ecosystem change to current and future ecosystem function.
Module Learning Aims:
Module Content:
The last 2.5 million years of Earth history have witnessed dramatic climatic and environmental chantges. This module provides and overview of these major environmental changes their causes and their significance for human development. It contrasts 'glacial' and 'interglacial' worlds examines the nature of the transitions between them explores some potential causes of change and illustrates their environmental impacts. In the process a range of key environmental records are considered along with the 'proxies' used to develop them.
",5
BO312J,Entomology,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BO410C,Seminars Tutorials And Workshops,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BO410D,Plant-Animal Interactions,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BO410E,Plant-Environment Interactions,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BO410F,Plant Conservation And Biodiversity,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BOU33100,Plant Physiology,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BOU33107,Plant Molecular Biology,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BOU33108,Plants And The Irish Environment,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BOU33109,General Botanical Science,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BOU33111,Angiosperm Diversity And Systematics,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BOU33120,Environmental Dynamics,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BOU33121,Field Skills In Plant And Environment Science (Canary Islands),,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BOU33122,Entomology,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BOU33123,Soil Science,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BOU33124,Economic Botany,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BO3125,Diversity Of Plant Morphology,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BOU44103,Plant Conservation And Biodiversity,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BOU44105,Global Environmental Change,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BOU44106,Tutorials In Botany,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BOU44107,Plant Animal Interactions,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BOU44108,Plant-Environment Interactions,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BOU44109,Vegetation Description And Analysis,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BO4110,The Evolution Of Plants And Plant Atmosphere Interaction,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
BO4111,Restoration Ecology And Re-Wilding,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
DP7001,Tropical Agriculture And Sustainable Development,Susan Murphy,"Learning Outcomes:
Learning Objectives & Outcomes:

 
At the end of the module students will be able to:

Understand the importance of agricultural development for poverty reduction and the appropriate roles for governments and markets in stimulating agricultural development in low-income countries

Evaluate the contribution of agriculture to sustainalbe livelihoods and understand the potential and constraints for agricultural development at the local level

Analyse the sustainable livelihoods framework and the dynamic of rural livelihoods

Critically examine household production systems

Examine the nature land access and distribution constraints and the conflict between natural resource management and the provision of ecosystem services

Develop a deeper understanding of the challenges faced by tropical agriculture and rural production systems

Develop critical reflection skills in the analysis of agriculture production and agro-economies in the context of development planning
Module Learning Aims:
This module addresses the first Millennium Development Goal to reduce the number of people living in poverty by half by 2015. It will examine how hunger and malnutrition is measured the role of agriculture in development and the challenges of meeting global food demand while simultaneously conserving the natural resources on which agriculture and other economic activities depend. What interventions can help to promote pro-poor agricultural growth and what impact developed country policies in the trade and agricultural areas have on developing countries' performance in this respect will also be explored in the course.
Module Content:
",5
DP7002,Climate Justice,Susan Murphy,"Learning Outcomes:
On successful completion of this module students will be able to:

Understand concepts and conceptions of justice human rights and climate change in the light of development policy and practice;

Understand the international insititutional framework policies principles and protocols;

Examine and critically assess justice-based issue to which climate change can give rise.
Module Learning Aims:
This module examines the moral political legal and socio-economic dimensions of climate justice human rights and development. The module is structured into three sections-theoretical foundations; legal insitutions and international practice; and focused case studies on justice-based issues to which climate change can give rise.

 
Beginning with a broad examiniation of core concepts and leading theoretical conceptualizations the module will examine theories of moral and legal foundations of human rights justice and development through the lens of climate change. It will then examine the international institutional framework within which issues of climate change and climate justice are debated and framed before examing case studies on specific justice-based issues to which climate change gives rise. More specifically some of the questions the module will address are: What is the basis of climate justice and what are the barriers to putting this into practice? What types of conflicts of rights can arise and how could such conflict be addressed? What is the fairest way to distribute the burdens of anthropogenic climate change? Who ought to do what for whom in matters of adaption mitigation and prevention of harm as a consequences of climatic events and changes in weather patterns?
Module Content:
",5
DP7003,Economic And Policy Analysis,Patrick Paul,"Learning Outcomes:
On successful completion of this module students will be able to:

 

Apply microeconomic concepts and micro-econometrics

Analyse the economic development of developing countries

Analyse economic research and appraise policy in the area of microeconomics
Module Learning Aims:
The aim of this course is to introduce the fundamental concepts of microeconomic theory and to show how this theory can be applied in a development context. In addition the tools and techniques of micro-econometrics are introduced showing how empirical research relevant to developing countries can be performed and also how it can be analysed. The first half of the course covers the ground work in concepts; the second half of the course applies this to relevant development issues.
Module Content:
",5
DP7004,Economic And Policy Analysis Ii,Carol Newman,"Learning Outcomes:
Having successfully completed this module you will be able to:

 

Confidently discuss core underlying statistical principals

Estimate a linera regression model

Recognise when the underlying assumptions of the linear regression model are violated and understand the consequences for the estimator

Use STATA to estimate econometric models

Understand and critique the technical aspects of empirical econometric research papers in the field of development economics

Write a research proposal for a funding agency for a piece of applied research in the field of development economics
Module Learning Aims:
The aim of this course is to introduce the fundamental concepts of statistics and micro-econometrics focusing in particular on empirical research relevant to developing countries.
Module Content:
",5
DP7005,Research Design And Methods,Jim Phelan,"Learning Outcomes:
On successful completion of this module students should be able to:

Develop and present a research proposal

Design develop and deliver a quantitative study

Design develop and deliver a qualitative study

Coordinate and manage a research project

Code and enter data for analysis through SPSS

Analyse data using appropriate SPSS techniques with supporting statistics

Present the outcomes of data analysis in appropriate formats in a report.
Module Learning Aims:
The ingredients selected for study include: research approaches; problem/topic identification; literature review; development of objectives; sampling; questionnaire delivery; data coding and data entry; data analysis with SPSS using appropriate statistics and report preparation.
Module Content:
",5
DP7006,Irish Ngo Placement,Susan Murphy,"Learning Outcomes:
On successful competion of this module students will have a deeper understanding of the following key areas:

Research skills in development plicy and practice. In particular specific skills required to engage as development practitioners in local NDGOs

The practices and approaches of leading NDGOs in Ireland

The main types of research design and methods employed in local NDGOs

Project management principles of NDGOs

Develop team working skills and hands-on experience
Module Learning Aims:
During this module students will work with local Non-Governmental Development Organisations (NDGOs) on specific research topics. During the placement students will work on identified issues of research concern to the partner development organisations based in Ireland following initial consultations with selected NDGOs operating in Ireland in the summer of 2012.

Before engaging with the identified NDGO. students are required to attend lectures in preparation for this placement. The rationale for the NDGO placement research project is to enable MDP students to:

Develop research skills in development policy and practice

Develop team working skills and hands-on experience through direct placement in the offices and project sits of partner organisations.
Module Content:
",5
DP7007,Global Health,Co-ordinators Susan,"Learning Outcomes:
On successful completion of this module students will be able to:

Critically evaluate Global Health Systems and Traditional Health Systems

Outline the basic concepts of Epidemiology

Identify the main infectious diseases that occur in Developing Countries and factors that affect their transmission and control

Discuss factors affecting Child Health in Developing Countries

Summarise the impact of Nutrition on Global Health in Developing Countries
Module Learning Aims:
The aim of this module is to provide non-health experts with a basic understanding of global public health issues and enable them to develop a minimum set of practical skills in global public health. This course is divided into two sections. The first part is delivered in conjunction with a team of UCD clinical practitioners; the second part is delivered in conjunction with the TCD Centre for Global Health. The overarching focus of this course is on the Millennium Development Goals 5 (maternal health) and 6 (HIV TB malaria and other important diseases) with a critical examination of the interdependence of the MDGs and health outcomes. In addition challenges to health systems and barriers to access are addressed along with an introduction to traditional medicine and health practices in developing regions.
Module Content:
",5
DP7008,Global Classroom,Conor Galvin,"Learning Outcomes:
To expose students to the core concepts and technical skills required to solve professional problems within the field of sustainable development

To develop practical problem-solving skills through the analysis and diagnosis of complex development challenges

To provide students with a heightened awareness of the cross-cultural multi-disciplinary multinational dimensions of the field

To foster a spirit of collaboration both inside and outside the classroom among students from diverse backgrounds and distant regions through increased communication skills and social networking tools in order to prepare them for such environments in the professional world of development practice

To encourage students to identify create and reflect upon the foundations of interventions that may lead to poverty alleviation and sustainable development
Module Learning Aims:
This course aims to provide students with a general introduction to the basic core competencies and practical skills required of a ""generalist"" development practitioner adn serves as the foundation course for the Masters in Development Practice (MDP) curriculum.

The course is offered at a number of universities around the world and each week students have the opportunity to learn from an expert practiitioner and engage in discussion with each other. Course topics are grounded in a practical multi-disciplinary approach that focuses on the inter-relationship of each of the four pillars of MDP study: Both conceptual and practical issues are stressed throughout each course topic.

The course leverages innovative web-based technologies to share lectures across the participating universities. The Columbia Centre for New Media Teaching and Learning (CNMTL) supports the interactive web-based components for the course. Local coordinators add further depth to the materials by leading on activities and assignments relevant to the home-university setting and context in the case of the MDP Dublin this includes particular attention to Climate Justice and Human Rights.
Module Content:
",5
DP7009,Ngos: Law Governance And Social Change,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
DP7010,Kiswahili Language Course,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",0
DP7011,Fieldwork 1,Susan Murphy,"Learning Outcomes:
The aim of this module is to provide students with the opportunity to research and analyse real life developmental problems and devise policy and practical solutions. The main objective for the fieldwork module is to enable MDP students to:

Acquire research skills in development practice

Design review analyse and implement development projects as a practitioner

Conduct policy oriented case study research on development problems and challenges from theoretical policy and practice perspectives

Develop dissertations policy reports and synthesis papers from a practiitioners perspective.
Module Learning Aims:
Between June and August the National University of Rwanda (NUR) will host the proposed field studies and clinical practice training programme for year one MDP students. The orientation events laboratory and clinical activities agreed with the NUR will be done in partnership with regional national and local academic as well as Non-Governmental Organisations government and multilateral donor partners. The NUR-based training programme includes opportunities to study design and implement real-world operational ""sustainability"" interventions that address critical environmental-climate change and livelihood threats in the high-profile global ""Earth Park"" - the biosphere reserves and biodiversity ""hot-spot"" in western Rwanda and south western Uganda Bwindi Impenetrable Forest (Uganda) Volcanoes National Park (Rwanda) and the Gishwati Forest (Rwanda).
Module Content:
",10
DP7014,Introduction To Statistics,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
DP7015,Sustainable Agriculture & Land Use,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
DP7016,Research Methods (Gis),,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
DP7017,Research Methods,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
DP7019,Economic And Policy Analysis I,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
DP7020,Economic And Policy Analysis Ii,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
DP7021,Global Health,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
DP7022,Mdp Global Classroom; Foundations Of Sustainable Development,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
DP7023,Climate Change: Science Development And Justice,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
DP8001,Climate Change And Development,Co-ordinators Clionadh,"Learning Outcomes:
Having successfully completed this module a student should expect to:

Be conversant with current relevant climate and development discourses and negotiations

Be aware of the main organisations mechanisms and legislative frameworks through which climate change is being mainstreamed within development strategies at international and national levels

Be conscious of relevant global climate processes and climate dynamics

Be aware of the potential role of climate in major areas of concern for development workers including food security health water availability and security

Understand the basics of computer-based modelling of climate change and of development-relevant climate change impacts focusing on the dynamic and statistical modelling of malaria incidence

Be able to communicate effectively the results of their research and project work to a wider audience.


 
Module Learning Aims:
This module aims to provide students on the Masters in Development Practice with an overview of the argument for and against human induced climate change; what is climate change and how it is and will affect the natural dynamics of the planetary ecosystem; what are the potential physical changes to the planet which are and will occur; how concerns regarding the impacts fo climate change in the the developing world came to influence climate change agenda; the sustainable development implications of climate change; financing and mainstreaming adaption in the developing world; examination of the explanations and evidence for predicting responses to climate changes - including food security climate-conflict and climate migration. This course also provides an awareness of the strengths and weaknesses of computer-based modelling of climate change and in particular climate change impacts on public health globally.

Sub-Saharan Africa is generally regarded as the most vulnerable region in the world to climate change impacts. The implications of climate change for development in sub-Saharan Africa - and the strengths and weaknesses of approaches that are used to anticipate future climate change impacts - are a particular focus of this module.

Students on the module are without exception expected to read widely to think deeply to discuss fully and to analyse critically - and to work to a high standard both individually and as part of a group information on readings relevant to particular classes/discussions will be circulated in advance.

 
Module Content:
",5
DP8002,Science Technology And Sustainable Development,Michael Bruen,"Learning Outcomes:
At the end of the module the students will be able to:

Describe the role played by water energy soil food and minerals and the various technologies associated with them in development

Appreciate the complex technological infrastructures and networks essential for the sustainability of communities and especially of cities

Develop simple numerical models of the interactions between resources and their users that can be used to help decision maker form policy.
Module Learning Aims:
The module aims to introduce the participants to a broad range of key resources technologies and applications and to show how they influence development and its sustainability. The participants will appreciate the important considerations and issues relating to scientific and technological aspects of sustainable development under the headings noted above. Special emphasis will be placed on the linkages between the various sub-topics and the complexity that this produces. Technological implications for policy development and management will be introduced and the role of innovation developed.
Module Content:
",5
DP8003,Developmental & Societal Transition In Post Conflict Situations,Conor Galvin,"Learning Outcomes:
To foster informed and critical transition analysis through the study of research and literature which locates societies in transition within a theoretical historical and comparative perspective

To develop understanding of the theoretical methodological and empirical issues that underpin successful humanitarian intervention in complex situations

To seek convergences between the world of development action theory and 'real-world'/situated practice through engagement with practitioners from the field of post-conflict/fragile state intervention

To build understanding and practical skill-sets in relation to operating in the humanitarian space within a complex early-stage peace operation

To explore the tensions and possibiities involved in inter-organisational cooperation and coordination with a complex early-stage peace operation

To gain insight into procedures and protocols which increasingly characterise UN interventions and missions premised on a 'comprehensive approach' to peacekeeping and societal reconstruction.
Module Learning Aims:
Dramatic and far-reaching changes have taken place over the two decades in how the international community views and responds to the inredibly complex development issues and challenges presented by societies emering from conflict and related disaster. 'Post-conflict' societies as they are often termed require multi-sectoral multi-agency action on a scale that is easily underestimated misunderstandings can occur with disastrous consequences due to misjudgements of the temporal spatial and systems dimensions of the transition to normalcy.

Those with a critical interest in development and reconstruction work need a deep understanding of societies in transition and more specifically of the roles practices and value systems of a variety of key actors and institutions at the supranational national and sub-national levels within this transition process. This module provides an introduction to and extensive practice in the core understandings and capabilities necessary to engage successfully in comprehensive-approach transitional analysis principled crisis response action and effective post-intervention review and policy learning.
Module Content:
",5
DP8005,The Un Architecture: The Millennium Development Goals And Beyond,Co-ordinatorPatrick Paul,"Learning Outcomes:
On successful completion of this module students should be able to:

Critically analyse and assess both achievements and weaknesses in the delivery of the MDGs

Explain the theory of the MDGs

Outline the international aid architecture underlying the MDGs

Discuss the dimensions and challenges involved in eliminating absolute poverty and achieving the MDGs

Describe synthesise and evaluate interventions to achieve the MDGs

Communicate effectively the results of your own reading and research on these issues in oral (presentation) and written modes

Through the use of simple statistics the student will understand how to measure Economic and Human Development

The student will understand the theories that explain poverty outcomes and motivate plicy agendas

Finally we will do case studies across the developing world and during the history of developed countries to try and discriminate between competing theories.
Module Learning Aims:
In this module we examine the worlds most topical and pressing development issues. We do this through an examination of the UN Millennium Development Goals. We start the course asking what the MDGs are whether they are being achieved and whether they conform to our notion of 'development'. We then move on to consider key areas related to the eight different MDGs covering the most relevant academic and policy debate.

The course examines the local national and global institutions or lack of that mitigate the relationship between human and economic development. The main goal is to allow students to analyse policy debates surrounding economic growth and human development from a broad and rigorous analytical base.

Topics covered include macroeconomic development; economic inequality social development (health education and demography) carbon based industrialisation; non-carbon tranformations and commodity (food and energy) markets.
Module Content:
",5
