code,name,lecturer,description,ects
SS2767,Irish Social Policy I,Ms Judy,"Learning Outcomes:
Health Policy: At the end of this module part students should:
understand the relationship between socio-economic status and
health status
have a knowledge and understanding of the history, structure and
politics underpinning contemporary Irish health policy
be aware of the approaches to health service provision and funding
be able to discuss and debate contemporary issues about health
policy and health policy reform in the Irish health system
The following topics will be covered:
the social determinants of health
socio-economic status and health status
the historical development of Irish health policy
the structure and funding of the Irish health service
the Irish health care system in a comparative context
inequalities in Irish health care
the public/private mix of health care provision and funding in
Ireland
the Irish Health Reform Program. Housing and Homelessness in Ireland: At the end of this module students will:
· Have a clear understanding of why and in what fashion governments
intervene in the housing market, and to what effect
· will be equipped to assess the impact of housing policy initiatives
· have a comprehensive understanding of a number of topical issues in
housing policy;
· understand the causes, nature and extent of homelessness
· be able to assess the likelihood of government objectives being
achieved.
Module Learning Aims:
Part I: This module introduces students to the history, politics values, funding and structure of contemporary Irish health policy. Part II: This module will provide a comprehensive introduction to housing and homelessness policy in Ireland.
Module Content:
Part I: the social determinants of health
socio-economic status and health status
the historical development of Irish health policy
the structure and funding of the Irish health service
the Irish health care system in a comparative context
inequalities in Irish health care
the public/private mix of health care provision and funding in Ireland
the Irish Health Reform Program. Part II: · What is housing policy?
· Why do governments intervene in the housing market?
· What is the relevance of housing tenure?
· What theoretical approaches are there to housing policy?
· What have been the main milestones in the development of Irish housing policy since the mid 19th century?
· Why did house prices rise so quickly, only to fall again?
· What is the housing experience of minority ethnic households in Ireland?
· Have government housing policy objectives been achieved?
· What theoretical explanations are there for the nature and extent of homelessness?
· How have homeless services changed during the last 20 years?
· What are the key current homelessness policy issues?
",10
SS2770,Housing Policy,Simon Brooke,"Learning Outcomes:
Module Learning Aims:
Module Content:
This module will provide a comprehensive introduction to housing and homelessness policy in Ireland. It will include a discussion the following: What is housing policy? Why do governments intervene in the housing market? What is the relevance of housing tenure? What theoretical approaches are there to housing policy? What have been the main milestones in the development of Irish housing policy since the mid 19th century? Why did house prices rise so quickly, only to fall again? What is the housing experience of minority ethnic households in Ireland? Have government housing policy objectives been achieved? What theoretical explanations are there for the nature and extent of homelessness? How have homeless services changed during the last 20 years? What are the key current homelessness policy issues?
",5
SS2777,Sf Placement,,"Learning Outcomes:
By the end of this placement, you should be able to: Outline the role of the placement agency and its fit with related services Identify key aspects of social policy which impact on the agency; Outline the circumstances and needs of service users in this agency and the challenges they face; Grasp the goals, ethos and procedures and the main roles of practitioners in the agency Demonstrate appropriate beginning practice skills in e.g.
o Engagement and communication with service users, volunteers, colleagues and others
o Involvement in individual or group support / facilitation
o Involvement in data gathering, assessment and planning
o Implementing agreed tasks
o Regular consultation with your practice teacher
o Recording and evaluating your work Identify one social work framework relevant to your work Demonstrate' knowledge of community resources and services'. Demonstrate professional standards of behaviour, including: respect for confidentiality, inclusive and respectful approach to others, ability to work collaboratively, reliability, time-keeping Demonstrate your progress towards self-awareness and reflection in practice eg: through reading, use of supervision, illustration of key learning in your practice project and class presentation Establish, by achieving the above, your readiness to proceed with social work education and training.
Module Learning Aims:
To participate in a community-based social service To understand how that service fits with other services To grasp the links between social policy and the agency service To see /engage with service users and their situations in holistic and ecological terms To work collaboratively with service users and to learn from them about the issues that affect the quality of their lives To develop some beginning practice skills To begin to identify links between social work theory and practice. To understand the goals, ethos and practices of the placement agency. To acquire a working knowledge of relevant community resources and services To begin to develop professional standards of behaviour. To develop your self-awareness and reflection in practice To establish your readiness to proceed with social work education and training.
Module Content:
Placements are available in a variety of settings and locations. The summer placement provides an opportunity to work abroad if you so wish and if suitable placements and support arrangements are available. When arranging placements, the Fieldwork Coordinators take your wishes and circumstances into account, but give priority to the potential value of the placement as an introduction to community based practice. The Fieldwork Co-ordinators are always glad to hear of new
68
agencies or practice teachers willing to accept students, but responsibility for arranging placement rests with the Fieldwork Unit.
",15
SS2780,Crime And Irish Society,Eoin O,"Learning Outcomes:
(ii) On completion of this module students will be able to begin to theorise and practice social work in a criminal justice setting.
Module Learning Aims:
(ii) The module is organised in conjunction with the Probation Service and has two aims:
To apply knowledge gained in the Crime and Social Policy module and To introduce students to the structure of Irish Probation Service and its 'What Works' evidence-based practice
Module Content:
(i) This module examines the dynamics of crime and punishment in Irish society. It provides an historical overview of the development of the Irish criminal justice system and debates key contemporary issues. (ii) This module comprises 4 x 2 hour seminars in Hilary Term and a visit to a prison or probation setting. It is not assessed but full attendance is required. The module is organised in conjunction with the Probation Service
",5
SS2782,Migration And Settlement,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
SS2783,European Refugee Policy,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
SS2785,Irish Social Policy Ii,Anthony Mac,"Learning Outcomes:
Module Learning Aims:
Module Content:
Part I: Social Security Policy: The module introduces students to the basic concepts underlying the
system of cash payments to individuals and families in welfare states
that are variously described as `social protection', `social security'
`social welfare'. It will outline the development of social security with
particular reference to Ireland and then examine key components of the
system- payments for children, pensioners and so on. As poverty
alleviation is one of the key objectives of policy in this area, some
attention will be given to definitions of poverty and to recent research
exploring the link between financial poverty and the inadequacies of
the social security system. Part II Crime and Irish Society: This module examines the dynamics of crime and punishment in
Irish society. It provides an historical overview of the
development of the Irish criminal justice system and debates key
contemporary issues.
",10
SS2786,Psychology For Social Workers,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
SS2787,Psychology For Social Workers Ii,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
SS2788,Social Policy,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
SS2789,Sf Social Policy Topics,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
SS3331,The Rise Of The Anti-Social Behaviour,Eoin O'Sullivan,"Learning Outcomes:
At the end of the module students should:
• be familiar with the emergence of the concept of ‘anti-social behaviour’;
• understand theoretical and methodological underpinnings of the concept and the implications for public policy
• understand how such policies are implemented across a range of jurisdictions
• develop a critical awareness of the blurring of civil and criminal law.
 
Module Learning Aims:
Module Content:
The module will explore the rise of new forms of urban policing and the regulation of ‘incivilities’, with a particular focus on the construction of ‘disorderly’, ‘disreputable’ and ‘anti-social behaviour’. 
",5
SS3352,Human Service Organisations,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
SS3361,Welfare States: Retrenchment And Restructuring,Judy O,"Learning Outcomes:
By the end of the module students should have:
• An appreciation of the challenges and benefits of the comparative analysis of welfare states
• A good grasp of the reasons for development and expansion of welfare states
• An understanding that ‘worlds of welfare’ differ significantly
• An understanding of the theories of welfare state change, retrenchment and restructuring
• A knowledge and understanding of welfare state practice in different countries and in different policy sectors
• An understanding of where `Ireland’ fits in the world of welfare state regimes
• An understanding of the debates about the future directions for social policy / welfare states.
 
Module Learning Aims:
This module introduces students to the origins, theory and practice of modern welfare states. Particular attention will be given to the -long crisis? of the welfare state - the nature of these crises - and the various options proposed to reform, modify, abolish or constrain welfare states. It will adopt a comparative perspective drawing on examples from a variety of welfare states and different policy sectors.
Module Content:
• Comparing welfare states
• Welfare state regimes
• Theories of welfare state change, retrenchment and restructuring
• Convergence / divergence of welfare states
• Trends in social expenditure
• The impact of globalisation and Europeanisation on welfare states
• Theories of welfare state motivation
• Public and private provision of social policies
• The `new politics ‘ of the welfare state
• Welfare state practice – countries / policy sectors
• The impact of austerity on welfare states.
• The Irish welfare state in a comparative perspective
 
",5
SS3362,Life Course Evolving Welfare States Ss Hilary Term Only,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
SS3363,Js Social Policy Topics 1,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
SS3380,Comparative Welfare States,Ms Judy,"Learning Outcomes:
have a knowledge and understanding of the historical
development of the modern welfare state
have a knowledge and understanding of the key theories
used to explain welfare state development
be familiar with Esping Anderson's typology of welfare
state regimes and the various critiques of this typology
understand the theories that explain the motivation of
welfare state actors
be familiar with the debates about welfare state futures
and the pressures, responses and alternatives adopted by
different welfare states'
be able to apply these theories and debates to an analysis
of the Irish welfare state
Module Learning Aims:
This module introduces students to the origins, theory and practice of modern welfare states. Particular attention will be given to the `long crisis' of the welfare state - the nature of these crises - and the various options proposed to reform, modify, abolish or constrain welfare states. It will adopt a comparative perspective drawing on examples from a variety of welfare states and different policy sectors.
Module Content:
Theories of welfare state development and expansion
Welfare state critiques
Typologies of welfare states
Trends in public social expenditure
Welfare state practice - different country examples
Theories of welfare state motivation
Welfare state crisis
The Irish welfare state in a comparative perspective
Section Two
Welfare state change, retrenchment and restructuring
Globalisation and the welfare state
The `new politics ` of the welfare state
New social risks
Welfare state practice - different policy sectors
The 21st century welfare state
",10
SS3382,Understanding Ageing Societies,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
SS3383,Life Course Evolving Welfare States Ssp,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
SS3384,Disability And Human Rights: Global Perspectives,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
SS3386,Js Social Policy Topics 3,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
SS338B,Comparative Welfare States Mt,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
SS338C,Comparative Welfare States Ht,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
SS3390,Crime And Social Policy,Eoin O,"Learning Outcomes:
Module Learning Aims:
Module Content:
Part I: The Carceral State: Over the past three decades, the United States has built a carceral
state that is unprecedented among Western countries and in US
history. The growth of the prison population and the retributive
turn in US penal policy are well documented, but the political
causes and consequences of this massive expansion are not well
understood. The wider political consequences and analytical
implications of the carceral state are a new and expanding area of
interest. This module will explore and debate the various
explanations offered for the rise of the Carceral State in the US and
the degree to which these policies are likely to transfer to Europe. Part II: Contemporary Issues in Criminal Justice Policy. The module will explore the rise of new forms of urban policing
and the regulation of `incivilities', with a particular focus on the
construction of `disorderly', `disreputable' and `anti-social
behaviour'.
",10
SS339B,Crime And Social Policy Mt,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
SS339C,Crime And Social Policy Ht,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
SS340B,Families And Family Policy,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
SS340C,Youth And Society,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
SS3700,Family And Child Care Studies,Stephanie Holt,"Learning Outcomes:
Module Learning Aims:
Module Content:
This course is comprised of:
• Child Welfare and Family Support
• Social Work and Domestic Violence: Theories, Interventions and Practice
",10
SS3730,Social Work Practice,,"Learning Outcomes:
At the end of this module students should be able to:
• Understand the link between social work theory and practice
• Recognise the philosophies, traditions and theories that underpin different counselling and practice approaches
• Identify key techniques used in different counselling and practice approaches
• Critically consider the relevance and application of counselling and practice approaches in a social work context
• Interpret the evidence base supporting a range of different practice approaches adopted in their work by social work practitioners.
Module Learning Aims:
To provide a critical overview of a range of counselling and practice approaches of relevance to direct social work practice with individuals. 
Module Content:
This course is comprised of:
• Counselling and Practice Approaches for Social Work
• Social Work Skills Programme
Social work practice is multi-faceted and involves advocacy, community work, groupwork, family and individual work. The specific emphasis of this 24-hour module is on theories that inform and guide social work practice with individuals and families. This module builds on the Senior Freshman Social Work Theory, Values and Skills course and complements the Junior Sophister Social Work Skills Programme.  While the emphasis of this module is on work with individuals, the theories and approaches covered can also be applied to couples, families and groups. 
 
",15
SS3760,"Mental Health, Disability And Addictions",,"Learning Outcomes:
Module Learning Aims:
Module Content:
",10
SS3777,Junior Sophister Placement,,"Learning Outcomes:
not available
Module Learning Aims:
Aims and Objectives of the Junior Sophister Placement:
To develop and refine social work practice skills, such as engaging clients, data gathering, assessment, goal-setting, planning, specific counselling and groupwork approaches, accessing resources, liaison and consultation, recording, report-writing, evaluation etc.
To work collaboratively, creatively and effectively with service users.
To apply relevant research, practice theory and approaches, and to learn from practice.
To gain a working knowledge of community resources and how to harness them.
To understand agency aims, context, procedures and the agency social worker?s role, and to learn to use procedures appropriate to the agency and to its service users.
To becomes sensitised to ethical and professional issues and to apply ethical principles in practice situations.
To identify and aim for best practice.
To develop self-awareness and reflective practice.
Module Content:
Practice learning opportunities are provided by social work agencies by agreement with the School of Social Work and Social Policy. Practice Teachers are professionally qualified, experienced practitioners, employed in their current agency for at least one year.
It is College's responsibility, delegated to Social Work Tutors, to ensure that the practice experience offered to students on placement is appropriate, meets their learning needs, and offers adequate opportunities for students to develop and demonstrate their competence and skills.
",15
SS4700,Perspectives On Social Work,Unit 1,"Learning Outcomes:
Unit 1 - Contemporary Discourses in Social Work 

After attending all lectures and successfully completing the relevant assignments, a student will be able to:

Describe the historical antecedents of at least two current critical perspectives.

Describe the main features of at least one perspective relating this both to named theorists and its specific relevance to social work practice.

Assess and critically evaluate one perspective in relation to both its benefits and disadvantages as a lens through which to view their own initial personal framework for practice.

Identify how context, role and mandate impact on practice within organizational settings.

 Unit 2 - Human Rights Perspectives in Social Work

 On completion of this module students will be able to:


Understand human rights theory and practice

Use and competently refer to international human rights standards and conventions

Understand domestic human rights protections in Ireland

Apply human rights theory and standards to social work practice in Ireland
Module Learning Aims:
Module Content:
This module comprises two x 16 hour sections, which address social work from complementary critical and ethical perspectives.
",5
SS4710,Social Work And Social Systems,,"Learning Outcomes:
Module Learning Aims:
Module Content:
This second semester module explores the links between agencies, service delivery and the well being of workers and service-users. It comprises three sections, which focus on different aspects of this relationship:

Social Work Management and Organisations

Post Traumatic Stress & Approaches in Working with Trauma

Occupational & Professional Issues in Social Work
",5
SS4720,Social Work And Child Care,,"Learning Outcomes:
Module Learning Aims:
This module aims to equip students for practice in child welfare. The overall learning objectives of the module include: 
• To stimulate conviction about the importance of child welfare as a field of practice, and the vital role of social work - in collaboration with other disciplines - within it.
• To imbue enthusiasm, optimism and enjoyment for this field of practice.
• To build a secure knowledge base for practice: child development, child care law, new practice developments, theoretical debates and research evidence.
• To reflect on minimum standards for ethical practice.
• To formulate a set of practice values and feasible goals for personal practice.
Module Content:
The course comprises four related modules:
A. Direct Work with Children
B. Children in Care
C. Children, Families and Social Support
D. The Adoption Triangle
",10
SS4722,"Poverty, Inequality And Redistribution",Anthony McCashin,"Learning Outcomes:
Module Learning Aims:
Module Content:
This module offers a critical overview of the definition and
measurement of poverty and inequality and examines the
empirical evidence about the extent and nature of poverty
with particular reference to Ireland.
The module focuses on the policy interventions designed to
address financial poverty and redistribute income - these
include the social security and personal income tax systems.
Some attention is also paid to the rationale and impact of
public social expenditure more generally.
The module is of relevance to students interested in
contemporary issues of public policy; some of the course
readings are empirical, but not technical.
",15
SS4723,Crime Punishment,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
SS4724,Disability And Human Rights: Global Perspectives,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
SS4730,Social Work And Equality Issues,Maeve Foreman,"Learning Outcomes:
It is envisaged that as a result of this module students will:
• Develop an awareness of, and insight into, discrimination and injustice as these impact on the everyday practice of social workers and those they work with.
• Develop insight and skills in critical policy analysis, policy development and the formulation and evaluation of relevant interventions for tackling inequalities and dealing with discrimination and injustice across personal, cultural and political domains.
• Develop an understanding and critique of principles, values and methods of anti-racist, anti-discriminatory and anti-oppressive practice in a social work context
• Develop an awareness of powers and limitations of Irish equality laws
• Be able to locate social work within the context of multiple social and cultural perspectives and experiences and to draw from this understanding in developing a critically reflective, anti-oppressive, culturally competent practice.
• Develop an awareness of problems facing disenfranchised groups and a more detailed knowledge of one particular group who experience inequality
Module Learning Aims:
The specific aims of this module are to:
• Appraise concepts of equality, discrimination and opppression as these relate to social work practice.
• Provide an opportunity to reflect on our own biases and prejudices
• Explore knowledge, theory and research relating to social work and other interventions with groups in Irish society who have experienced discrimination or exclusion.
• Provide an update on relevant legislation and public policies that relate to issues of equality.
• Contribute to developing relevant skills and competencies for social work practice with diverse groups.
• Explore some of the implications of culture, religion, ethnicity, race, gender, sexual orientation, socioeconomic class, age or disablity for social work practice.
 
Module Content:
Part One (12 hours) explores theory in social work interventions at societal levels, issues of equality and justice and appropriate frameworks for social work practice working with these issues.
Part Two (12 hours) examines some of the areas covered by equality legislation from a social work perspective, learning from experienced practitioners and representatives of groups directly affected by stigma and discrimination. The final choice for areas to be explored will be made in colloboration with students, taking account of areas already addressed during their social work training.
 
",5
SS4740,Social Work And Mental Health,,"Learning Outcomes:
Mental Health and Addictions

• develop a critical appreciation of changing trends in mental health policy and provision;
• sharpen their understanding of the major psychiatric disorders and the impact which these disorders have on sufferers, families and the wider society;
• look specifically at alcohol and drug‐related problems, their management within the mental health system and their management by generic social workers;
• gain an understanding of what social work can contribute to formal mental health
services and an understanding of how a mental health/addiction perspective may be
applied in generic ‐ and particularly in child welfare and protection ‐ social work
settings.
Module Learning Aims:
Module Content:
This 34-hour module comprises two sections:
A. Mental Health and Addictions
B. Child and Adolescent Mental Health
",5
SS4750,Group Work,,"Learning Outcomes:
On completion of this module, students will be able to

distinguish between the basic theories and models of Groupwork

explain the processes that influence how groups function

identify the skills and knowledge required by Groupwork practitioners

assess the presence of indicators for the use of Groupwork in professional practice

apply Groupwork theory across a range of social work activities

evaluate the effectiveness of Groupwork as a method within social work practice

have had the opportunity to explore and develop an awareness of their own functioning in groups, both as member as facilitator/leader
Module Learning Aims:
Module Content:
This course offers students an overview of the principles, methods and uses of groupwork practice. Groupwork is an effective medium for working with people, as clients and community groups, in a variety of settings. Groupwork can take a number of distinctive forms and the different kinds of groupwork will be considered. Specific attention will be given to the role of the social worker as facilitator / leader.

Students will be encouraged to draw on their own experiences as an aid to learning.
",5
SS4760,Social Work Practice,,"Learning Outcomes:
On completion of these workshops students will have:
• Advanced their level of personal and professional self-reflection in relation to their practice skills and knowledge.
• Enhanced their capacity to seek and receive appropriate support from colleagues.
• Have learned from the wide range of skills and experiences of the other students in their group, and developed a wider understanding of the possible approaches to the needs of clients etc.
• Explored their understanding of the importance of boundaries in relation to their own practice.
• Have further understood the importance of self care and balance in their work.
 
Module Learning Aims:
The aim of these workshops is to provide a forum for reflecting on your practice, exploring value issues, developing your counselling skills, and using your group as a 'learning group'. These aims require your learning in the workshops to be substantially student-led and experiential, combining role-play, exercises, student presentations and discussion. On completion of these workshops students will have advanced their level of personal and professional self-reflection in relation to their practice skills and knowledge.
Module Content:
The aim of these workshops is to provide a forum for reflecting on your practice, exploring value issues, developing your counselling skills, and using your group as a 'learning group'. These aims require your learning in the workshops to be substantially student-led and experiential, combining role-play, exercises, student presentations and discussion.
Some skills workshops take place before and during placement and these sessions have a peer support element where common yet challenging issues which arise for students can be dealt with. The aim is for students to equip themselves with the skills required to complete placements successfully. The group can assist in brainstorming solutions to typical problems that may arise in practice and in placement relationships/situations
Throughout the post placement sessions students raise issues which they themselves wish to reflect on or to develop further. Issues raised in previous years have been for example self-care/building resilience, dealing with hostile or aggressive clients, working in positive or negative environments, working effectively with colleagues and management, demonstrating confidence in MDT meetings , thinking on your feet , moving into role of professional and particular issues which were emotionally hard to manage for example suicide. Student develop the skills to continue to raise and address these kinds of issues effectively in their long term future practice.
Students can bring specific pieces of practice to sessions for reflective practice discussion such as identifying elements which impacted positively/negatively on work /student , the effect of particular skills or approaches , which skills and approaches were most effectively, what could have been done differently, what student happy to repeat etc peers may identify aspects which had not been considered and this usually leads to interesting and fruitful discussion Students should gain a better understanding of areas they find difficult , personal likes /dislikes in practice situations , personal strengths etc enabling students to better develop self evaluation (constructive criticism ) and monitor their own performance in the role.
",15
SS4799,Ss Placement,,"Learning Outcomes:
Module Learning Aims:
Module Content:
Co-ordination of student placements is the responsibility of the School?s Fieldwork Unit.
Decisions regarding the allocation of placements are taken on the basis of the student?s learning needs, prior experience and areas of interest. Placement planning is carried out in consultation with students, tutors and the Course Team and in the context of available placement opportunities.
For details of the placement see Section 12
For details of the placement practice project see Section 9.7
",20
SS4990,Social Policy Analysis (Social Studies),Judy O'Shea,"Learning Outcomes:
On completion of these workshops students will be able to:
• understand the policy-making process and how social policy is analysed
• understand the policy context within which Irish social policy operates
• undertake a literature review
• apply social policy perspectives to an analysis of one dimension of Irish social policy
• undertake and complete a social policy analysis project.
 
Module Learning Aims:
The purpose of the module is to enable students to integrate the social policy theory and analysis covered in earlier years of the BSS Course with placement experience.
Module Content:
• Analysing social policy
• The policy context
• Formulating project topics
• Writing a literature review 
• Perspectives/ frameworks for policy analysis:
o accountability
o equity
o rights
o other perspectives
 
",5
SS4999,Bss: General Paper,,"Learning Outcomes:
Module Learning Aims:
Module Content:
The General Paper is one of the final examinations at the end of the Senior Sophister year. It differs from course-specific examination papers and aims to draw on your general knowledge of social work theory, practice and policy, and on your personal perspectives on topical issues and debates.
This seen paper is in two sections; one concerned with theory and practice, and the other with policy. One answer from each section is required.
If you opt to submit an ISW Project, you do not sit the General Paper.
",5
SS7012,Social Work Theory For Practice,,"Learning Outcomes:
Module Learning Aims:
Module Content:
 This module is designed to introduce students to the discipline of social work and to the values and principles that underpin social work practice. Through experiential and academic learning students acquire theoretical knowledge and practice skills to respond to social and psychosocial issues with individuals, groups and communities. This module is made up of five components:

1.1 Introduction to Social Work

1.2 Introduction to Reflective Practice & Use of Self in Social Work

1.3 Social Work & Counselling Practice Approaches

1.4 Groupwork

1.5 Community Development & Macro Social Work Practice
",10
SS7013,Child And Family Studies,,"Learning Outcomes:
Module Learning Aims:
Module Content:
",5
SS7014,Social Work Practice,,"Learning Outcomes:
Module Learning Aims:
Module Content:
 This module centres on practice-based learning provided through a 500 hour /14 week supervised and assessed social work placement. Practice-based learning is supported by a Preparing for Placement course which promotes reflective learning and practice.

 
",30
SS7015,"Social Work Policy, Critical Theory And Research",,"Learning Outcomes:
Module Learning Aims:
Module Content:
",15
